sensor,language,tone,participant,script,time_2,autocorrelation_mean,autocorrelation_median,autocorrelation_std,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,en,bus,subject1,t2,8.0,-1.1893884176134025e-07,-1.206276687e-07,9.347281475806929e-09,-1.310770835e-07,-9.578205505e-08,0.0
autocorrelations,en,bus,subject1,t2,10.0,-4.4906341208844336e-08,-5.341062406e-08,4.083227920266444e-08,-1.02955262e-07,3.097855949e-08,0.0
autocorrelations,en,bus,subject1,t2,12.0,3.313074262985568e-08,3.671241693e-08,1.5740504885312873e-08,2.638784086e-09,5.228348089e-08,0.0
autocorrelations,en,bus,subject1,t2,14.0,7.149195913711309e-11,-2.08200348e-09,8.70828299871518e-09,-9.82208814e-09,2.416965092e-08,0.0
autocorrelations,en,bus,subject1,t2,16.0,5.965466152628866e-08,6.46966218e-08,1.5310115830993313e-08,2.549328877e-08,7.580123727e-08,0.0
autocorrelations,en,bus,subject1,t2,18.0,7.453125564371135e-08,7.852525933e-08,8.508285091729669e-09,4.8036376e-08,8.143427439e-08,0.0
autocorrelations,en,bus,subject1,t2,20.0,-1.4101044554885052e-09,-9.59904874e-09,2.23087199108703e-08,-2.500624076e-08,4.681704273e-08,0.0
autocorrelations,en,bus,subject1,t3,2.0,3.5948068281008455e-08,3.793610806e-08,2.5698859730442242e-08,-6.269796618e-09,8.610310033e-08,0.0
autocorrelations,en,bus,subject1,t3,4.0,-2.9499161496948453e-08,-2.973049751e-08,1.1133254133280314e-08,-4.504876228e-08,-6.722830127e-09,0.0
autocorrelations,en,bus,subject1,t3,6.0,-3.2545907988783507e-08,-3.636101553e-08,1.3410665307278312e-08,-4.628510874e-08,-4.086461736e-09,0.0
autocorrelations,en,bus,subject1,t3,8.0,2.1026822131064945e-08,2.45610227e-08,1.0271019923566572e-08,-2.98667652e-09,3.140158446e-08,0.0
autocorrelations,en,bus,subject1,t3,10.0,2.412842969896908e-08,2.55492684e-08,5.599394173066387e-09,1.20139749e-08,3.092278028e-08,0.0
autocorrelations,en,bus,subject1,t3,12.0,-1.4512492352495877e-08,-1.634649002e-08,1.4731436288485374e-08,-3.516708478e-08,1.154883159e-08,0.0
autocorrelations,en,bus,subject1,t3,14.0,-2.2821652535484534e-08,-2.31512945e-08,1.0098948713058404e-08,-3.602396403e-08,-4.684177491e-09,0.0
autocorrelations,en,bus,subject1,t3,16.0,8.578400681678351e-09,7.819862688e-09,8.044713400222313e-09,-4.455251938e-09,2.259053059e-08,0.0
autocorrelations,en,bus,subject1,t3,18.0,2.352285982773196e-08,2.494715108e-08,3.175928096183257e-09,1.574783963e-08,2.659026218e-08,0.0
autocorrelations,en,bus,subject1,t3,20.0,1.0744570300750574e-09,6.548511718e-10,7.724895178714113e-09,-1.142167024e-08,1.530693989e-08,0.0
autocorrelations,en,bus,subject1,t4,2.0,2.5858682484765983e-08,1.858451062e-08,3.4285379132538426e-08,-1.228063257e-08,1.052540028e-07,0.0
autocorrelations,en,bus,subject1,t4,4.0,-7.610344807052579e-09,-3.800116215e-09,1.4208682230991732e-08,-2.850182145e-08,1.008399602e-08,0.0
autocorrelations,en,bus,subject1,t4,6.0,-1.2417600157618969e-08,-1.078263211e-08,9.465743024483113e-09,-3.114850684e-08,-7.975753274e-11,0.0
autocorrelations,en,bus,subject1,t4,8.0,-1.7058350176377322e-08,-2.181436804e-08,1.593305558240591e-08,-3.576456831e-08,5.897394564e-09,0.0
autocorrelations,en,bus,subject1,t4,10.0,1.924090470861856e-09,-1.475893216e-09,6.988533992778057e-09,-5.115175342e-09,1.50776019e-08,0.0
autocorrelations,en,bus,subject1,t4,12.0,-4.742920501086598e-09,-4.22509863e-09,1.0560383793546244e-08,-2.026485289e-08,1.315333959e-08,0.0
autocorrelations,en,bus,subject1,t4,14.0,1.556143530485773e-08,1.650791933e-08,1.1050636274545431e-08,-2.066294352e-09,3.058676972e-08,0.0
autocorrelations,en,bus,subject1,t4,16.0,4.838187113000206e-09,6.400688457e-09,1.0860590594198204e-08,-1.797070785e-08,1.885859599e-08,0.0
autocorrelations,en,bus,subject1,t4,18.0,-4.361134499224742e-09,-5.767594506e-09,1.2497717894139884e-08,-1.860382733e-08,1.429072436e-08,0.0
autocorrelations,en,bus,subject1,t4,20.0,-6.960177235862069e-09,-9.146969184e-09,1.150751444217884e-08,-2.103694757e-08,1.966494527e-08,0.0
autocorrelations,en,bus,subject2,t1,2.0,3.1426965472989696e-08,2.805023829e-08,1.9368246354990404e-08,1.177500591e-08,1.782814823e-07,0.0
autocorrelations,en,bus,subject2,t1,4.0,1.2157945385532993e-08,1.273416989e-08,5.1453201007583685e-09,-5.982990061e-09,2.037057865e-08,0.0
autocorrelations,en,bus,subject2,t1,6.0,8.386281004623711e-09,7.40721473e-09,6.5316008711603715e-09,-2.665549733e-09,4.87353193e-08,0.0
autocorrelations,en,bus,subject2,t1,8.0,2.299426406238041e-09,2.336763406e-09,3.627800054343007e-09,-7.041044103e-09,9.996986204e-09,0.0
autocorrelations,en,bus,subject2,t1,10.0,-2.300111837270103e-09,-2.272296132e-09,5.713359803684528e-09,-1.744242231e-08,1.998174631e-08,0.0
autocorrelations,en,bus,subject2,t1,12.0,-2.8956060118323712e-09,-2.959114681e-09,3.659273847111517e-09,-9.730152759e-09,5.661834023e-09,0.0
autocorrelations,en,bus,subject2,t1,14.0,-1.053247501303608e-08,-1.084783742e-08,3.742245341604171e-09,-1.946299733e-08,1.262672775e-10,0.0
autocorrelations,en,bus,subject2,t1,16.0,-9.885366654721649e-09,-1.029604016e-08,3.650314610264031e-09,-1.890968717e-08,-1.813136515e-09,0.0
autocorrelations,en,bus,subject2,t1,18.0,-1.082602920671134e-08,-1.060288014e-08,2.8539433503496422e-09,-1.724353949e-08,-4.429154311e-09,0.0
autocorrelations,en,bus,subject2,t1,20.0,-1.0499854181862068e-08,-1.015244025e-08,3.183817858631794e-09,-1.866201252e-08,-2.340580037e-09,0.0
autocorrelations,en,bus,subject2,t2,2.0,1.612035285216495e-07,1.676442198e-07,2.6751072010713252e-08,1.102212208e-07,2.009192858e-07,0.0
autocorrelations,en,bus,subject2,t2,4.0,5.626843375e-08,5.410183636e-08,2.8856130835944216e-08,1.168511489e-08,1.09110719e-07,0.0
autocorrelations,en,bus,subject2,t2,6.0,-2.5134886528391752e-08,-2.575428438e-08,2.0006298244026416e-08,-5.876291212e-08,1.094753162e-08,0.0
autocorrelations,en,bus,subject2,t2,8.0,-7.60794042614433e-08,-8.085502491e-08,7.645930630372675e-09,-8.293943649e-08,-5.928790554e-08,0.0
autocorrelations,en,bus,subject2,t2,10.0,-7.012944701391753e-08,-7.127153004e-08,8.168544709452074e-09,-8.256617684e-08,-5.580037446e-08,0.0
autocorrelations,en,bus,subject2,t2,12.0,-2.964824632985773e-08,-3.168631431e-08,1.6889056215881998e-08,-5.551406601e-08,2.744941691e-09,0.0
autocorrelations,en,bus,subject2,t2,14.0,4.5240076351989694e-08,4.697245017e-08,2.3975415056257008e-08,3.543462562e-09,8.283153089e-08,0.0
autocorrelations,en,bus,subject2,t2,16.0,9.3280070775567e-08,9.432351274e-08,3.900968712629009e-09,8.341175207e-08,9.747692023e-08,0.0
autocorrelations,en,bus,subject2,t2,18.0,5.2005112837360834e-08,5.484555014e-08,2.28783291751695e-08,9.186122193e-09,8.628779908e-08,0.0
autocorrelations,en,bus,subject2,t2,20.0,-3.621337358400115e-08,-3.81675345e-08,2.6845926408827934e-08,-8.186643431e-08,8.379222617e-09,0.0
autocorrelations,en,bus,subject2,t3,2.0,9.486393841783505e-08,9.866865331e-08,2.9260687113703264e-08,3.770811617e-08,1.382783191e-07,0.0
autocorrelations,en,bus,subject2,t3,4.0,-1.992852158450577e-08,-2.419777169e-08,2.8918219255499705e-08,-6.03969883e-08,3.633278227e-08,0.0
autocorrelations,en,bus,subject2,t3,6.0,-5.168431139701032e-08,-5.689185498e-08,1.2913927414585231e-08,-6.427442224e-08,-2.166702941e-08,0.0
autocorrelations,en,bus,subject2,t3,8.0,2.43600599369e-08,2.684246135e-08,2.4794064518924204e-08,-2.073608322e-08,6.01583315e-08,0.0
autocorrelations,en,bus,subject2,t3,10.0,5.955145619762889e-08,6.338742677e-08,9.509982464861169e-09,3.443886242e-08,6.829720843e-08,0.0
autocorrelations,en,bus,subject2,t3,12.0,-1.715657233734196e-08,-1.920338641e-08,2.8721805946393725e-08,-6.101927279e-08,3.345773938e-08,0.0
autocorrelations,en,bus,subject2,t3,14.0,-6.720046498484536e-08,-6.898949064e-08,6.368572987423591e-09,-7.384529339e-08,-4.943956758e-08,0.0
autocorrelations,en,bus,subject2,t3,16.0,4.3947582632164895e-10,1.432629126e-09,2.9147766521589577e-08,-4.853185664e-08,4.729808881e-08,0.0
autocorrelations,en,bus,subject2,t3,18.0,6.518200490360827e-08,6.714366483e-08,6.279960769120121e-09,4.804143642e-08,7.141864443e-08,0.0
autocorrelations,en,bus,subject2,t3,20.0,1.9625426986597705e-08,2.065830493e-08,2.41534541572851e-08,-2.138570095e-08,5.795804308e-08,0.0
autocorrelations,en,bus,subject2,t4,2.0,2.0055615198969082e-07,1.904059518e-07,2.0512362110922172e-08,1.801866105e-07,2.421388388e-07,0.0
autocorrelations,en,bus,subject2,t4,4.0,1.5412920711958768e-07,1.533983221e-07,2.6828459687765466e-08,1.198901468e-07,1.895931511e-07,0.0
autocorrelations,en,bus,subject2,t4,6.0,1.0815248983762888e-07,1.195736288e-07,2.2334793479989323e-08,6.500018176e-08,1.304001757e-07,0.0
autocorrelations,en,bus,subject2,t4,8.0,6.037417087731958e-08,6.407062992e-08,1.3721659325846833e-08,2.225268621e-08,7.391250232e-08,0.0
autocorrelations,en,bus,subject2,t4,10.0,7.089140117060827e-09,7.279359437e-09,5.406503784511248e-09,-5.89725346e-09,2.052063087e-08,0.0
autocorrelations,en,bus,subject2,t4,12.0,-3.196706701765979e-08,-3.221390401e-08,9.69625349950884e-09,-4.461943843e-08,-7.519886666e-09,0.0
autocorrelations,en,bus,subject2,t4,14.0,-5.8718496970515464e-08,-6.331588333e-08,1.5532495578690754e-08,-7.591766804e-08,-2.638421257e-08,0.0
autocorrelations,en,bus,subject2,t4,16.0,-8.466598623144332e-08,-8.71748848e-08,2.1797526784884223e-08,-1.115383039e-07,-5.509491148e-08,0.0
autocorrelations,en,bus,subject2,t4,18.0,-1.0483883576835057e-07,-1.00084431e-07,1.5737160034163124e-08,-1.339615176e-07,-8.725862629e-08,0.0
autocorrelations,en,bus,subject2,t4,20.0,-1.2090559487241378e-07,-1.197833017e-07,8.606460848371301e-09,-1.368151475e-07,-1.095721482e-07,0.0
autocorrelations,en,casual,subject1,t1,2.0,4.664605566573299e-06,4.9940367e-06,6.517623213952205e-06,-7.388806034e-06,1.641627188e-05,0.0
autocorrelations,en,casual,subject1,t1,4.0,-7.572474089525773e-06,-7.864785213e-06,2.2474167108032025e-06,-1.101491371e-05,-1.533033541e-06,0.0
autocorrelations,en,casual,subject1,t1,6.0,2.823171094650516e-06,3.346496138e-06,2.915994747294496e-06,-3.759303704e-06,7.327917446e-06,0.0
autocorrelations,en,casual,subject1,t1,8.0,2.5172558935748453e-06,2.901807334e-06,2.7873916066904386e-06,-3.956113978e-06,7.194324245e-06,0.0
autocorrelations,en,casual,subject1,t1,10.0,-4.5258615216597936e-06,-4.593587676e-06,1.542346957416694e-06,-7.281642398e-06,-1.037819613e-06,0.0
autocorrelations,en,casual,subject1,t1,12.0,2.557982358055012e-06,3.151849609e-06,2.757433608358248e-06,-4.137582593e-06,6.699778317e-06,0.0
autocorrelations,en,casual,subject1,t1,14.0,8.526792285905154e-07,7.68518062e-07,2.7883796824887275e-06,-4.298641232e-06,6.333694484e-06,0.0
autocorrelations,en,casual,subject1,t1,16.0,-2.34261667768866e-06,-2.295605534e-06,1.3772484784202785e-06,-4.734731384e-06,6.939676371e-07,0.0
autocorrelations,en,casual,subject1,t1,18.0,1.3944808179619077e-06,1.206379795e-06,1.4793188717981953e-06,-2.146516672e-06,3.821209714e-06,0.0
autocorrelations,en,casual,subject1,t1,20.0,8.349170046450576e-07,8.742768864e-07,1.3991345742233405e-06,-2.230226664e-06,3.339699945e-06,0.0
autocorrelations,en,casual,subject1,t2,2.0,-3.444252731329898e-09,-1.162749855e-08,2.2821925655981706e-07,-3.922393346e-07,5.201357029e-07,0.0
autocorrelations,en,casual,subject1,t2,4.0,3.4084697585753614e-08,3.010186941e-08,1.6011990343370056e-07,-2.936447956e-07,3.261955822e-07,0.0
autocorrelations,en,casual,subject1,t2,6.0,-2.298122002924536e-08,-1.730985933e-08,1.5000106077052996e-07,-3.055071888e-07,2.309255538e-07,0.0
autocorrelations,en,casual,subject1,t2,8.0,1.641013948458762e-09,7.214645545e-10,1.484755268502135e-07,-2.472150937e-07,2.572632995e-07,0.0
autocorrelations,en,casual,subject1,t2,10.0,-4.395796941030927e-09,3.226571179e-09,1.424492145065476e-07,-2.27961402e-07,2.462088409e-07,0.0
autocorrelations,en,casual,subject1,t2,12.0,2.1040749589769075e-08,1.690329767e-08,1.4187978961726197e-07,-1.982901232e-07,2.323494384e-07,0.0
autocorrelations,en,casual,subject1,t2,14.0,-4.5397364564608263e-08,-5.123447338e-08,1.493872164005822e-07,-2.935668353e-07,2.505763462e-07,0.0
autocorrelations,en,casual,subject1,t2,16.0,2.7847243626288646e-09,4.164132212e-09,1.742563129193903e-07,-3.408592141e-07,3.144351972e-07,0.0
autocorrelations,en,casual,subject1,t2,18.0,3.419898647905154e-08,1.929115197e-08,1.6219656188760818e-07,-3.087598441e-07,3.238003823e-07,0.0
autocorrelations,en,casual,subject1,t2,20.0,-5.339395585402298e-09,-8.463790801e-09,1.498930607829867e-07,-2.644647901e-07,2.580459667e-07,0.0
autocorrelations,en,casual,subject1,t3,2.0,-4.614859859618559e-08,-2.97000727e-07,7.443820109370002e-07,-8.787823283e-07,1.292849774e-06,0.0
autocorrelations,en,casual,subject1,t3,4.0,1.68181718617165e-07,2.804545832e-07,5.256617559286906e-07,-7.737235137e-07,7.977566415e-07,0.0
autocorrelations,en,casual,subject1,t3,6.0,-1.485556726030929e-09,1.186486816e-07,4.27861391435581e-07,-7.777012597e-07,4.857099434e-07,0.0
autocorrelations,en,casual,subject1,t3,8.0,-2.535405330695258e-07,-3.015370211e-07,2.532149680353251e-07,-5.725730416e-07,1.867530741e-07,0.0
autocorrelations,en,casual,subject1,t3,10.0,8.710863715340208e-08,6.009618205e-08,5.3151206618895386e-08,2.358904569e-08,1.934809441e-07,0.0
autocorrelations,en,casual,subject1,t3,12.0,7.302560282024743e-08,-6.884705416e-09,1.88467419399244e-07,-1.190666115e-07,4.359348832e-07,0.0
autocorrelations,en,casual,subject1,t3,14.0,-1.1136039121814436e-07,-1.701481931e-07,3.2098476848108453e-07,-5.133722274e-07,4.363497971e-07,0.0
autocorrelations,en,casual,subject1,t3,16.0,1.472621741893814e-07,3.197732479e-07,5.712474100815938e-07,-9.148223152e-07,7.825307002e-07,0.0
autocorrelations,en,casual,subject1,t3,18.0,1.1893755196164949e-07,2.784846206e-07,5.933753005493962e-07,-9.186562173e-07,8.160702886e-07,0.0
autocorrelations,en,casual,subject1,t3,20.0,-3.3001131854827584e-07,-4.576999891e-07,5.190126487937679e-07,-9.161935443e-07,7.789098531e-07,0.0
autocorrelations,en,casual,subject1,t4,2.0,-1.1020497014123714e-08,-1.665041518e-07,4.775375344850955e-07,-5.407418186e-07,8.632512375e-07,0.0
autocorrelations,en,casual,subject1,t4,4.0,-1.2061807867433e-08,6.640052542e-08,3.239983468935579e-07,-4.968277067e-07,3.850724073e-07,0.0
autocorrelations,en,casual,subject1,t4,6.0,9.927266479587632e-09,3.789445816e-08,2.391572261621666e-07,-4.440481737e-07,3.189743023e-07,0.0
autocorrelations,en,casual,subject1,t4,8.0,1.1351180572924746e-07,2.168900171e-07,3.693260051491844e-07,-4.102880639e-07,5.615648332e-07,0.0
autocorrelations,en,casual,subject1,t4,10.0,-1.0049120067796908e-07,-1.422319819e-07,2.867791980012817e-07,-4.601815659e-07,4.415681708e-07,0.0
autocorrelations,en,casual,subject1,t4,12.0,-3.650920251420619e-08,-1.273468969e-07,3.025976500876282e-07,-3.893892782e-07,4.596478822e-07,0.0
autocorrelations,en,casual,subject1,t4,14.0,-5.4190798868896906e-08,1.422763118e-08,2.540002199851463e-07,-4.242368071e-07,2.593138933e-07,0.0
autocorrelations,en,casual,subject1,t4,16.0,1.41143427190632e-07,1.749326657e-07,2.72206513325433e-07,-3.377112156e-07,4.908882102e-07,0.0
autocorrelations,en,casual,subject1,t4,18.0,8.05419570205433e-08,1.058152032e-07,4.263776769992642e-07,-4.779624579e-07,6.209159475e-07,0.0
autocorrelations,en,casual,subject1,t4,20.0,-1.845936619352413e-07,-2.334736429e-07,2.6283415570634524e-07,-5.011376943e-07,4.067232959e-07,0.0
autocorrelations,en,casual,subject2,t1,2.0,-2.869432902828351e-07,-5.771222574e-07,1.3737890018014743e-06,-1.95046414e-06,2.600773975e-06,0.0
autocorrelations,en,casual,subject2,t1,4.0,4.4475303317319606e-08,1.284112768e-07,1.3682091998195509e-06,-1.802638489e-06,1.812566235e-06,0.0
autocorrelations,en,casual,subject2,t1,6.0,3.1374077798835056e-07,4.501147017e-07,1.0480596133395307e-06,-1.660723057e-06,1.665663892e-06,0.0
autocorrelations,en,casual,subject2,t1,8.0,2.491860361706804e-07,4.751151695e-07,1.130203970559248e-06,-1.683393031e-06,1.637759014e-06,0.0
autocorrelations,en,casual,subject2,t1,10.0,-1.0931421508278353e-07,-4.275291339e-07,1.1962310750471296e-06,-1.619017237e-06,1.561625683e-06,0.0
autocorrelations,en,casual,subject2,t1,12.0,-3.319893222794742e-07,-4.394811649e-07,9.776025315498226e-07,-1.614522058e-06,1.480207324e-06,0.0
autocorrelations,en,casual,subject2,t1,14.0,-1.827650435356701e-07,-4.327527514e-07,1.164746289481546e-06,-1.615820885e-06,1.634335955e-06,0.0
autocorrelations,en,casual,subject2,t1,16.0,2.0660483566463922e-07,4.634776447e-07,1.145078891160011e-06,-1.515350504e-06,1.619694452e-06,0.0
autocorrelations,en,casual,subject2,t1,18.0,3.1211495102e-07,4.349432076e-07,8.789706703404244e-07,-1.388762117e-06,1.445094772e-06,0.0
autocorrelations,en,casual,subject2,t1,20.0,-4.0557604514252884e-08,-1.347993513e-07,1.0976282864649728e-06,-1.438683878e-06,1.384980444e-06,0.0
autocorrelations,en,casual,subject2,t2,2.0,3.5981901232698973e-07,2.05530497e-07,4.883031546765565e-07,-1.820079952e-07,1.274045984e-06,0.0
autocorrelations,en,casual,subject2,t2,4.0,-1.706381251689072e-07,-1.99100961e-07,5.311161016793567e-07,-8.408928642e-07,5.190253954e-07,0.0
autocorrelations,en,casual,subject2,t2,6.0,-2.365638407331031e-07,-2.100621335e-07,3.121845990321637e-07,-7.39577021e-07,1.731736018e-07,0.0
autocorrelations,en,casual,subject2,t2,8.0,7.359201135234023e-08,1.692908331e-07,4.08551010424523e-07,-7.274172528e-07,5.545294313e-07,0.0
autocorrelations,en,casual,subject2,t2,10.0,1.323922356376289e-07,1.912553283e-07,3.465559640839071e-07,-3.374812105e-07,5.867626345e-07,0.0
autocorrelations,en,casual,subject2,t2,12.0,-1.94414858408732e-07,-2.198871873e-07,2.810015504982995e-07,-5.737504503e-07,2.196695097e-07,0.0
autocorrelations,en,casual,subject2,t2,14.0,-2.974445847277938e-07,-3.264346734e-07,3.0804595275250644e-07,-7.021418838e-07,2.330823402e-07,0.0
autocorrelations,en,casual,subject2,t2,16.0,6.752793279576289e-08,4.654625503e-08,2.674483828248003e-07,-2.986318473e-07,4.42570433e-07,0.0
autocorrelations,en,casual,subject2,t2,18.0,3.656444817762371e-07,4.276374079e-07,3.45191433274749e-07,-1.854390406e-07,8.010095211e-07,0.0
autocorrelations,en,casual,subject2,t2,20.0,2.899291972959518e-07,3.217328427e-07,2.653888601667593e-07,-1.802830526e-07,6.312760831e-07,0.0
autocorrelations,en,casual,subject2,t3,2.0,-6.999227155729896e-07,-1.179894994e-06,2.75706987779535e-06,-4.077796679e-06,4.253186247e-06,0.0
autocorrelations,en,casual,subject2,t3,4.0,2.150683330240104e-07,1.025057241e-06,3.009611188862984e-06,-3.979371425e-06,3.960018611e-06,0.0
autocorrelations,en,casual,subject2,t3,6.0,8.527168905722681e-07,1.132209224e-06,2.402018620603044e-06,-3.522903578e-06,3.964179236e-06,0.0
autocorrelations,en,casual,subject2,t3,8.0,4.1936234487845363e-07,1.151884056e-06,2.938911970903046e-06,-4.009938695e-06,3.991711062e-06,0.0
autocorrelations,en,casual,subject2,t3,10.0,-5.748025401748454e-07,-1.125801158e-06,2.766753892499248e-06,-3.948722026e-06,3.927661951e-06,0.0
autocorrelations,en,casual,subject2,t3,12.0,-7.575768207089692e-07,-1.059171538e-06,2.383915749610959e-06,-3.789802692e-06,3.768133079e-06,0.0
autocorrelations,en,casual,subject2,t3,14.0,-9.957380225402065e-08,-3.166449853e-07,2.867932875634073e-06,-3.779431799e-06,3.697763631e-06,0.0
autocorrelations,en,casual,subject2,t3,16.0,7.696013115954637e-07,1.146433139e-06,2.4481429847756784e-06,-3.803307133e-06,3.847748722e-06,0.0
autocorrelations,en,casual,subject2,t3,18.0,6.222251876070103e-07,1.125341647e-06,2.623121709330368e-06,-3.858162614e-06,3.825339307e-06,0.0
autocorrelations,en,casual,subject2,t3,20.0,-7.276403659055633e-07,-1.528973874e-06,2.618061363587374e-06,-3.729497241e-06,3.71660757e-06,0.0
autocorrelations,en,casual,subject2,t4,2.0,5.154746100690719e-08,1.813059583e-07,2.372465543840842e-06,-3.415450378e-06,3.634076954e-06,0.0
autocorrelations,en,casual,subject2,t4,4.0,-2.110885962546392e-08,-1.014748425e-07,2.3890995516692847e-06,-3.454863294e-06,3.40221687e-06,0.0
autocorrelations,en,casual,subject2,t4,6.0,-1.8530753956082503e-08,4.355244259e-08,2.394294588577964e-06,-3.524162458e-06,3.394650043e-06,0.0
autocorrelations,en,casual,subject2,t4,8.0,1.6149778918144345e-08,2.781151551e-08,2.37598369662042e-06,-3.428203809e-06,3.451313473e-06,0.0
autocorrelations,en,casual,subject2,t4,10.0,1.4942595637422693e-08,-2.082218192e-08,2.3597953226370586e-06,-3.422975703e-06,3.504148535e-06,0.0
autocorrelations,en,casual,subject2,t4,12.0,-2.355730961185565e-08,4.309940501e-08,2.37072168060754e-06,-3.460620682e-06,3.422223953e-06,0.0
autocorrelations,en,casual,subject2,t4,14.0,-3.088668723269071e-08,-2.583343471e-09,2.3909171111615806e-06,-3.497351477e-06,3.412612215e-06,0.0
autocorrelations,en,casual,subject2,t4,16.0,1.5795015503814418e-08,-9.543249292e-08,2.3917270503625746e-06,-3.390838209e-06,3.479296947e-06,0.0
autocorrelations,en,casual,subject2,t4,18.0,3.309408958731962e-08,4.969509107e-08,2.3749556614527435e-06,-3.393274154e-06,3.487913114e-06,0.0
autocorrelations,en,casual,subject2,t4,20.0,1.6659343159080458e-08,1.286849694e-07,2.357788649976933e-06,-3.488129792e-06,3.394062438e-06,0.0
