time_5,language,tone,participant,script,sensor,sound_intensity_max,sound_intensity_min,sound_intensity_mean,sound_intensity_median,sound_intensity_std,sound_intensity_missing
40,ch,bus,subject3,t4,sound_intensity,52.53272565401594,17.993405494535818,36.7222779193351,37.245216271185626,8.574158914102407,0.0
45,ch,bus,subject3,t4,sound_intensity,54.00347997967295,16.62757831681574,36.51401644201465,38.33019547076531,9.240475173741467,0.0
50,ch,bus,subject3,t4,sound_intensity,52.56421863252526,24.28134794028789,38.85378270582023,39.63126441081905,7.303804101153423,0.0
55,ch,bus,subject3,t4,sound_intensity,50.83309079170129,20.791812460476248,35.207390561201564,34.17969642214737,8.022176444887569,0.0
60,ch,bus,subject3,t4,sound_intensity,54.55843350537387,19.49390006644913,39.12889449942386,40.80229524884867,9.519483441876446,0.0
65,ch,bus,subject3,t4,sound_intensity,52.21528991192136,22.27886704613673,40.040671643845286,41.028451642454186,7.151981827001073,0.0
70,ch,bus,subject3,t4,sound_intensity,54.66033805078013,21.00370545117563,39.32229824755007,41.75627764367181,8.947672680001723,0.0
75,ch,bus,subject3,t4,sound_intensity,53.35347557820738,23.944516808262165,36.75653170579148,37.3559889969818,7.165024700582868,0.0
80,ch,bus,subject3,t4,sound_intensity,51.79442629363115,20.5307844348342,36.86502786181248,38.37525309449602,8.750420504973288,0.0
85,ch,bus,subject3,t4,sound_intensity,54.17757253797433,19.86771734266245,39.079663568093586,40.36189588754199,8.114179228225044,0.0
90,ch,bus,subject3,t4,sound_intensity,53.5511038742884,20.0,37.889977774400336,39.13336925932623,9.810087815066103,0.0
95,ch,bus,subject3,t4,sound_intensity,54.77280466842588,16.901960800285135,36.621252954106204,36.80426170858145,8.759370162315566,0.0
100,ch,bus,subject3,t4,sound_intensity,54.23501458863253,17.403626894942438,37.152294867558574,39.137079139804825,8.741828527018102,0.0
105,ch,bus,subject3,t4,sound_intensity,49.16853841725876,24.199557484897586,36.47495647055684,37.07825568332231,6.956962699292919,0.0
110,ch,bus,subject3,t4,sound_intensity,52.38891275816624,19.912260756924947,37.30674118787448,38.88853166982936,8.4157651655722,0.0
115,ch,bus,subject3,t4,sound_intensity,53.344034826767846,17.634279935629372,34.570106357584955,36.50307523131936,9.366020954217447,0.0
120,ch,bus,subject3,t4,sound_intensity,54.7136213148153,20.293837776852097,38.63257327020303,40.59449812507961,10.24551624572667,0.0
125,ch,bus,subject3,t4,sound_intensity,55.8102983202506,20.453229787866576,39.70610031355701,40.99231615080882,8.568748258372047,0.0
130,ch,bus,subject3,t4,sound_intensity,56.18131808061986,19.54242509439325,40.38691509496446,41.04350519242736,8.267989223416274,0.0
135,ch,bus,subject3,t4,sound_intensity,57.15242662501175,21.81843587944773,43.1056240090707,45.463698983593055,8.809264372818387,0.0
140,ch,bus,subject3,t4,sound_intensity,53.434913086849576,21.55336037465062,35.943829105009726,35.65121712923404,8.95403183171371,0.0
0,en,bus,subject3,t4,sound_intensity,49.09898195484523,18.260748027008265,35.92822915924869,38.18423855092079,9.005703796065527,0.0
5,en,bus,subject3,t4,sound_intensity,48.953064976592266,24.409090820652175,38.41231593356982,40.39215765903951,6.204766646842556,0.0
10,en,bus,subject3,t4,sound_intensity,50.61052683883386,22.121876044039578,39.0677323979099,41.09139643904016,8.168431408904798,0.0
15,en,bus,subject3,t4,sound_intensity,53.6436335461573,21.4921911265538,37.76419393971232,37.765559107032615,8.450912133169146,0.0
20,en,bus,subject3,t4,sound_intensity,52.984819125134834,20.569048513364727,40.941923032279135,43.74473389063976,7.3788930093581175,0.0
25,en,bus,subject3,t4,sound_intensity,52.25583214453086,19.637878273455552,40.06983669423982,42.859846424872494,8.895758616598231,0.0
30,en,bus,subject3,t4,sound_intensity,49.67182790725126,15.440680443502757,37.299453626131964,39.88870966064645,9.228125701576953,0.0
35,en,bus,subject3,t4,sound_intensity,50.07252621965296,23.673559210260187,38.326873230492666,40.257563145344136,7.137226561988464,0.0
40,en,bus,subject3,t4,sound_intensity,55.53127814054684,21.5836249209525,37.702862950478966,38.67997510344951,8.630531370247443,0.0
45,en,bus,subject3,t4,sound_intensity,49.5819106131082,21.613680022349747,36.944594575335216,38.005796215691305,7.696752253934657,0.0
50,en,bus,subject3,t4,sound_intensity,51.09315258334999,22.92256071356476,39.164835545558255,41.02021856924153,7.392162747972639,0.0
55,en,bus,subject3,t4,sound_intensity,50.04656640078536,19.138138523837167,36.75288776600965,39.32676658622401,8.616669980885064,0.0
60,en,bus,subject3,t4,sound_intensity,47.62468491417544,20.12837224705172,35.68083068082456,37.66115283221414,7.647937773060277,0.0
65,en,bus,subject3,t4,sound_intensity,50.817504455301126,16.532125137753436,38.364346764734016,42.26677220784556,9.593131928220615,0.0
70,en,bus,subject3,t4,sound_intensity,53.23250037010104,22.27886704613673,38.942368221998436,42.4000678330826,7.689388359021476,0.0
75,en,bus,subject3,t4,sound_intensity,53.17572388326485,19.19078092376074,39.56940017464906,42.15000848412508,8.630431606520546,0.0
80,en,bus,subject3,t4,sound_intensity,51.35965443269721,16.127838567197355,36.54022373908615,40.17784353096679,10.666265082462994,0.0
85,en,bus,subject3,t4,sound_intensity,48.8801653268856,16.232492903979004,36.7047195449504,37.30701544281845,8.770877503618346,0.0
90,en,bus,subject3,t4,sound_intensity,54.33171166843111,19.242792860618817,37.82305223369776,37.75464809345739,10.107856714731517,0.0
95,en,bus,subject3,t4,sound_intensity,51.45183970875827,21.03803720955957,37.95689816681366,38.10098040681143,8.102252854945462,0.0
100,en,bus,subject3,t4,sound_intensity,52.549949505115954,17.781512503836435,37.10681076065503,39.96428090713023,9.69719902414257,0.0
105,en,bus,subject3,t4,sound_intensity,50.57472111214916,21.84691430817599,38.395878389370694,39.83444385626339,7.414512333287447,0.0
110,en,bus,subject3,t4,sound_intensity,50.95249575130869,19.73127853599699,38.10493719685121,39.52640145389376,8.005487798841227,0.0
115,en,bus,subject3,t4,sound_intensity,50.43059541986759,19.77723605288848,35.031846646980554,34.22425676371204,9.315464247420985,0.0
120,en,bus,subject3,t4,sound_intensity,54.616635693408746,20.3342375548695,39.519504940628465,40.99024215610893,7.6610082999360065,0.0
125,en,bus,subject3,t4,sound_intensity,49.46530863236418,18.45098040014257,37.79992585956883,40.44343734895107,9.314886097970067,0.0
130,en,bus,subject3,t4,sound_intensity,49.39149695524221,20.453229787866576,38.62804692615187,40.756929182018034,8.172691891615711,0.0
135,en,bus,subject3,t4,sound_intensity,50.90018083926711,18.750612633917,37.29614551982571,40.29830019310658,9.211682606836076,0.0
140,en,bus,subject3,t4,sound_intensity,52.2402777519376,18.920946026904804,38.24645182347588,41.08835527934605,8.805185387140172,0.0
145,en,bus,subject3,t4,sound_intensity,49.36970918404798,18.808135922807917,38.337967975496106,41.90947679100187,8.528078530974991,0.0
150,en,bus,subject3,t4,sound_intensity,50.66359474712827,20.37426497940624,36.46556850941658,36.77241845946654,8.678479234109354,0.0
155,en,bus,subject3,t4,sound_intensity,52.96366784486504,19.822712330395685,39.083623853088405,40.50341081834084,8.481466942360514,0.0
160,en,bus,subject3,t4,sound_intensity,55.08343841560561,17.853298350107668,36.18887893912051,35.71242850560224,10.381160047872205,0.0
165,en,bus,subject3,t4,sound_intensity,52.21990306544931,19.59041392321093,38.09199600150522,39.00694774452398,8.83090961219535,0.0
170,en,bus,subject3,t4,sound_intensity,52.0280152821406,17.781512503836435,37.31703234711884,39.9370069482035,10.006679914251286,0.0
175,en,bus,subject3,t4,sound_intensity,50.56565664453399,20.3342375548695,35.92455620605811,33.36059277866349,8.514992200847065,0.0
180,en,bus,subject3,t4,sound_intensity,50.52705481926171,19.73127853599699,39.46842793307646,42.724218263715045,8.723367890135265,0.0
185,en,bus,subject3,t4,sound_intensity,53.48400280500947,19.138138523837167,37.18112660448835,38.23539433656859,9.048430090866447,0.0
190,en,bus,subject3,t4,sound_intensity,51.88005506337053,17.16003343634799,35.430361093775296,36.3205216670581,10.144077470146646,0.0
195,en,bus,subject3,t4,sound_intensity,50.1679106904454,20.086001717619176,37.892652684815545,40.331824137291946,8.267589680317304,0.0
200,en,bus,subject3,t4,sound_intensity,51.13428575415573,25.82063362911709,41.789018570949764,43.08009186238258,6.0061289226671715,0.0
205,en,bus,subject3,t4,sound_intensity,50.13035352714834,22.25309281725863,38.534064630474056,40.403649558600605,7.12858574291078,0.0
210,en,bus,subject3,t4,sound_intensity,50.071287446957065,19.73127853599699,37.649876404149,38.11976944336954,8.360194531171768,0.0
215,en,bus,subject3,t4,sound_intensity,49.999218199568425,23.07496037913213,39.95903580265704,42.12027711974624,6.795485683730893,0.0
220,en,bus,subject3,t4,sound_intensity,51.88723234638769,16.812412373755873,38.92387065696076,41.709947020363,8.66517652973503,0.0
225,en,bus,subject3,t4,sound_intensity,52.250118950168975,22.30448921378274,38.22149738014198,40.27960859785448,8.216787867547598,0.0
230,en,bus,subject3,t4,sound_intensity,51.96623794562093,19.242792860618817,37.95267833072815,40.21726664413777,9.166169380974495,0.0
235,en,bus,subject3,t4,sound_intensity,50.116888329655104,17.323937598229687,37.60162245244607,40.04751155591001,8.63206006885333,0.0
240,en,bus,subject3,t4,sound_intensity,50.21474598855523,24.60897842756548,40.7737114961878,42.87958405860151,7.074800781902051,0.0
245,en,bus,subject3,t4,sound_intensity,51.00256786427062,23.59835482339888,37.376348307361155,38.45841907421757,7.90151822130442,0.0
250,en,bus,subject3,t4,sound_intensity,51.61089365374171,18.69231719730976,37.398531141305725,42.07849711130527,10.424471534438696,0.0
255,en,bus,subject3,t4,sound_intensity,49.59232249050996,23.364597338485297,39.62674587453689,40.80554338988772,7.570044707785322,0.0
260,en,bus,subject3,t4,sound_intensity,49.18800683223471,22.55272505103306,37.80757124171778,40.84790691407905,8.49002048148576,0.0
265,en,bus,subject3,t4,sound_intensity,55.32142624720333,19.084850188786497,38.35629008817579,38.70579460552685,9.701765260361563,0.0
270,en,bus,subject3,t4,sound_intensity,46.812593326020185,18.512583487190756,31.426559548210616,30.534626049254552,9.239830764925996,0.0
0,en,casual,subject3,t1,sound_intensity,44.86628806246296,14.313637641589876,24.22664467472897,23.33305784209515,5.091788545314131,0.0
5,en,casual,subject3,t1,sound_intensity,59.67919401201547,16.532125137753436,29.144277139800675,28.014037100173557,8.225597248023735,0.0
10,en,casual,subject3,t1,sound_intensity,58.65709076721817,19.637878273455552,40.24634459051814,42.66960398597696,10.568561458390183,0.0
15,en,casual,subject3,t1,sound_intensity,56.77400705113908,26.009728956867484,42.26953013271285,44.68435952896273,8.851869333116545,0.0
20,en,casual,subject3,t1,sound_intensity,51.72395657910111,20.453229787866576,38.549392623163826,38.47202363980924,8.232544978249939,0.0
25,en,casual,subject3,t1,sound_intensity,49.32681729756758,22.7415784926368,39.864950146559735,42.2980978295254,6.108406814496479,0.0
30,en,casual,subject3,t1,sound_intensity,57.58539480356943,22.50420002308894,38.40587206745617,36.2283547952152,10.649746335105524,0.0
35,en,casual,subject3,t1,sound_intensity,55.476885761290205,16.532125137753436,40.13806522053395,43.736107283129314,10.363348615073237,0.0
40,en,casual,subject3,t1,sound_intensity,52.652966990032624,16.020599913279625,34.509159165386656,33.3645973384853,10.826830282048395,0.0
45,en,casual,subject3,t1,sound_intensity,51.00959545183301,22.71841606536499,40.260145455362455,41.461590556048186,7.240923574938909,0.0
50,en,casual,subject3,t1,sound_intensity,50.00195388557727,21.986570869544227,36.69482443883998,38.06044235748088,7.974890022150415,0.0
55,en,casual,subject3,t1,sound_intensity,49.03838499566579,17.634279935629372,34.24013762034505,36.535019469629326,9.469276304053666,0.0
60,en,casual,subject3,t1,sound_intensity,54.24639931852366,24.517864355242903,40.24673232498032,42.54862144280602,8.921140316347445,0.0
65,en,casual,subject3,t1,sound_intensity,52.22932264484805,25.19827993775719,42.45783131206636,44.29203010413709,6.435571657443716,0.0
70,en,casual,subject3,t1,sound_intensity,54.16986473914867,19.444826721501688,35.46838446652657,34.2845877351558,9.337842894407958,0.0
75,en,casual,subject3,t1,sound_intensity,49.2413966896732,20.453229787866576,36.35675630694615,37.79018971914871,7.514968129260125,0.0
80,en,casual,subject3,t1,sound_intensity,52.336838334489705,18.920946026904804,34.57142426720972,33.9022836246913,10.36177471246221,0.0
85,en,casual,subject3,t1,sound_intensity,52.14332456621082,21.81843587944773,38.60884353181725,37.38542740928785,6.699839816890524,0.0
90,en,casual,subject3,t1,sound_intensity,48.64184644246348,19.444826721501688,33.31771589630208,33.48694190265541,8.985287001816017,0.0
95,en,casual,subject3,t1,sound_intensity,50.68286071987402,16.127838567197355,37.28871803019068,37.2582999032058,8.748133887457566,0.0
100,en,casual,subject3,t1,sound_intensity,50.072056381948286,19.637878273455552,36.60351012306925,37.45855195173729,8.490315305872258,0.0
105,en,casual,subject3,t1,sound_intensity,48.70316101023196,18.63322860120456,30.963645209398273,29.339931638312425,8.590069860720208,0.0
110,en,casual,subject3,t1,sound_intensity,53.48347706130384,19.444826721501688,36.50677907685395,35.26468512469477,9.11724147790654,0.0
115,en,casual,subject3,t1,sound_intensity,48.47800850543521,18.750612633917,36.57819719682705,39.58802703399503,9.014349960631957,0.0
120,en,casual,subject3,t1,sound_intensity,48.428462897078354,23.72912002970107,38.14106555539954,39.89182751255547,6.40227410864392,0.0
125,en,casual,subject3,t1,sound_intensity,50.76483880141089,17.24275869600789,35.63568658304004,37.138264243805246,9.004453471358381,0.0
130,en,casual,subject3,t1,sound_intensity,47.71697693921284,26.364878963533656,34.63378701211551,33.25104982971408,6.456745279605533,0.0
135,en,casual,subject3,t1,sound_intensity,55.87218036088877,19.138138523837167,37.22167350718451,39.115837009810754,9.525125764354879,0.0
140,en,casual,subject3,t1,sound_intensity,55.09350399297783,23.09630167425899,36.88170312816084,35.29173603261723,8.21829087097265,0.0
145,en,casual,subject3,t1,sound_intensity,51.463048195887296,22.14843848047698,38.147934622880484,38.75928984922927,7.834051736719193,0.0
150,en,casual,subject3,t1,sound_intensity,50.66340836504574,14.313637641589876,34.43798673109872,33.467440546048486,10.738169480981178,0.0
155,en,casual,subject3,t1,sound_intensity,46.86850682735867,27.075701760979364,36.27577136632961,37.14497408649806,4.88781782583575,0.0
160,en,casual,subject3,t1,sound_intensity,50.691610007713386,17.92391689498254,31.230110719362255,30.74816440645175,9.39443919197636,0.0
165,en,casual,subject3,t1,sound_intensity,50.6045230016116,22.380461031287957,38.28253021443529,38.84342147647059,7.340515280342906,0.0
170,en,casual,subject3,t1,sound_intensity,49.12466510929526,19.54242509439325,30.368966792116073,29.253120914996494,7.725045354228209,0.0
175,en,casual,subject3,t1,sound_intensity,55.2894753666089,18.573324964312683,38.35276708949184,40.95761959477501,9.417493580184363,0.0
180,en,casual,subject3,t1,sound_intensity,47.32980465142532,21.13943352306837,37.18642205724746,38.83831713329453,7.339171122358612,0.0
185,en,casual,subject3,t1,sound_intensity,48.3469403877134,18.512583487190756,35.63067163993576,35.83765368285,7.520285210381957,0.0
190,en,casual,subject3,t1,sound_intensity,55.1272040808712,17.16003343634799,28.61235686829692,26.748611407378117,9.704770479680445,0.0
195,en,casual,subject3,t1,sound_intensity,24.13299764081252,19.86771734266245,21.78963244764025,21.57890740354302,1.8620858832178164,0.0
0,ch,bus,subject1,t3,sound_intensity,50.254041849607496,19.912260756924947,36.34301125792797,37.83117137490467,9.936105768195471,0.0
5,ch,bus,subject1,t3,sound_intensity,49.87080555567061,19.77723605288848,38.63975416114105,39.56600588213177,6.972604352313342,0.0
10,ch,bus,subject1,t3,sound_intensity,50.40182873352699,18.750612633917,34.1694314106011,36.46697731299334,10.160474308057353,0.0
15,ch,bus,subject1,t3,sound_intensity,49.13686723198468,20.043213737826427,36.06824953130614,37.92811771248147,8.39457389933256,0.0
20,ch,bus,subject1,t3,sound_intensity,51.60117231822824,23.856062735983123,36.78506532781055,37.27785174182906,6.783901996456233,0.0
25,ch,bus,subject1,t3,sound_intensity,49.42429734306969,21.81843587944773,35.073870150068736,34.941545940184426,7.328224027286096,0.0
30,ch,bus,subject1,t3,sound_intensity,53.80091794304312,25.854607295085007,39.298139800113276,39.542425094393245,6.654355376902049,0.0
35,ch,bus,subject1,t3,sound_intensity,47.84652947530634,19.59041392321093,35.9730464189132,37.40043057694838,7.769688547445404,0.0
40,ch,bus,subject1,t3,sound_intensity,51.19450552137412,18.19543935541869,37.66445857052982,40.36380836822313,7.452162509058512,0.0
45,ch,bus,subject1,t3,sound_intensity,50.2735368563807,20.96910013008056,35.12487623000876,35.90618948206578,8.312684092487745,0.0
50,ch,bus,subject1,t3,sound_intensity,50.08191231541586,17.993405494535818,35.71222068369476,37.42253669906594,9.158156380812077,0.0
55,ch,bus,subject1,t3,sound_intensity,48.22344639121273,22.92256071356476,37.351127571370874,38.56917883281869,6.664538914454309,0.0
60,ch,bus,subject1,t3,sound_intensity,48.11139152337678,17.853298350107668,34.72102163244915,35.410948996165985,8.79468154313005,0.0
65,ch,bus,subject1,t3,sound_intensity,53.25359650558488,20.60697840353612,36.568416380361,39.573198968553406,9.12194410819192,0.0
70,ch,bus,subject1,t3,sound_intensity,47.936646864269406,17.92391689498254,33.442257333583115,34.727564493172125,8.951791695461882,0.0
75,ch,bus,subject1,t3,sound_intensity,50.29054888201664,16.532125137753436,36.18839850467299,39.19038397674615,9.24414164960418,0.0
80,ch,bus,subject1,t3,sound_intensity,50.600099776776666,17.323937598229687,35.320937209385356,36.77515704798758,8.383675291968574,0.0
85,ch,bus,subject1,t3,sound_intensity,48.58254393036713,19.19078092376074,34.735808487778044,34.907453510150475,8.074003710714052,0.0
90,ch,bus,subject1,t3,sound_intensity,52.20008659850176,21.03803720955957,35.755061589080384,37.538008810361546,8.87228820501284,0.0
95,ch,bus,subject1,t3,sound_intensity,49.71688603483968,18.750612633917,33.80067906519165,36.11510887126656,9.008433034934106,0.0
100,ch,bus,subject1,t3,sound_intensity,48.50376631669742,19.59041392321093,34.170832472634615,35.24006445557373,7.502973837635796,0.0
105,ch,bus,subject1,t3,sound_intensity,49.62061384187691,20.644579892269185,38.084906932587465,39.82904108395264,7.951937249807488,0.0
110,ch,bus,subject1,t3,sound_intensity,51.61817040167692,20.3342375548695,36.09988324281295,36.824484899428086,8.556596370635303,0.0
115,ch,bus,subject1,t3,sound_intensity,48.76402607444845,17.993405494535818,34.249787416819416,35.30071568837378,8.368414428504822,0.0
120,ch,bus,subject1,t3,sound_intensity,48.26418213273364,22.227164711475837,36.281486995650866,37.928817453853966,7.530021745950335,0.0
125,ch,bus,subject1,t3,sound_intensity,49.98599315453962,22.764618041732444,34.87761230939888,34.778136455796094,7.098047887449203,0.0
130,ch,bus,subject1,t3,sound_intensity,46.70190170724936,21.072099696478684,36.189683270096474,37.57417823127514,7.125378523280687,0.0
135,ch,bus,subject1,t3,sound_intensity,49.09807333866303,19.68482948553935,36.08405160552661,38.95533039484071,8.134045323548573,0.0
140,ch,bus,subject1,t3,sound_intensity,48.1957025562199,15.910646070264994,35.89619772144533,36.79155241283354,7.695979744064669,0.0
145,ch,bus,subject1,t3,sound_intensity,50.05086090396244,19.19078092376074,35.45056303002294,38.0786056485421,8.594061093895654,0.0
150,ch,bus,subject1,t3,sound_intensity,47.64497436272261,18.920946026904804,34.9176802467298,35.62530768862261,8.795701302396425,0.0
155,ch,bus,subject1,t3,sound_intensity,45.96091040241604,16.232492903979004,26.476251238330065,22.442612573222032,8.487131559499321,0.0
0,ch,bus,subject1,t2,sound_intensity,48.13774410005558,16.434526764861875,29.594394326347224,27.415367708035227,9.612663059302783,0.0
5,ch,bus,subject1,t2,sound_intensity,46.22555934114484,19.19078092376074,35.32044335262731,36.04334073102911,7.716568979334869,0.0
10,ch,bus,subject1,t2,sound_intensity,48.86202980277909,13.979400086720377,32.10182650740842,34.06540180433955,9.271569050024707,0.0
15,ch,bus,subject1,t2,sound_intensity,48.22109210162377,15.185139398778876,33.853528931937625,35.78180609627778,9.25599637671105,0.0
20,ch,bus,subject1,t2,sound_intensity,48.60158261318279,17.853298350107668,32.477576528504315,33.68472838440362,9.290626348516739,0.0
25,ch,bus,subject1,t2,sound_intensity,48.71561260806112,22.52853030979893,35.71947901017757,36.61812685537261,6.657100775408098,0.0
30,ch,bus,subject1,t2,sound_intensity,47.86076748435112,20.0,32.858650129597166,32.938043599193364,8.736457044522995,0.0
35,ch,bus,subject1,t2,sound_intensity,49.673279653207786,18.750612633917,37.118379053764976,38.49480837243986,6.914481000846666,0.0
40,ch,bus,subject1,t2,sound_intensity,49.1450711068605,22.479732663618066,35.28962420130288,36.12253906096437,7.144688762397248,0.0
45,ch,bus,subject1,t2,sound_intensity,50.25461527839299,22.988530764097067,36.159797965201776,36.55426587745919,7.3363235797323245,0.0
50,ch,bus,subject1,t2,sound_intensity,49.26296133133338,16.812412373755873,32.95463358576906,34.50864692379766,9.652245206532726,0.0
55,ch,bus,subject1,t2,sound_intensity,47.0333437544377,20.3342375548695,35.751418228307344,37.20985744153739,7.0981619564278065,0.0
60,ch,bus,subject1,t2,sound_intensity,50.098289328699295,18.325089127062363,36.804904777276654,37.985815947285474,7.630674165704128,0.0
65,ch,bus,subject1,t2,sound_intensity,52.53703802496631,17.481880270062003,31.83319515614463,30.472748673841792,8.818715409763069,0.0
70,ch,bus,subject1,t2,sound_intensity,49.30847191682497,15.440680443502757,31.498555099425175,33.77488383376133,8.772895395454805,0.0
75,ch,bus,subject1,t2,sound_intensity,50.78453192875542,17.993405494535818,35.13749310938385,37.37431200514583,8.460016701625948,0.0
80,ch,bus,subject1,t2,sound_intensity,51.482910107536846,20.791812460476248,37.22405787782726,39.39119717648487,8.32415002207962,0.0
85,ch,bus,subject1,t2,sound_intensity,48.95477796275714,19.86771734266245,34.44667356295939,35.38573733806856,9.098543060362042,0.0
90,ch,bus,subject1,t2,sound_intensity,48.14287559642986,16.434526764861875,33.58845063240019,34.54387467146955,8.997528508258046,0.0
95,ch,bus,subject1,t2,sound_intensity,51.23737337904996,17.708520116421443,35.793945214504916,38.042757671290936,9.987713196934415,0.0
100,ch,bus,subject1,t2,sound_intensity,50.43806171240682,22.14843848047698,38.10965336100842,39.96599222700167,7.843671253909128,0.0
105,ch,bus,subject1,t2,sound_intensity,50.06320539923494,15.7978359661681,34.36676874887514,36.234560480699336,8.895060940144782,0.0
110,ch,bus,subject1,t2,sound_intensity,47.37359646929792,18.808135922807917,35.0409475022725,35.61339941458901,7.278488058192775,0.0
115,ch,bus,subject1,t2,sound_intensity,48.48866211494779,16.532125137753436,32.26480570088124,31.775364999298624,9.451616395464317,0.0
120,ch,bus,subject1,t2,sound_intensity,48.177504175811656,18.129133566428557,35.472139823686454,37.1307032585564,8.704737849460512,0.0
125,ch,bus,subject1,t2,sound_intensity,49.74566954690861,19.138138523837167,34.61828369057506,37.01222484256557,8.814895621138659,0.0
130,ch,bus,subject1,t2,sound_intensity,49.84648808793526,20.170333392987803,34.61504827564785,36.11192060868434,8.37077545134657,0.0
135,ch,bus,subject1,t2,sound_intensity,48.59252412247665,18.573324964312683,35.720640132947544,36.813317059691656,8.085607666763668,0.0
140,ch,bus,subject1,t2,sound_intensity,49.89472065789536,19.822712330395685,34.57538695307918,35.83312151983078,8.689642169919475,0.0
145,ch,bus,subject1,t2,sound_intensity,50.20448298587432,21.367205671564065,36.53464763025832,39.40466677663529,8.37932416342855,0.0
150,ch,bus,subject1,t2,sound_intensity,50.16423228309471,17.92391689498254,34.81907206178797,35.50839605065785,9.731448061660313,0.0
155,ch,bus,subject1,t2,sound_intensity,50.7710615945576,21.238516409670854,35.18177716555405,34.74944335465388,8.388320260857238,0.0
160,ch,bus,subject1,t2,sound_intensity,50.52054916804614,20.863598306747484,36.7451476020064,38.19609732751586,7.791526801655326,0.0
165,ch,bus,subject1,t2,sound_intensity,49.63764223743175,16.434526764861875,34.7532770860777,37.24111953961212,8.93116617596995,0.0
170,ch,bus,subject1,t2,sound_intensity,49.72730338480535,19.444826721501688,35.21476070294165,36.22628426129325,7.8487399662653035,0.0
175,ch,bus,subject1,t2,sound_intensity,47.87155723855652,17.16003343634799,34.81121358769326,36.86278678067201,8.487815680386445,0.0
180,ch,bus,subject1,t2,sound_intensity,31.67317334748176,17.323937598229687,22.32712467208806,21.875207208364632,2.8815977655989395,0.0
0,ch,casual,subject1,t4,sound_intensity,50.40946316971154,19.19078092376074,33.64952251265794,32.58874454082087,10.781531691166803,0.0
5,ch,casual,subject1,t4,sound_intensity,50.73502065490721,18.97627091290441,38.971535182328175,40.96075366085106,8.253587086369647,0.0
10,ch,casual,subject1,t4,sound_intensity,50.43397648981944,20.569048513364727,36.18997613798316,36.10766594773271,8.351337562686595,0.0
15,ch,casual,subject1,t4,sound_intensity,49.48271112209188,20.89905111439398,38.87801173479542,40.64158372463118,7.507725917022493,0.0
20,ch,casual,subject1,t4,sound_intensity,53.49396043570056,21.84691430817599,35.6303651046562,36.75136504467994,9.496620610792851,0.0
25,ch,casual,subject1,t4,sound_intensity,53.7987272202903,20.0,38.16060834193045,39.0102217324808,9.15404339948026,0.0
30,ch,casual,subject1,t4,sound_intensity,52.60002181702147,22.4551266781415,37.92429431738242,39.10997716310643,8.037348531910743,0.0
35,ch,casual,subject1,t4,sound_intensity,53.32961318400376,23.242824552976927,39.80714298658229,41.56003669390398,8.114789720873532,0.0
40,ch,casual,subject1,t4,sound_intensity,55.27049594892765,22.405492482826,38.082849984103305,39.00530982452756,9.021619194521522,0.0
45,ch,casual,subject1,t4,sound_intensity,52.303671641336976,20.41392685158225,36.265440909638556,36.54946226584344,8.040429694701407,0.0
50,ch,casual,subject1,t4,sound_intensity,52.873537727147465,16.901960800285135,38.80762344236988,40.813473078041326,8.887869157289128,0.0
55,ch,casual,subject1,t4,sound_intensity,51.37597779699838,20.253058652647702,37.42918552843955,40.82641778157132,9.442873443926747,0.0
60,ch,casual,subject1,t4,sound_intensity,53.07861718184789,19.395192526186182,38.682164858095454,40.22263365681258,9.110367178257702,0.0
65,ch,casual,subject1,t4,sound_intensity,53.57788152600634,20.492180226701816,39.068360828990926,40.022956825549336,9.626054552790219,0.0
70,ch,casual,subject1,t4,sound_intensity,53.23134484315765,21.43014800254095,38.81971418225037,39.866821797795055,8.173613983988865,0.0
75,ch,casual,subject1,t4,sound_intensity,52.99616239998414,21.00370545117563,35.254386059011594,34.76251796007033,9.55549459604414,0.0
80,ch,casual,subject1,t4,sound_intensity,52.17920651143576,20.492180226701816,36.748928890218494,37.75756037844098,9.078333853725391,0.0
85,ch,casual,subject1,t4,sound_intensity,55.29785704137245,22.013971243204512,40.29821866633791,40.4489238347436,8.94882832211742,0.0
90,ch,casual,subject1,t4,sound_intensity,52.43469646954986,21.105897102992486,36.26213225842301,38.265283063406514,9.041501066919906,0.0
95,ch,casual,subject1,t4,sound_intensity,53.43507062114426,21.17271295655765,38.15879612250489,40.148144490870536,9.827186655863187,0.0
100,ch,casual,subject1,t4,sound_intensity,51.01234826733368,19.637878273455552,36.75684649870185,38.41171694499532,9.479129253411504,0.0
105,ch,casual,subject1,t4,sound_intensity,56.276146851996046,23.15970345456918,42.3703860521324,44.43951053179596,8.818135096790193,0.0
110,ch,casual,subject1,t4,sound_intensity,47.15861339533011,20.043213737826427,28.710702037405493,25.916178341730827,8.274248583811154,0.0
0,ch,bus,subject1,t1,sound_intensity,48.89043851185861,17.708520116421443,29.557091113735122,24.264838455144094,9.648207291047118,0.0
5,ch,bus,subject1,t1,sound_intensity,46.155397493089474,19.912260756924947,35.588234099748725,35.83878598498626,6.43274370144881,0.0
10,ch,bus,subject1,t1,sound_intensity,47.8265175161032,19.294189257142925,33.656445478063766,34.451369687133045,7.462158920933827,0.0
15,ch,bus,subject1,t1,sound_intensity,49.47129707401423,17.558748556724915,34.44871513681386,35.959369062691735,8.449113060473648,0.0
