sensor,language,tone,participant,script,time,autocorrelation_mean,autocorrelation_standard deviation,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,en,bus,nga,t1,14.1,1.3351168323333333e-07,8.378713637773618e-09,1.211788425e-07,1.458237136e-07,0.0
autocorrelations,en,bus,nga,t1,14.2,1.0190563881333333e-07,1.0002716464250625e-08,8.685779884e-08,1.16126315e-07,0.0
autocorrelations,en,bus,nga,t1,14.3,6.331272926333335e-08,1.1574674180152104e-08,4.633016848e-08,8.014540293e-08,0.0
autocorrelations,en,bus,nga,t1,14.4,2.3023179275500002e-08,1.1442247851636457e-08,6.260465313e-09,3.984156393e-08,0.0
autocorrelations,en,bus,nga,t1,14.5,-1.5591864137133335e-08,1.0305463055321627e-08,-3.039011463e-08,-3.894707718e-10,0.0
autocorrelations,en,bus,nga,t1,14.6,-5.0829438053333336e-08,9.938814148470697e-09,-6.535226942e-08,-3.61682558e-08,0.0
autocorrelations,en,bus,nga,t1,14.7,-8.478519975833335e-08,9.484837322496639e-09,-9.88530353e-08,-7.102948544e-08,0.0
autocorrelations,en,bus,nga,t1,14.8,-1.1779315271666667e-07,9.124421381046599e-09,-1.308487987e-07,-1.041628915e-07,0.0
autocorrelations,en,bus,nga,t1,14.9,-1.5008929135e-07,9.659783846372009e-09,-1.645516123e-07,-1.362352089e-07,0.0
autocorrelations,en,bus,nga,t1,15.0,-1.8465167164999998e-07,9.638709377457855e-09,-1.986369479e-07,-1.703838675e-07,0.0
autocorrelations,en,bus,nga,t1,15.1,-2.1763534501666668e-07,9.304358369856462e-09,-2.311846296e-07,-2.039328982e-07,0.0
autocorrelations,en,bus,nga,t1,15.2,-2.4982560701666665e-07,8.843081149208473e-09,-2.626698454e-07,-2.367996468e-07,0.0
autocorrelations,en,bus,nga,t1,15.3,-2.801052395333333e-07,8.495414178258824e-09,-2.922606804e-07,-2.67477616e-07,0.0
autocorrelations,en,bus,nga,t1,15.4,-3.0724889441666664e-07,6.9711492194069596e-09,-3.17418611e-07,-2.968594305e-07,0.0
autocorrelations,en,bus,nga,t1,15.5,-3.290084090166667e-07,5.112332274214192e-09,-3.361595721e-07,-3.211469831e-07,0.0
autocorrelations,en,bus,nga,t1,15.6,-3.431561108833333e-07,3.107832826137542e-09,-3.473642842e-07,-3.383080992e-07,0.0
autocorrelations,en,bus,nga,t1,15.7,-3.5120620765e-07,1.4686400799482385e-09,-3.531208852e-07,-3.487439093e-07,0.0
autocorrelations,en,bus,nga,t1,15.8,-3.5589989535e-07,1.3726496510077877e-09,-3.579433049e-07,-3.539339604e-07,0.0
autocorrelations,en,bus,nga,t1,15.9,-3.600758227833333e-07,8.923616313713434e-10,-3.612962677e-07,-3.58690234e-07,0.0
autocorrelations,en,bus,nga,t1,16.0,-3.6268092595e-07,4.3559071218858905e-10,-3.632070775e-07,-3.61928758e-07,0.0
autocorrelations,en,bus,yaoyi,t1,0.1,6.748843283000001e-08,5.86673208144028e-08,1.177500591e-08,1.782814823e-07,0.0
autocorrelations,en,bus,yaoyi,t1,0.2,4.176916346e-08,1.3831920319423975e-08,2.307957321e-08,6.817810003e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.3,2.3912180541666668e-08,4.116413969955544e-09,1.810763808e-08,3.1133229e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.4,4.0118592311666665e-08,5.61828207231874e-09,3.165630166e-08,4.988418874e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.5,3.765876373e-08,2.427483571945468e-09,3.386269218e-08,4.129078885e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.6,3.592188132666667e-08,2.6630665806032186e-09,3.243568703e-08,3.962690993e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.7,3.238872785166666e-08,3.037725801988601e-09,2.701338485e-08,3.555488965e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.8,3.5484811693333326e-08,2.9180338461227304e-09,3.126464069e-08,3.866404682e-08,0.0
autocorrelations,en,bus,yaoyi,t1,0.9,3.201004634166667e-08,3.1406305780440986e-09,2.622395382e-08,3.642782532e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.0,2.5475029839999997e-08,3.4529751763967787e-09,1.940095718e-08,3.124310355e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.1,2.4403124366666666e-08,3.097925455517451e-09,1.820770714e-08,2.739777453e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.2,2.5853445216666663e-08,4.904854576295512e-09,2.004225115e-08,3.305206974e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.3,2.493303483833333e-08,4.3446867690005955e-09,1.862432857e-08,3.066014377e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.4,2.0990282925e-08,2.6433820379908304e-09,1.594865234e-08,2.388556204e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.5,1.868183875833333e-08,2.5504201585769245e-09,1.485000144e-08,2.326419476e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.6,1.8304039306666666e-08,2.6895148181995327e-09,1.31459618e-08,2.115769584e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.7,1.5895231931666665e-08,2.855735977569996e-09,1.203453174e-08,1.911678302e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.8,1.4891363776666667e-08,2.5331249919614158e-09,1.183059886e-08,1.933150323e-08,0.0
autocorrelations,en,bus,yaoyi,t1,1.9,1.4864772338333334e-08,2.315586587608305e-09,1.076214168e-08,1.861805779e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.0,1.5098143275166666e-08,3.5289588837962534e-09,8.343785941e-09,1.917471954e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.1,1.6259532351666667e-08,2.8652950888736586e-09,1.245093166e-08,2.037057865e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.2,1.4856515678333334e-08,2.825390332663563e-09,1.092131812e-08,1.818773779e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.3,1.1057138714e-08,2.512441011668968e-09,7.606908674e-09,1.481293018e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.4,1.1944558584666667e-08,2.0705792727218125e-09,9.160903939e-09,1.490658946e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.5,1.25851500995e-08,2.6140426180630874e-09,8.080380797e-09,1.63544001e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.6,1.3577760484166669e-08,2.731616661546212e-09,9.651059965e-09,1.757679737e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.7,1.1183829305833334e-08,2.841993901904349e-09,6.939360126e-09,1.427686045e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.8,1.1597544076166666e-08,2.4359133523153773e-09,8.877263697e-09,1.577901953e-08,0.0
autocorrelations,en,bus,yaoyi,t1,2.9,1.294344657e-08,2.8512651896820414e-09,9.76567793e-09,1.785294663e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.0,1.2426686693500002e-08,3.579688771897987e-09,7.746323911e-09,1.91395282e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.1,4.769097895283334e-09,5.243331921020882e-09,-3.273954456e-09,1.227490082e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.2,5.915322809499999e-09,8.25501618571169e-09,-5.982990061e-09,1.613679025e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.3,1.918778422e-08,1.862646176695674e-08,-2.032803502e-09,4.87353193e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.4,1.22009057795e-08,8.567150142435674e-09,-2.665549733e-09,2.052100116e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.5,6.977807911866667e-09,4.156242538516801e-09,9.885810012e-10,1.4794912e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.6,5.35985425205e-09,3.4663879626214686e-09,2.137233753e-10,9.058802627e-09,0.0
autocorrelations,en,bus,yaoyi,t1,3.7,9.0265018795e-09,2.901661514079921e-09,4.823677585e-09,1.170608752e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.8,9.0312627725e-09,2.2994843634765417e-09,6.451686103e-09,1.318144012e-08,0.0
autocorrelations,en,bus,yaoyi,t1,3.9,8.849030343666666e-09,2.471615843542602e-09,5.667514188e-09,1.280593487e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.0,7.609733656166665e-09,2.6461931936805384e-09,4.156323661e-09,1.085788169e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.1,8.6240362695e-09,2.8803001354103734e-09,5.543202007e-09,1.275356201e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.2,7.0184712335e-09,3.0574132282260936e-09,3.319848911e-09,1.234849533e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.3,5.9675618063333325e-09,3.9238338293199256e-09,-1.00992876e-09,1.155496914e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.4,5.6017984335e-09,2.2299586030745224e-09,1.546713268e-09,8.254697321e-09,0.0
autocorrelations,en,bus,yaoyi,t1,4.5,7.2541000075000015e-09,2.7727207034087804e-09,3.846895738e-09,1.099687832e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.6,7.1845288331666676e-09,2.8481515745105337e-09,3.447172322e-09,1.055795546e-08,0.0
autocorrelations,en,bus,yaoyi,t1,4.7,7.2600887850000006e-09,2.3245965218263604e-09,3.146523409e-09,9.853646255e-09,0.0
autocorrelations,en,bus,yaoyi,t1,4.8,4.2481261416666664e-09,1.8134760589792108e-09,2.136425893e-09,7.30894958e-09,0.0
autocorrelations,en,bus,yaoyi,t1,4.9,6.149680143833333e-09,2.400774600280498e-09,2.846319646e-09,9.730859151e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.0,4.206323684066666e-09,2.7378953064862044e-09,8.564187894e-10,7.847567346e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.1,4.224806714683333e-09,2.7179128413817465e-09,9.628398501e-10,7.815353725e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.2,5.1228608897999996e-09,2.4334991391071593e-09,9.794298168e-10,8.048446924e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.3,4.2895289901666666e-09,2.1284869875384288e-09,1.603551218e-09,6.941306781e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.4,4.307237561566667e-09,2.5099737957011355e-09,9.562182204e-10,8.180854445e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.5,3.164460108283334e-09,2.8456215717783416e-09,3.114141585e-10,7.32896708e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.6,1.2013152564666667e-09,2.6898988704710683e-09,-2.280908411e-09,4.437655006e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.7,3.756402314450001e-09,2.4237360049643428e-09,-7.721375933e-10,7.206782093e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.8,1.2309860249166668e-09,3.786340255247029e-09,-4.658706461e-09,5.510113917e-09,0.0
autocorrelations,en,bus,yaoyi,t1,5.9,1.4120951747833333e-09,4.20587770999419e-09,-2.688729679e-09,9.996986204e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.0,2.182664290265e-09,2.8995733830977156e-09,-1.518313016e-09,5.712283015e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.1,9.644624193166665e-10,2.8790416338963073e-09,-3.262978573e-09,4.519572322e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.2,2.9183051399999994e-10,2.6097524391863555e-09,-2.323889144e-09,4.48357282e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.3,-8.643738733833333e-10,4.178413062197749e-09,-7.041044103e-09,7.037998051e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.4,7.2360089815e-10,3.721855619988706e-09,-3.058907652e-09,7.754203809e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.5,-2.4012401450166664e-09,3.1343697218646556e-09,-5.956623533e-09,1.469763638e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.6,-2.6664346238266663e-09,2.576723540010546e-09,-6.139916745e-09,7.092120679e-10,0.0
autocorrelations,en,bus,yaoyi,t1,6.7,-3.1184922090066667e-09,2.4398912757503164e-09,-5.865719721e-09,3.411514776e-11,0.0
autocorrelations,en,bus,yaoyi,t1,6.8,-2.9776748036666662e-09,3.4881282455925318e-09,-7.838978826e-09,3.720818969e-09,0.0
autocorrelations,en,bus,yaoyi,t1,6.9,-3.020721344999999e-10,3.6092440247678496e-09,-3.931073189e-09,6.150073706e-09,0.0
autocorrelations,en,bus,yaoyi,t1,7.0,-3.965087641783333e-09,3.304934782156864e-09,-7.497383652e-09,1.22402533e-09,0.0
autocorrelations,en,bus,yaoyi,t1,7.1,-2.0147297457166665e-09,2.748663183007352e-09,-6.646081088e-09,8.897399224e-10,0.0
autocorrelations,en,bus,yaoyi,t1,7.2,-2.1822223650333338e-09,2.470321072093386e-09,-5.466018729e-09,1.898857011e-09,0.0
autocorrelations,en,bus,yaoyi,t1,7.3,-2.1059072885666663e-09,2.4524119953383257e-09,-4.624305484e-09,2.369406231e-09,0.0
autocorrelations,en,bus,yaoyi,t1,7.4,-3.486481336733334e-09,2.790339660180031e-09,-7.576166623e-09,-3.327208782e-10,0.0
autocorrelations,en,bus,yaoyi,t1,7.5,-4.190068883833333e-09,3.4704267132010475e-09,-1.015387619e-08,3.97045225e-10,0.0
autocorrelations,en,bus,yaoyi,t1,7.6,-9.108365111333334e-09,1.8508292524147177e-09,-1.208872993e-08,-5.881484995e-09,0.0
autocorrelations,en,bus,yaoyi,t1,7.7,4.4596834000000006e-10,6.397897833940511e-09,-1.026171476e-08,8.642921432e-09,0.0
autocorrelations,en,bus,yaoyi,t1,7.8,5.1773512795e-09,1.2439722067264466e-08,-1.744242231e-08,1.998174631e-08,0.0
autocorrelations,en,bus,yaoyi,t1,7.9,-8.101344953833333e-09,6.576301400421032e-09,-1.616509599e-08,5.342136578e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.0,1.4082404235666666e-09,3.0608519451756333e-09,-2.273015749e-09,5.74193483e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.1,5.487205403999999e-10,2.315805851714427e-09,-1.688519162e-09,4.856115182e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.2,-1.5433451017333331e-09,3.431439736398259e-09,-6.297050824e-09,5.013999816e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.3,-3.4415043368333335e-09,2.6036241401743775e-09,-6.426683458e-09,1.030652033e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.4,-3.852643893666667e-10,2.7811002935182677e-09,-4.009542371e-09,3.400216791e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.5,1.3719767650999997e-09,2.617445192837603e-09,-3.174439933e-09,4.942632248e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.6,-2.4063076008333334e-09,2.2077692419518973e-09,-5.314889842e-09,1.462106689e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.7,-2.6139271447333334e-09,2.28542224839657e-09,-5.455590983e-09,1.102096192e-09,0.0
autocorrelations,en,bus,yaoyi,t1,8.8,-2.7347319006399995e-09,2.8178416287458998e-09,-6.617190697e-09,3.461511496e-11,0.0
autocorrelations,en,bus,yaoyi,t1,8.9,4.211095221333335e-10,3.7174625269627603e-09,-5.325942284e-09,5.644487675e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.0,5.270557335833333e-10,2.952596012755584e-09,-3.929211015e-09,5.661834023e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.1,-6.6351827165e-09,1.7157596426682662e-09,-9.730152759e-09,-4.280891268e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.2,-4.3070276814999996e-09,2.4309307562859914e-09,-9.181465513e-09,-1.761041648e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.3,-2.9153451698166666e-09,2.8377906876746985e-09,-6.464806366e-09,5.147653582e-10,0.0
autocorrelations,en,bus,yaoyi,t1,9.4,-5.123528209166666e-09,3.0173603610299647e-09,-8.863103144e-09,-1.773810145e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.5,-5.607437281e-09,2.4944273393294892e-09,-9.020117673e-09,-2.442149819e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.6,-5.486127331483333e-09,3.282184745803391e-09,-8.732281739e-09,4.007484391e-10,0.0
autocorrelations,en,bus,yaoyi,t1,9.7,-5.727979062833333e-09,2.5622033815631247e-09,-9.322211706e-09,-2.105336513e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.8,-8.467115931333333e-09,2.666754192064055e-09,-1.114844192e-08,-4.59403123e-09,0.0
autocorrelations,en,bus,yaoyi,t1,9.9,-9.046911854833335e-09,2.756839273112954e-09,-1.179875402e-08,-5.434639592e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.0,-7.845944749000001e-09,2.4908670535347797e-09,-1.084783742e-08,-4.181192409e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.1,-9.952697238500001e-09,2.6714504792638767e-09,-1.254187886e-08,-6.145247105e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.2,-9.454959055166666e-09,2.810547044013873e-09,-1.329839529e-08,-5.295076885e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.3,-1.0365276389166668e-08,2.8787803915244886e-09,-1.36850432e-08,-6.400638393e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.4,-1.1159350401e-08,2.7197967725135355e-09,-1.481794193e-08,-7.989230416e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.5,-9.781940652166667e-09,2.3519344028180103e-09,-1.34366908e-08,-6.443304673e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.6,-1.0116476755833334e-08,2.3542695303327836e-09,-1.317441468e-08,-6.995632403e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.7,-9.580668048666668e-09,2.4658320769246046e-09,-1.400430336e-08,-6.839246497e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.8,-1.2408250410666667e-08,2.8959279383041336e-09,-1.566079691e-08,-8.596171852e-09,0.0
autocorrelations,en,bus,yaoyi,t1,10.9,-1.4933067359e-08,4.1531533024393996e-09,-1.946299733e-08,-7.581004864e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.0,-1.1737628128e-08,5.144928101278724e-09,-1.768064273e-08,-2.973449697e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.1,-8.15767037875e-09,5.571031628999446e-09,-1.746656108e-08,1.262672775e-10,0.0
autocorrelations,en,bus,yaoyi,t1,11.2,-1.3405746748333333e-08,2.9335289768337647e-09,-1.868824479e-08,-1.071319841e-08,0.0
autocorrelations,en,bus,yaoyi,t1,11.3,-1.1931748373666664e-08,2.871244288341718e-09,-1.554795031e-08,-8.790142614e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.4,-1.07872916065e-08,3.1313447600672653e-09,-1.566461567e-08,-6.664230552e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.5,-1.2014007946833332e-08,2.265130460766186e-09,-1.483976433e-08,-8.380828461e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.6,-1.3114184896666667e-08,2.195252324396537e-09,-1.631055857e-08,-1.029604016e-08,0.0
autocorrelations,en,bus,yaoyi,t1,11.7,-9.330057059e-09,2.6717791221607366e-09,-1.277886988e-08,-5.606434626e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.8,-1.1402852544166666e-08,2.842970826196166e-09,-1.51275279e-08,-8.06937146e-09,0.0
autocorrelations,en,bus,yaoyi,t1,11.9,-9.467283458833334e-09,4.244747824813326e-09,-1.694963887e-08,-4.635167097e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.0,-9.630999424833332e-09,5.259349470334526e-09,-1.675385356e-08,-1.944718714e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.1,-1.4110366205e-08,2.8214749137267364e-09,-1.890968717e-08,-1.053691611e-08,0.0
autocorrelations,en,bus,yaoyi,t1,12.2,-7.667256760666666e-09,3.0076857251763845e-09,-1.228981082e-08,-5.003849225e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.3,-6.206831089833334e-09,3.400700801987783e-09,-1.194018615e-08,-1.813136515e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.4,-1.0459256030166665e-08,2.6738604957393518e-09,-1.431585401e-08,-6.823121653e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.5,-9.832846961333332e-09,1.928209872906522e-09,-1.303575994e-08,-7.156390261e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.6,-8.481873910166666e-09,2.870538165446859e-09,-1.333512762e-08,-5.185298405e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.7,-7.681800414166666e-09,2.883274168748474e-09,-1.082086179e-08,-3.825313598e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.8,-9.272271299e-09,2.7588266436561805e-09,-1.28015935e-08,-5.95756719e-09,0.0
autocorrelations,en,bus,yaoyi,t1,12.9,-9.585889052833333e-09,2.1829100310341732e-09,-1.211450188e-08,-5.845526662e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.0,-8.500402303333334e-09,2.30867566032904e-09,-1.121883198e-08,-4.968682988e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.1,-8.5333109635e-09,2.638418064386323e-09,-1.18730589e-08,-4.429154311e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.2,-9.1423796825e-09,2.869653355725879e-09,-1.257511986e-08,-5.4457969e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.3,-1.0417613297166667e-08,2.6170912113351075e-09,-1.46404968e-08,-7.231223726e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.4,-1.1476677236333333e-08,2.2211930879067808e-09,-1.373912744e-08,-7.392169308e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.5,-9.001244414666667e-09,2.1504414654965533e-09,-1.251578746e-08,-6.555369556e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.6,-1.0281278799333333e-08,2.564898779480149e-09,-1.377725835e-08,-6.787206486e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.7,-1.0540760390333332e-08,2.8888705110086568e-09,-1.480510943e-08,-7.669361128e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.8,-1.1059245606666666e-08,2.6946842824150833e-09,-1.607070146e-08,-8.624152987e-09,0.0
autocorrelations,en,bus,yaoyi,t1,13.9,-1.1892990284666667e-08,2.307680863238201e-09,-1.515956797e-08,-8.643555888e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.0,-1.1170313672833333e-08,2.3190688695754773e-09,-1.527077445e-08,-8.441767526e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.1,-1.2280796705e-08,2.6488349006122524e-09,-1.55016186e-08,-7.969583201e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.2,-1.1636170711666667e-08,2.7707364588333782e-09,-1.507505509e-08,-7.922803148e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.3,-1.1148834737e-08,2.528509704855526e-09,-1.587359471e-08,-8.647333317e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.4,-1.1642257763166665e-08,2.740713824632366e-09,-1.615062562e-08,-8.803405544e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.5,-1.2548071893333332e-08,2.4906215817085046e-09,-1.724353949e-08,-1.018505086e-08,0.0
autocorrelations,en,bus,yaoyi,t1,14.6,-1.2168369860833333e-08,2.7302338877556036e-09,-1.547017059e-08,-8.41823671e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.7,-1.1310303319333333e-08,2.826683872104922e-09,-1.448784297e-08,-7.167209459e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.8,-1.0549994015666667e-08,2.30601469045455e-09,-1.434961536e-08,-7.731067361e-09,0.0
autocorrelations,en,bus,yaoyi,t1,14.9,-1.0901689378833334e-08,2.333043430313217e-09,-1.441952273e-08,-7.691510238e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.0,-1.0316489774333332e-08,2.636561217495002e-09,-1.477178732e-08,-7.258775471e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.1,-1.1200379011833334e-08,2.9415211279827615e-09,-1.596806181e-08,-7.912968704e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.2,-1.0884183343333334e-08,3.126680520960306e-09,-1.699439704e-08,-7.510616003e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.3,-8.933335833e-09,3.411638230240343e-09,-1.545174145e-08,-5.482176035e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.4,-1.2993180090666665e-08,2.943053044754192e-09,-1.866201252e-08,-9.191788134e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.5,-1.1027871008666667e-08,2.930537571533671e-09,-1.625839412e-08,-7.930448876e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.6,-7.049549911e-09,3.4096552850001398e-09,-1.096501668e-08,-2.340580037e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.7,-1.2936468833166668e-08,2.915343084682553e-09,-1.596689452e-08,-7.219577399e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.8,-9.891602655833332e-09,2.4212930290328584e-09,-1.318756784e-08,-6.266808363e-09,0.0
autocorrelations,en,bus,yaoyi,t1,15.9,-9.221531504166667e-09,2.3266507973544016e-09,-1.287943679e-08,-6.468788288e-09,0.0
autocorrelations,en,bus,yaoyi,t1,16.0,-9.309313304666667e-09,2.919667533401286e-09,-1.277359829e-08,-4.790397835e-09,0.0
autocorrelations,en,bus,yaoyi,t2,0.1,1.9950394429999998e-07,1.0848646046368115e-09,1.978000855e-07,2.009192858e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.2,1.9536152316666667e-07,1.3290575779889557e-09,1.933306944e-07,1.971904192e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.3,1.9014794673333334e-07,1.5517515232803664e-09,1.878682303e-07,1.924052969e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.4,1.8487962075e-07,1.394708297957393e-09,1.82894461e-07,1.869834635e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.5,1.806982483666667e-07,9.938601971960384e-10,1.792980115e-07,1.822075527e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.6,1.774682626e-07,8.819368181878039e-10,1.761995506e-07,1.78774333e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.7,1.7442718291666665e-07,9.238701960378794e-10,1.73018597e-07,1.757304266e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.8,1.7051976528333336e-07,1.3148529890266205e-09,1.685262991e-07,1.723750846e-07,0.0
autocorrelations,en,bus,yaoyi,t2,0.9,1.6528674316666666e-07,1.6505505542707745e-09,1.628031928e-07,1.676442198e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.0,1.5867443170000003e-07,2.0985979315674844e-09,1.555517302e-07,1.61695618e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.1,1.5086417473333335e-07,2.32401860841133e-09,1.474471438e-07,1.542477511e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.2,1.4263820148333333e-07,2.3350152380291433e-09,1.392393137e-07,1.460682801e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.3,1.347874238e-07,2.1175482221849657e-09,1.317190564e-07,1.379193945e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.4,1.2759989921666667e-07,1.989332143130055e-09,1.246972626e-07,1.305227239e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.5,1.207421272666667e-07,1.890899799429498e-09,1.180023027e-07,1.235459828e-07,0.0
autocorrelations,en,bus,yaoyi,t2,1.6,1.1415401215e-07,1.9068369852058883e-09,1.113537759e-07,1.169294758e-07,0.0
