time_5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median,pitch_std,pitch_missing
110,en,bus,subject2,t3,pitch,482.96875,0.0,79.30270443793815,94.11765407986113,95.48707656063716,22.666666666666664
115,en,bus,subject2,t3,pitch,182.36328125,0.0,69.79298230005912,91.539794921875,54.9902817139784,26.666666666666668
120,en,bus,subject2,t3,pitch,481.171875,0.0,71.14469231030786,91.58637152777777,87.50370014086576,17.333333333333336
125,en,bus,subject2,t3,pitch,550.78125,0.0,103.81922275074815,100.04918981481481,119.62702283747282,22.666666666666664
130,en,bus,subject2,t3,pitch,3858.59375,0.0,112.92230456082521,0.0,490.93398839149654,17.333333333333336
135,en,bus,subject2,t3,pitch,313.76302083333337,0.0,79.15452914196946,92.68438042534724,71.03618266490152,28.000000000000004
140,en,bus,subject2,t3,pitch,504.140625,0.0,91.42383572813537,99.11783854166666,103.15571639643213,29.333333333333332
145,en,bus,subject2,t3,pitch,231.640625,0.0,92.24898296506147,101.56336805555556,46.31762612611932,13.333333333333334
150,en,bus,subject2,t3,pitch,455.078125,0.0,75.93612554306925,55.3271484375,99.31625786999838,22.666666666666664
155,en,bus,subject2,t3,pitch,141.09375,0.0,81.7043468007702,103.89713541666669,48.97864857814095,16.0
160,en,bus,subject2,t3,pitch,557.578125,0.0,68.42076414403873,93.7158203125,81.04238827612696,16.0
165,en,bus,subject2,t3,pitch,411.5625,0.0,57.11872433524174,0.0,74.56678169350602,24.0
170,en,bus,subject2,t3,pitch,589.1424851190476,0.0,90.6181740577968,94.83723958333331,107.31301587973215,24.0
175,en,bus,subject2,t3,pitch,524.140625,0.0,73.0055753534402,95.9013671875,76.88034622355097,18.666666666666668
180,en,bus,subject2,t3,pitch,633.0833333333333,0.0,97.7065109590442,90.15066964285714,130.27136245360998,22.666666666666664
185,en,bus,subject2,t3,pitch,126.59505208333334,0.0,55.504130447854216,67.19010416666666,54.30303102731785,10.666666666666668
190,en,bus,subject2,t3,pitch,548.203125,0.0,88.14193554304018,104.951171875,92.73740337617576,18.666666666666668
195,en,bus,subject2,t3,pitch,139.453125,0.0,72.32973522904713,100.8263221153846,49.56778912776874,13.333333333333334
200,en,bus,subject2,t3,pitch,428.75,0.0,52.654880646513156,0.0,76.8400725349742,25.333333333333336
205,en,bus,subject2,t3,pitch,444.0625,0.0,78.44898646347865,102.8125,68.46043352088935,13.333333333333334
210,en,bus,subject2,t3,pitch,509.84375,0.0,100.97067688095927,105.30352492559524,78.89816471757278,20.0
215,en,bus,subject2,t3,pitch,137.64973958333334,0.0,68.95844322958581,101.71875,53.78851705959182,13.333333333333334
220,en,bus,subject2,t3,pitch,465.546875,0.0,85.70455738481594,93.41634114583334,101.84123272766863,21.333333333333336
225,en,bus,subject2,t3,pitch,640.9791666666667,0.0,74.85602161468022,89.61211286272322,104.21821653617894,14.666666666666666
230,en,bus,subject2,t3,pitch,110.33854166666669,0.0,67.80269524268786,94.54284474206348,46.06399271278988,17.333333333333336
235,en,bus,subject2,t3,pitch,319.21875,0.0,63.46757721762485,86.5625,75.37750645840656,26.785714285714285
0,en,bus,subject2,t2,pitch,197.890625,0.0,59.865285329320535,86.48072916666668,60.859891369599794,16.0
5,en,bus,subject2,t2,pitch,126.015625,0.0,60.09182205956636,94.03036063058036,50.48700721135045,17.333333333333336
10,en,bus,subject2,t2,pitch,486.25,0.0,69.52664908054115,84.693359375,84.32907131046477,17.333333333333336
15,en,bus,subject2,t2,pitch,396.31770833333337,0.0,68.58449485025517,91.84400382874506,80.49242950108746,21.333333333333336
20,en,bus,subject2,t2,pitch,159.0625,0.0,54.469516005766984,77.0405505952381,51.2563353135405,22.666666666666664
25,en,bus,subject2,t2,pitch,2855.0,0.0,149.1140218284651,0.0,520.9508072806202,22.666666666666664
30,en,bus,subject2,t2,pitch,526.3876488095239,0.0,66.75997687286052,0.0,108.58419044621084,25.333333333333336
35,en,bus,subject2,t2,pitch,454.84375,0.0,58.93235700150285,0.0,91.99701580013192,25.333333333333336
40,en,bus,subject2,t2,pitch,166.875,0.0,59.672456482404456,89.27300347222221,53.24660949627006,14.666666666666666
45,en,bus,subject2,t2,pitch,339.32291666666663,0.0,66.33472521551724,76.16313244047619,77.67204528718787,22.666666666666664
50,en,bus,subject2,t2,pitch,132.03125,0.0,52.11237145658803,58.93694196428572,51.17148730235808,16.0
55,en,bus,subject2,t2,pitch,2383.90625,0.0,99.27851283155424,0.0,315.09491645034797,19.736842105263158
60,en,bus,subject2,t2,pitch,215.6770833333333,0.0,51.39849806077244,17.654947916666664,59.47445180180006,22.666666666666664
65,en,bus,subject2,t2,pitch,176.25,0.0,65.64064758171074,93.720703125,48.94579255080782,25.333333333333336
70,en,bus,subject2,t2,pitch,638.1640625,0.0,94.82945707905557,88.97604709201389,141.35235382366054,24.324324324324326
75,en,bus,subject2,t2,pitch,210.4296875,0.0,58.748274481233466,37.373511904761905,64.3957904008019,21.052631578947366
80,en,bus,subject2,t2,pitch,3552.65625,0.0,167.53823372438893,89.75740559895834,635.9895434896642,20.0
85,en,bus,subject2,t2,pitch,431.171875,0.0,66.31556383785824,90.4765625,77.60154319082667,21.333333333333336
90,en,bus,subject2,t2,pitch,241.09375,0.0,67.05017396681691,95.027095734127,53.63846983888656,20.0
95,en,bus,subject2,t2,pitch,647.4296875,0.0,103.06854243741043,90.58872767857143,144.02765486731093,36.0
100,en,bus,subject2,t2,pitch,192.265625,0.0,49.59378343964014,0.0,62.565921319439504,17.333333333333336
105,en,bus,subject2,t2,pitch,531.875,0.0,79.57911480402542,0.0,117.00533006440362,21.333333333333336
110,en,bus,subject2,t2,pitch,536.71875,0.0,81.18667192306128,92.28489583333332,112.68411010925017,16.0
115,en,bus,subject2,t2,pitch,2447.34375,0.0,168.88996995130074,93.9766090029762,458.6959016380395,28.000000000000004
120,en,bus,subject2,t2,pitch,2880.0,0.0,84.80253200507445,0.0,384.4992081482807,25.333333333333336
125,en,bus,subject2,t2,pitch,500.078125,0.0,81.2130580942086,68.05431547619048,112.25175038418077,29.333333333333332
130,en,bus,subject2,t2,pitch,291.25,0.0,58.537235484182105,0.0,72.29312385865876,33.33333333333333
135,en,bus,subject2,t2,pitch,142.65625,0.0,66.51858005351251,102.0549045138889,53.28737474517559,20.0
140,en,bus,subject2,t2,pitch,379.453125,0.0,80.76111419100776,97.58125,70.5181611998825,21.333333333333336
145,en,bus,subject2,t2,pitch,488.828125,0.0,58.66683458143418,0.0,94.73006634178125,26.666666666666668
150,en,bus,subject2,t2,pitch,128.017578125,0.0,65.52598160765265,98.66861979166666,50.56246886139817,18.666666666666668
155,en,bus,subject2,t2,pitch,121.88151041666666,0.0,51.69449328163436,87.98366350446429,49.83970957911273,24.0
160,en,bus,subject2,t2,pitch,3194.21875,0.0,113.87811247433724,92.38953993055554,408.7435788593828,20.0
165,en,bus,subject2,t2,pitch,521.875,0.0,67.5656523204985,0.0,115.5421306884904,20.0
170,en,bus,subject2,t2,pitch,517.109375,0.0,75.12297275534735,87.7265625,87.49360707889834,21.333333333333336
175,en,bus,subject2,t2,pitch,187.90364583333331,0.0,77.94617218915722,99.45837673611112,50.102306333032544,20.0
180,en,bus,subject2,t2,pitch,2038.125,0.0,95.23345215263727,87.58224826388889,265.6667962127046,22.666666666666664
185,en,bus,subject2,t2,pitch,440.7890625,0.0,65.28582352211718,0.0,93.46267739969953,28.000000000000004
190,en,bus,subject2,t2,pitch,189.0625,0.0,43.50204305062703,0.0,59.51648198428756,30.666666666666664
195,en,bus,subject2,t2,pitch,472.1875,0.0,66.46474011877609,88.17239519505719,93.92217139882759,28.000000000000004
200,en,bus,subject2,t2,pitch,201.40625,0.0,60.470768350173635,94.45182291666669,61.4735773232273,18.666666666666668
205,en,bus,subject2,t2,pitch,505.9375,0.0,86.59881980459645,95.72073634141157,109.73409073441492,20.0
210,en,bus,subject2,t2,pitch,197.734375,0.0,46.74683973524306,0.0,58.895625394222144,25.333333333333336
215,en,bus,subject2,t2,pitch,203.359375,0.0,51.15055391756258,0.0,60.74303148376956,18.666666666666668
220,en,bus,subject2,t2,pitch,199.5703125,0.0,46.94328613855361,15.714111328125,51.15716256616044,28.000000000000004
225,en,bus,subject2,t2,pitch,216.71875,0.0,43.62796560274501,0.0,57.50885720437716,25.333333333333336
230,en,bus,subject2,t2,pitch,221.484375,0.0,54.92675626935637,86.69697945283882,56.30379631863795,20.0
235,en,bus,subject2,t2,pitch,481.484375,0.0,74.02116638321995,0.0,122.394856151976,25.333333333333336
240,en,bus,subject2,t2,pitch,464.140625,0.0,69.05533458295176,67.97526041666666,95.40193459134349,13.333333333333334
245,en,bus,subject2,t2,pitch,487.890625,0.0,69.0155972734586,97.42953953598484,80.56036186090806,20.0
250,en,bus,subject2,t2,pitch,510.5952380952381,0.0,57.459180913325575,0.0,86.25594662575214,22.666666666666664
255,en,bus,subject2,t2,pitch,111.783203125,0.0,28.389262462797625,0.0,45.556173776711944,24.242424242424242
0,en,bus,subject2,t4,pitch,152.96875,0.0,49.68818864673577,0.0,57.405174107707424,11.842105263157894
5,en,bus,subject2,t4,pitch,163.7109375,0.0,33.284998440815066,0.0,49.62898616928638,9.333333333333334
10,en,bus,subject2,t4,pitch,410.46875,0.0,74.4088838030872,91.8359375,69.26575147554256,24.0
15,en,bus,subject2,t4,pitch,501.5625,0.0,69.51013985209518,81.53139467592592,85.81890580815973,29.333333333333332
20,en,bus,subject2,t4,pitch,161.92708333333331,0.0,47.81871868319608,0.0,52.660290835548494,18.666666666666668
25,en,bus,subject2,t4,pitch,491.5178571428571,0.0,62.32713893716204,85.38136509486606,79.691504652251,28.000000000000004
30,en,bus,subject2,t4,pitch,1879.6875,0.0,131.92407690232528,71.33184523809524,352.27037862749654,24.0
35,en,bus,subject2,t4,pitch,255.0,0.0,69.16014953290343,93.08528645833333,57.2504304535666,28.000000000000004
40,en,bus,subject2,t4,pitch,513.3463541666667,0.0,58.89608048182979,0.0,91.18964092692933,14.666666666666666
45,en,bus,subject2,t4,pitch,211.73828125,0.0,60.015927976132055,92.6123046875,51.1235177752221,21.333333333333336
50,en,bus,subject2,t4,pitch,480.46875,0.0,60.104788831690485,0.0,92.26909145658037,22.666666666666664
55,en,bus,subject2,t4,pitch,519.6875,0.0,91.75613384063287,95.6342422385621,102.39826393264873,24.0
60,en,bus,subject2,t4,pitch,114.07552083333334,0.0,73.66880235822849,98.04899088541669,42.98972842109255,14.666666666666666
65,en,bus,subject2,t4,pitch,449.453125,0.0,57.862416289462914,0.0,80.09454389572923,24.0
70,en,bus,subject2,t4,pitch,477.890625,0.0,54.02361011348316,0.0,76.54953248738376,13.333333333333334
75,en,bus,subject2,t4,pitch,133.515625,0.0,53.47754461531115,73.83556547619048,52.818463827986854,13.333333333333334
80,en,bus,subject2,t4,pitch,117.41753472222224,0.0,57.8943591041017,93.97518734056122,50.26497769478704,20.0
85,en,bus,subject2,t4,pitch,125.67708333333334,0.0,65.71229554775849,99.13411458333331,51.32741940733777,13.333333333333334
90,en,bus,subject2,t4,pitch,375.0818452380952,0.0,48.073108674965745,0.0,64.99577294020587,18.666666666666668
95,en,bus,subject2,t4,pitch,364.921875,0.0,61.90713629131432,77.08258928571428,77.31701632823531,21.333333333333336
100,en,bus,subject2,t4,pitch,676.56640625,0.0,54.69087086632138,0.0,94.35679673093567,14.666666666666666
105,en,bus,subject2,t4,pitch,361.640625,0.0,49.118006575188666,0.0,75.5393775389564,25.333333333333336
110,en,bus,subject2,t4,pitch,154.75911458333331,0.0,47.249125012505836,0.0,54.667905478402915,20.0
115,en,bus,subject2,t4,pitch,390.390625,0.0,60.52086025815712,0.0,84.66661718795376,22.666666666666664
120,en,bus,subject2,t4,pitch,717.1875,0.0,59.37985144303546,0.0,133.70665532379968,22.666666666666664
125,en,bus,subject2,t4,pitch,203.9997209821429,0.0,52.82378199347616,0.0,58.03317184539824,17.333333333333336
130,en,bus,subject2,t4,pitch,341.875,0.0,66.54666736497254,91.30531090946343,65.79303905425661,14.666666666666666
135,en,bus,subject2,t4,pitch,118.12825520833334,0.0,42.41638565582483,0.0,48.843493912924295,25.333333333333336
140,en,bus,subject2,t4,pitch,665.17578125,0.0,78.24381646168911,96.24082044927346,95.20549940081887,28.000000000000004
145,en,bus,subject2,t4,pitch,415.15625,0.0,55.71324350974309,0.0,72.42351837285699,18.666666666666668
150,en,bus,subject2,t4,pitch,148.203125,0.0,48.49183003116611,0.0,52.56180446195839,9.333333333333334
155,en,bus,subject2,t4,pitch,3957.1875,0.0,199.11633664383686,91.14271763392856,649.848274659447,24.0
160,en,bus,subject2,t4,pitch,179.21875,0.0,56.12063077632396,77.63113839285714,55.20576311166933,24.0
165,en,bus,subject2,t4,pitch,220.703125,0.0,53.52468583835926,36.11886160714286,57.1767524593365,28.000000000000004
170,en,bus,subject2,t4,pitch,345.890625,0.0,69.0195733441494,90.5029296875,72.86311057340721,26.666666666666668
175,en,bus,subject2,t4,pitch,1998.90625,0.0,97.81208322468395,89.1640625,266.5662126948568,24.0
180,en,bus,subject2,t4,pitch,644.296875,0.0,92.0823804975877,0.0,163.02521483278161,29.333333333333332
185,en,bus,subject2,t4,pitch,508.90625,0.0,89.94503828515961,95.56396484375,96.02317547396326,22.666666666666664
190,en,bus,subject2,t4,pitch,191.640625,0.0,56.68793891489611,0.0,64.01541597950772,20.0
195,en,bus,subject2,t4,pitch,675.8671875,0.0,104.21602325406226,97.48404590201466,144.77457409462093,25.333333333333336
200,en,bus,subject2,t4,pitch,219.20572916666669,0.0,66.43676024277048,94.70458984375,60.04044031356984,20.0
205,en,bus,subject2,t4,pitch,140.625,0.0,75.0045027536108,102.34093925280449,51.368186194877325,17.333333333333336
210,en,bus,subject2,t4,pitch,182.109375,0.0,68.31022828331143,94.35546875,61.363971289570465,26.666666666666668
215,en,bus,subject2,t4,pitch,489.8046875,0.0,79.47935672584418,80.578125,110.02418324151289,21.333333333333336
220,en,bus,subject2,t4,pitch,2593.28125,0.0,101.70301345414933,47.3681640625,347.18375080878576,25.333333333333336
225,en,bus,subject2,t4,pitch,241.71875,0.0,61.63270763504631,89.36809895833333,64.92493580089644,20.0
230,en,bus,subject2,t4,pitch,346.5625,0.0,33.73214285714286,0.0,79.33211836078398,11.904761904761903
0,en,casual,subject2,t2,pitch,229.828125,0.0,72.0410889998021,110.90625,67.24251023895391,9.210526315789473
5,en,casual,subject2,t2,pitch,3131.40625,0.0,174.71982326199023,92.56770833333331,427.9396862503403,26.666666666666668
10,en,casual,subject2,t2,pitch,477.1875,0.0,87.63366649081361,84.267578125,109.17106022497579,21.333333333333336
15,en,casual,subject2,t2,pitch,111.45089285714286,0.0,67.73637717456774,92.52191840277776,45.02190921154937,20.0
20,en,casual,subject2,t2,pitch,511.640625,0.0,141.88878251333085,96.81022135416666,159.8112594955851,25.333333333333336
25,en,casual,subject2,t2,pitch,490.3125,0.0,143.20294359777924,117.03125,142.58312834890825,20.0
30,en,casual,subject2,t2,pitch,492.1875,0.0,122.94518370233894,117.470703125,119.59099574959839,16.0
35,en,casual,subject2,t2,pitch,679.25390625,0.0,108.57879410143494,100.1171875,139.34855992274547,24.0
40,en,casual,subject2,t2,pitch,457.1875,0.0,158.5110008295839,136.09157986111111,106.17283386977994,26.666666666666668
45,en,casual,subject2,t2,pitch,2761.40625,0.0,144.43314284812712,95.0876736111111,370.9595207632056,21.333333333333336
50,en,casual,subject2,t2,pitch,393.4375,0.0,97.94302640563804,111.09375,82.91001730023241,25.333333333333336
55,en,casual,subject2,t2,pitch,243.203125,0.0,86.42872772140298,105.6304394390332,60.466703372769345,17.333333333333336
60,en,casual,subject2,t2,pitch,461.953125,0.0,125.87694378725364,100.29947916666666,107.82382609466846,26.666666666666668
65,en,casual,subject2,t2,pitch,419.609375,0.0,54.378409022623906,0.0,88.45102970975748,22.666666666666664
70,en,casual,subject2,t2,pitch,185.388671875,0.0,59.28472104378423,0.0,70.59811588980409,24.0
75,en,casual,subject2,t2,pitch,503.203125,0.0,92.37532081056165,94.272705078125,95.98981806832374,25.333333333333336
80,en,casual,subject2,t2,pitch,475.0,0.0,102.19177955599035,103.28125,83.08046362601836,28.000000000000004
85,en,casual,subject2,t2,pitch,217.5,0.0,63.88136141448452,90.838672563933,56.319745406595715,20.0
90,en,casual,subject2,t2,pitch,461.40625,0.0,110.79076684160506,112.51004464285714,113.22114055016976,30.666666666666664
95,en,casual,subject2,t2,pitch,428.59375,0.0,85.74728558853855,102.541015625,89.36768900216332,21.333333333333336
100,en,casual,subject2,t2,pitch,223.6067708333333,0.0,65.49901528899419,87.65852864583334,58.78647240469214,25.333333333333336
105,en,casual,subject2,t2,pitch,488.28125,0.0,128.9612118968067,115.0,121.73898656931141,29.333333333333332
110,en,casual,subject2,t2,pitch,202.578125,0.0,45.574355131535434,0.0,63.988953566052,24.0
115,en,casual,subject2,t2,pitch,707.8125,0.0,152.21646760947516,145.5126953125,111.6487444964837,20.0
120,en,casual,subject2,t2,pitch,415.15625,0.0,59.144768494719784,0.0,81.06203223821362,20.0
125,en,casual,subject2,t2,pitch,248.49609375,0.0,76.52607078311347,89.98084077380953,79.27429388845736,17.333333333333336
130,en,casual,subject2,t2,pitch,415.3125,0.0,94.52571207128685,93.52306547619048,86.48428857207058,26.666666666666668
135,en,casual,subject2,t2,pitch,410.9765625,0.0,54.15230448929059,0.0,75.47447258916237,18.666666666666668
140,en,casual,subject2,t2,pitch,496.9921875,0.0,68.92188573145604,37.747581845238095,96.29991187960877,30.666666666666664
145,en,casual,subject2,t2,pitch,489.609375,0.0,92.74164844568921,83.70703125,119.72104756835763,29.333333333333332
150,en,casual,subject2,t2,pitch,445.46875,0.0,79.43312104667005,90.89006696428572,96.65436947344787,17.333333333333336
155,en,casual,subject2,t2,pitch,2873.59375,0.0,109.60862677264917,0.0,389.5259562667544,22.666666666666664
160,en,casual,subject2,t2,pitch,0.0,0.0,0.0,0.0,0.0,0.0
0,en,casual,subject2,t3,pitch,250.3125,0.0,87.11272641290313,105.546875,80.80896155311486,17.105263157894736
5,en,casual,subject2,t3,pitch,277.91666666666663,0.0,106.65561985733606,126.04817708333334,78.90980601517082,18.666666666666668
10,en,casual,subject2,t3,pitch,221.953125,0.0,110.04803860780424,136.005859375,69.17784395980975,20.0
15,en,casual,subject2,t3,pitch,223.125,0.0,56.99613804675033,88.30859375,58.33741904076895,16.0
20,en,casual,subject2,t3,pitch,2127.8125,0.0,209.68238801515105,103.1640625,316.8666370364133,29.333333333333332
25,en,casual,subject2,t3,pitch,246.51953125,0.0,73.94573488637616,89.44010416666666,75.57198646647744,20.0
30,en,casual,subject2,t3,pitch,176.953125,0.0,69.85141662515176,95.51339285714286,61.312407469757034,16.0
35,en,casual,subject2,t3,pitch,842.9296875,0.0,109.3970185697374,94.7406684027778,159.0536592901807,28.000000000000004
40,en,casual,subject2,t3,pitch,177.5,0.0,60.74181678915329,64.82793898809524,63.206215594008036,17.333333333333336
45,en,casual,subject2,t3,pitch,453.515625,0.0,98.96339118845684,91.07942708333331,85.97198411928629,18.666666666666668
50,en,casual,subject2,t3,pitch,488.28125,0.0,79.99930674659224,88.15494791666666,89.53831773325422,21.333333333333336
55,en,casual,subject2,t3,pitch,489.6875,0.0,100.66510786941147,103.78580729166666,110.99001919385397,22.666666666666664
60,en,casual,subject2,t3,pitch,198.9388020833333,0.0,70.20563289957661,94.11280691964284,67.93957994198001,18.666666666666668
65,en,casual,subject2,t3,pitch,196.54296875,0.0,80.94400957564346,106.97135416666667,66.60450327697606,22.666666666666664
70,en,casual,subject2,t3,pitch,612.03125,0.0,68.29881979004034,81.21744791666666,92.52574655692747,18.666666666666668
75,en,casual,subject2,t3,pitch,487.96875,0.0,74.67320674984738,96.57552083333331,94.20773346640965,13.333333333333334
80,en,casual,subject2,t3,pitch,506.015625,0.0,128.08921008187633,150.859375,89.91493266865236,24.0
85,en,casual,subject2,t3,pitch,519.21875,0.0,79.86135173530737,83.84114583333334,95.51488528078653,28.000000000000004
90,en,casual,subject2,t3,pitch,234.375,0.0,77.33177013649167,94.22254774305556,73.45723598461873,34.66666666666667
95,en,casual,subject2,t3,pitch,178.828125,0.0,60.85239449841385,0.0,68.6815670801947,16.0
100,en,casual,subject2,t3,pitch,223.8671875,0.0,98.00847742908563,109.64599609375,64.1957140810365,22.666666666666664
105,en,casual,subject2,t3,pitch,420.9375,0.0,82.91586274433654,0.0,106.20439832898063,16.0
110,en,casual,subject2,t3,pitch,455.078125,0.0,129.060338043602,129.453125,96.53604636056518,18.666666666666668
115,en,casual,subject2,t3,pitch,649.53125,0.0,79.79055978892995,83.33984375,112.0015436514056,22.666666666666664
120,en,casual,subject2,t3,pitch,2377.03125,0.0,141.50770938517388,103.95713975694446,326.19677925545517,25.333333333333336
125,en,casual,subject2,t3,pitch,356.171875,0.0,63.093910582291315,66.80245535714286,74.49674294105058,18.666666666666668
130,en,casual,subject2,t3,pitch,425.859375,0.0,106.52341159495224,100.90006510416669,107.53933204591195,21.333333333333336
135,en,casual,subject2,t3,pitch,190.80078125,0.0,67.35395978458563,0.0,72.99042962566976,8.0
140,en,casual,subject2,t3,pitch,222.65625,0.0,78.55429121283207,101.20768229166667,53.61303492346792,20.0
145,en,casual,subject2,t3,pitch,180.234375,0.0,74.45381639087205,101.203125,53.76310807479673,18.666666666666668
150,en,casual,subject2,t3,pitch,540.78125,0.0,124.03533635676493,94.11328125,146.94192622959466,16.0
155,en,casual,subject2,t3,pitch,182.3177083333333,0.0,75.67384699813772,100.85546875,66.91975931561123,24.0
160,en,casual,subject2,t3,pitch,811.09375,0.0,95.67360488646241,49.33035714285714,153.08816203311457,21.333333333333336
165,en,casual,subject2,t3,pitch,450.859375,0.0,81.18494676447753,85.1549072265625,109.39318171657308,17.333333333333336
170,en,casual,subject2,t3,pitch,421.0360863095238,0.0,83.72656809661693,103.26307508680554,74.88854933618727,20.0
175,en,casual,subject2,t3,pitch,177.96875,0.0,60.72329580503409,74.83677455357143,62.417426703254705,20.0
180,en,casual,subject2,t3,pitch,604.54296875,0.0,121.1829077128733,106.23697916666666,124.65122646128057,21.333333333333336
185,en,casual,subject2,t3,pitch,192.4934895833333,0.0,81.95420911840318,99.3046875,61.67403147664331,17.333333333333336
190,en,casual,subject2,t3,pitch,226.71875,0.0,82.10867309471455,100.90585430949724,67.20207227884987,25.333333333333336
195,en,casual,subject2,t3,pitch,494.296875,0.0,73.56755298233108,84.35107421875,84.94575183469199,22.666666666666664
200,en,casual,subject2,t3,pitch,471.953125,0.0,88.91307489081599,95.59454055059524,102.65247845065174,22.666666666666664
205,en,casual,subject2,t3,pitch,217.265625,0.0,76.49919716887743,70.45610119047619,81.38698421103531,22.666666666666664
210,en,casual,subject2,t3,pitch,492.5,0.0,119.86082830412255,110.21484375,131.65504866911698,26.666666666666668
215,en,casual,subject2,t3,pitch,581.71875,0.0,71.38368013722749,67.57440476190476,102.87842454681892,20.0
220,en,casual,subject2,t3,pitch,238.10546875,0.0,97.04619272296593,114.46451822916666,78.75435199124921,20.0
225,en,casual,subject2,t3,pitch,633.671875,0.0,103.77606148760734,100.4638671875,138.17396284995868,18.666666666666668
230,en,casual,subject2,t3,pitch,179.0625,0.0,47.46963617979243,0.0,61.66505354958627,13.333333333333334
235,en,casual,subject2,t3,pitch,374.23958333333337,0.0,83.1527923791587,96.14408947172619,83.45391163754161,25.333333333333336
240,en,casual,subject2,t3,pitch,229.0625,0.0,86.38987614170733,103.69648836096938,65.1965149323165,13.333333333333334
245,en,casual,subject2,t3,pitch,481.484375,0.0,94.11458113261438,98.13715277777776,100.40447530623508,18.666666666666668
250,en,casual,subject2,t3,pitch,411.953125,0.0,106.9716583111319,104.7216796875,103.02702147465334,17.333333333333336
255,en,casual,subject2,t3,pitch,510.078125,0.0,90.16753247088766,103.59607514880952,92.36603665546659,20.0
260,en,casual,subject2,t3,pitch,438.046875,0.0,109.46992670175675,103.90959821428571,88.77901530918412,22.666666666666664
265,en,casual,subject2,t3,pitch,316.81640625,0.0,75.83961860181493,0.0,94.42810707182393,18.666666666666668
270,en,casual,subject2,t3,pitch,450.703125,0.0,112.26118338591132,112.81022135416667,116.25753518211303,14.666666666666666
275,en,casual,subject2,t3,pitch,175.78125,0.0,82.43832265561304,108.76171875,58.568167331796715,13.333333333333334
280,en,casual,subject2,t3,pitch,383.046875,0.0,80.9257677886672,99.95328000992066,64.20765711766055,21.333333333333336
285,en,casual,subject2,t3,pitch,269.453125,0.0,78.92070113318695,98.70703125,71.62146324475339,16.0
290,en,casual,subject2,t3,pitch,607.734375,0.0,93.38493019386574,69.22154017857143,129.8764701725858,26.666666666666668
295,en,casual,subject2,t3,pitch,443.75,0.0,25.118007918360433,0.0,75.62156763677359,21.153846153846153
0,en,casual,subject2,t1,pitch,466.5625,0.0,54.52353566058849,0.0,79.40430184578852,13.157894736842104
5,en,casual,subject2,t1,pitch,492.890625,0.0,139.58143415786452,99.697265625,132.40958540669374,32.0
10,en,casual,subject2,t1,pitch,511.25,0.0,107.54479477775568,104.15494791666669,128.5921562596939,17.56756756756757
15,en,casual,subject2,t1,pitch,452.03125,0.0,103.76301797671621,95.0040515718006,97.90448311559688,28.000000000000004
20,en,casual,subject2,t1,pitch,585.46875,0.0,126.69398607537924,96.09414859693878,144.6550683187096,21.333333333333336
25,en,casual,subject2,t1,pitch,480.3125,0.0,89.45276080827068,88.583984375,116.70694114806588,24.0
30,en,casual,subject2,t1,pitch,184.1048177083333,0.0,93.34782988591857,96.1513671875,47.02913308479426,15.789473684210526
35,en,casual,subject2,t1,pitch,495.703125,0.0,110.59711302807189,86.02457682291667,130.85667969066316,29.333333333333332
40,en,casual,subject2,t1,pitch,492.1875,0.0,148.26490432310746,133.00130208333331,125.15752793129793,30.666666666666664
45,en,casual,subject2,t1,pitch,516.484375,0.0,110.0613282410502,94.31955295138889,113.60706345443175,26.666666666666668
50,en,casual,subject2,t1,pitch,377.75,0.0,74.26960756242622,102.36204559948979,80.38989696780274,14.666666666666666
55,en,casual,subject2,t1,pitch,330.234375,0.0,83.65174091166989,94.10956101190476,76.81329060899168,21.333333333333336
60,en,casual,subject2,t1,pitch,230.76953125,0.0,69.90132776739142,101.875,56.662618552176525,18.666666666666668
65,en,casual,subject2,t1,pitch,408.046875,0.0,96.54443877130085,90.721435546875,95.86714648361642,28.000000000000004
70,en,casual,subject2,t1,pitch,1133.28125,0.0,101.33999156759202,89.43359375,173.64004899898876,28.000000000000004
75,en,casual,subject2,t1,pitch,520.234375,0.0,86.51806659488642,60.03013392857143,106.36086501229833,16.0
80,en,casual,subject2,t1,pitch,465.703125,0.0,93.08855310743651,96.85416666666666,96.81132135605223,12.0
85,en,casual,subject2,t1,pitch,418.4375,0.0,85.27995179058532,103.5205078125,72.50834232359314,25.333333333333336
90,en,casual,subject2,t1,pitch,420.0,0.0,87.28783651885126,93.421875,73.50412023094653,26.666666666666668
95,en,casual,subject2,t1,pitch,491.40625,0.0,61.039296434487106,0.0,102.24741225897361,25.333333333333336
100,en,casual,subject2,t1,pitch,173.2905505952381,0.0,80.61869790242282,104.5299538218065,57.65585957737777,14.666666666666666
105,en,casual,subject2,t1,pitch,512.4609375,0.0,65.63210558846578,84.62276785714286,83.52411411309234,16.0
110,en,casual,subject2,t1,pitch,572.03125,0.0,119.4694001951691,114.31396484374999,145.65010604734817,20.0
115,en,casual,subject2,t1,pitch,482.34375,0.0,116.14598090080577,95.32986111111111,123.93603615523583,24.0
120,en,casual,subject2,t1,pitch,501.328125,0.0,132.97088486568708,124.21875,116.2152039134274,21.333333333333336
125,en,casual,subject2,t1,pitch,309.3854166666667,0.0,77.66067703879027,89.635546875,72.98344358753141,22.666666666666664
