time_1.5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median
6.0,en,casual,jack,t1,pitch,316.875,0.0,127.42913140190973,158.00260416666666
7.5,en,casual,jack,t1,pitch,210.60546875,0.0,117.40790538516542,143.0602002164502
9.0,en,casual,jack,t1,pitch,300.15625,0.0,112.9114206880669,121.2836371527778
10.5,en,casual,jack,t1,pitch,434.84375,100.826171875,245.17770724826389,160.75737847222223
12.0,en,casual,jack,t1,pitch,515.625,0.0,75.43791118421052,0.0
13.5,en,casual,jack,t1,pitch,365.0,0.0,158.23718913465007,131.3818359375
15.0,en,casual,jack,t1,pitch,561.6666666666667,0.0,162.18334365810128,123.03385416666666
16.5,en,casual,jack,t1,pitch,526.328125,0.0,60.351939377655526,0.0
18.0,en,casual,jack,t1,pitch,378.359375,0.0,128.8774558434485,120.48177083333334
19.5,en,casual,jack,t1,pitch,220.546875,0.0,79.30794270833333,125.078125
21.0,en,casual,jack,t1,pitch,498.3721633184524,0.0,120.36062470876924,55.37109375
22.5,en,casual,jack,t1,pitch,234.890625,0.0,92.0145980592758,122.25694444444446
24.0,en,casual,jack,t1,pitch,121.3515625,0.0,25.727481617647058,0.0
25.5,en,casual,jack,t1,pitch,1820.46875,0.0,501.8502552496693,204.900871155754
27.0,en,casual,jack,t1,pitch,347.96875,0.0,154.83950066137567,171.87109375
28.5,en,casual,jack,t1,pitch,312.1875,89.67447916666666,201.28133388772176,178.828125
30.0,en,casual,jack,t1,pitch,1008.125,0.0,182.6272131385449,128.28675529970758
31.5,en,casual,jack,t1,pitch,311.25,0.0,76.87335324754902,0.0
33.0,en,casual,jack,t1,pitch,189.7612847222222,0.0,84.61976113605772,142.52865961199294
34.5,en,casual,jack,t1,pitch,491.640625,0.0,186.07477970043072,145.37481398809524
36.0,en,casual,jack,t1,pitch,501.40625,0.0,150.478515625,132.23741319444446
37.5,en,casual,jack,t1,pitch,325.78125,0.0,146.99222470238095,159.07335069444446
39.0,en,casual,jack,t1,pitch,495.078125,0.0,179.66372102226308,145.76432291666666
40.5,en,casual,jack,t1,pitch,329.765625,0.0,142.64312704248366,161.74045138888889
42.0,en,casual,jack,t1,pitch,400.15625,0.0,33.18746717436975,0.0
43.5,en,casual,jack,t1,pitch,1067.96875,0.0,302.4880759479718,179.8046875
45.0,en,casual,jack,t1,pitch,494.609375,0.0,166.2803751627604,160.83984375
46.5,en,casual,jack,t1,pitch,391.31770833333337,0.0,200.52326440558863,265.88541666666663
48.0,en,casual,jack,t1,pitch,239.94205729166663,0.0,83.74196221891535,0.0
49.5,en,casual,jack,t1,pitch,488.80208333333337,0.0,223.13045634920633,162.94921875
51.0,en,casual,jack,t1,pitch,197.35961174242425,0.0,147.65116903784872,153.515625
52.5,en,casual,jack,t1,pitch,151.52916666666664,0.0,49.469000952903095,0.0
54.0,en,casual,jack,t1,pitch,318.046875,0.0,78.88208472842261,0.0
55.5,en,casual,jack,t1,pitch,467.109375,0.0,84.24479166666666,0.0
57.0,en,casual,jack,t1,pitch,152.69431089743588,0.0,105.90091874890982,132.3166232638889
58.5,en,casual,jack,t1,pitch,394.84375,0.0,80.35497444058643,73.578125
60.0,en,casual,jack,t1,pitch,341.875,0.0,154.84081326659452,140.76725965007216
61.5,en,casual,jack,t1,pitch,311.015625,0.0,73.0810546875,0.0
63.0,en,casual,jack,t1,pitch,1559.21875,0.0,296.55860615079365,162.890625
64.5,en,casual,jack,t1,pitch,1284.375,0.0,382.9346354166667,310.78125
66.0,en,casual,jack,t1,pitch,1426.25,0.0,146.868076223545,0.0
67.5,en,casual,jack,t1,pitch,491.09375,0.0,188.45252403846155,140.3125
69.0,en,casual,jack,t1,pitch,222.04520089285717,0.0,97.11025486583522,122.18225180697277
70.5,en,casual,jack,t1,pitch,139.888671875,0.0,55.900880456349206,37.645089285714285
72.0,en,casual,jack,t1,pitch,252.1875,0.0,97.9632622735792,110.8001922123016
73.5,en,casual,jack,t1,pitch,290.859375,0.0,155.41095110642638,158.740234375
75.0,en,casual,jack,t1,pitch,413.671875,0.0,104.71989069065127,49.69419642857143
76.5,en,casual,jack,t1,pitch,338.46354166666663,0.0,81.49873183312303,82.25260416666666
78.0,en,casual,jack,t1,pitch,494.6875,0.0,155.21335395688448,117.626953125
79.5,en,casual,jack,t1,pitch,375.0,0.0,75.18198529411765,0.0
81.0,en,casual,jack,t1,pitch,492.8125,0.0,158.875,146.728515625
82.5,en,casual,jack,t1,pitch,575.0833333333333,77.19866071428572,211.19686259920636,150.234375
84.0,en,casual,jack,t1,pitch,232.87109375,0.0,43.33612351190476,0.0
85.5,en,casual,jack,t1,pitch,183.5946659677128,0.0,112.78768899299382,158.71284412202382
87.0,en,casual,jack,t1,pitch,250.78125,0.0,93.27149490677452,0.0
88.5,en,casual,jack,t1,pitch,327.5,48.55580357142857,147.6541631979132,132.44357638888889
90.0,en,casual,jack,t1,pitch,377.1875,0.0,119.63900004012021,127.92389012896828
91.5,en,casual,jack,t1,pitch,564.1489955357142,0.0,137.52924985532408,195.5133928571429
93.0,en,casual,jack,t1,pitch,459.09114583333337,0.0,130.44842819940476,147.3984375
94.5,en,casual,jack,t1,pitch,451.71875,108.04459635416666,176.48808001432562,141.93359375
96.0,en,casual,jack,t1,pitch,237.4565972222222,0.0,109.6011266485761,151.45507812500003
97.5,en,casual,jack,t1,pitch,376.796875,54.33035714285714,195.73032924107144,178.984375
99.0,en,casual,jack,t1,pitch,375.703125,0.0,196.96206086601308,172.236328125
100.5,en,casual,jack,t1,pitch,446.015625,0.0,122.99073137468129,133.33357747395831
102.0,en,casual,jack,t1,pitch,508.28125,37.880859375,187.44961764219576,127.66059027777776
103.5,en,casual,jack,t1,pitch,215.0091145833333,0.0,87.01860836988304,115.03802083333332
105.0,en,casual,jack,t1,pitch,400.703125,0.0,111.03466021825398,0.0
106.5,en,casual,jack,t1,pitch,565.546875,0.0,138.17868979978354,151.9140625
108.0,en,casual,jack,t1,pitch,390.390625,0.0,197.59248408564815,171.88802083333334
109.5,en,casual,jack,t1,pitch,314.53125,72.52901785714286,173.9885073821195,177.83854166666669
111.0,en,casual,jack,t1,pitch,449.53125,0.0,69.94162146979258,0.0
112.5,en,casual,jack,t1,pitch,272.34375,0.0,67.09124342499587,0.0
114.0,en,casual,jack,t1,pitch,478.59375,0.0,195.89630500637756,148.11197916666669
115.5,en,casual,jack,t1,pitch,1641.25,0.0,144.07514637044432,106.69791666666669
117.0,en,casual,jack,t1,pitch,159.208984375,0.0,7.581380208333333,0.0
118.5,en,casual,jack,t1,pitch,159.765625,0.0,71.66564013930224,104.86004464285712
120.0,en,casual,jack,t1,pitch,200.390625,0.0,80.03795312653097,108.51306733630952
121.5,en,casual,jack,t1,pitch,421.875,117.96428571428572,177.30088761065323,169.02874599358978
123.0,en,casual,jack,t1,pitch,268.1197916666667,0.0,122.54862798996913,116.5673828125
124.5,en,casual,jack,t1,pitch,582.992931547619,99.35546875,290.04270337301585,236.70572916666669
126.0,en,casual,jack,t1,pitch,644.0625,0.0,224.35894097222223,279.55078125
127.5,en,casual,jack,t1,pitch,516.171875,0.0,210.09227169486215,198.51822916666669
129.0,en,casual,jack,t1,pitch,573.421875,0.0,226.4696153982426,205.4652157738095
130.5,en,casual,jack,t1,pitch,246.50420673076923,0.0,154.4735355196432,207.27864583333334
132.0,en,casual,jack,t1,pitch,220.9375,0.0,124.16434151785714,157.49348958333334
133.5,en,casual,jack,t1,pitch,222.28125,0.0,128.16078317901236,170.71614583333331
135.0,en,casual,jack,t1,pitch,491.796875,0.0,134.93240017361111,0.0
136.5,en,casual,jack,t1,pitch,182.72265625,0.0,99.64280473474112,120.0390625
138.0,en,casual,jack,t1,pitch,257.3199869791667,0.0,95.33293999565973,38.583984375
139.5,en,casual,jack,t1,pitch,452.42881944444446,0.0,216.91551073554425,241.3671875
141.0,en,casual,jack,t1,pitch,464.296875,157.8125,258.90263310185185,255.458984375
142.5,en,casual,jack,t1,pitch,262.32514880952385,143.93880208333331,215.4958560681217,239.01692708333334
144.0,en,casual,jack,t1,pitch,258.9453125,0.0,93.08422423245614,0.0
145.5,en,casual,jack,t1,pitch,248.4375,0.0,124.5937431106702,150.19938151041666
147.0,en,casual,jack,t1,pitch,341.953125,148.671875,192.23223295665923,178.87369791666666
148.5,en,casual,jack,t1,pitch,492.1875,0.0,158.05237785218253,171.65147569444443
150.0,en,casual,jack,t1,pitch,302.7265625,0.0,158.44655741016393,234.375
151.5,en,casual,jack,t1,pitch,235.08680555555557,0.0,40.193441148349436,0.0
153.0,en,casual,jack,t1,pitch,0.0,0.0,0.0,0.0
154.5,en,casual,jack,t1,pitch,0.0,0.0,0.0,0.0
0.0,en,casual,jack,t4,pitch,56.1962890625,0.0,5.61962890625,0.0
1.5,en,casual,jack,t4,pitch,271.58203125,0.0,151.58441246073082,163.25203993055555
3.0,en,casual,jack,t4,pitch,515.625,0.0,241.05083912037037,178.671875
4.5,en,casual,jack,t4,pitch,487.34375,68.94977678571428,200.47989084121897,146.865234375
6.0,en,casual,jack,t4,pitch,339.84375,0.0,90.9448962394412,0.0
7.5,en,casual,jack,t4,pitch,374.0625,0.0,95.585054125817,0.0
9.0,en,casual,jack,t4,pitch,1747.65625,0.0,341.9138029343682,0.0
10.5,en,casual,jack,t4,pitch,210.06696428571428,0.0,144.57827380952378,136.25334821428572
12.0,en,casual,jack,t4,pitch,337.5,0.0,128.82226573982217,118.24804170800266
13.5,en,casual,jack,t4,pitch,479.2291666666666,0.0,117.30516622230488,123.19115048363093
15.0,en,casual,jack,t4,pitch,197.10677083333331,0.0,72.87135726686508,0.0
16.5,en,casual,jack,t4,pitch,162.77083333333334,0.0,103.33895121919382,135.90494791666669
18.0,en,casual,jack,t4,pitch,129.13229166666667,0.0,17.48336095328283,0.0
19.5,en,casual,jack,t4,pitch,309.921875,0.0,140.45958161910596,156.18489583333331
21.0,en,casual,jack,t4,pitch,517.65625,0.0,94.40655390833902,121.43603515625
22.5,en,casual,jack,t4,pitch,1338.0989583333337,73.89090401785714,263.10261079258095,127.86530671296298
24.0,en,casual,jack,t4,pitch,375.71205357142856,0.0,78.1760211412151,61.759765625
25.5,en,casual,jack,t4,pitch,195.1264880952381,0.0,61.90063700918964,0.0
27.0,en,casual,jack,t4,pitch,438.4375,0.0,206.31595865885416,180.546875
28.5,en,casual,jack,t4,pitch,172.44832356770831,0.0,124.20551572387754,138.83556547619048
30.0,en,casual,jack,t4,pitch,478.59375,0.0,77.3322993259804,0.0
31.5,en,casual,jack,t4,pitch,205.890625,0.0,40.54665178571428,0.0
33.0,en,casual,jack,t4,pitch,319.765625,0.0,155.9172056490782,153.876953125
34.5,en,casual,jack,t4,pitch,582.265625,0.0,152.10238587622547,129.04296875
36.0,en,casual,jack,t4,pitch,223.427734375,0.0,93.88495620981375,123.07805895229473
37.5,en,casual,jack,t4,pitch,497.1875,0.0,184.5382145045518,180.6640625
39.0,en,casual,jack,t4,pitch,409.921875,0.0,158.57319242115705,169.95591517857142
40.5,en,casual,jack,t4,pitch,575.9375,0.0,162.6785949956906,156.640625
42.0,en,casual,jack,t4,pitch,267.34375,0.0,156.84516059027777,144.02994791666669
43.5,en,casual,jack,t4,pitch,318.71614583333337,0.0,78.04341052827381,0.0
45.0,en,casual,jack,t4,pitch,536.953125,0.0,116.56776598614593,0.0
46.5,en,casual,jack,t4,pitch,337.96875,0.0,140.90306086464534,125.58940972222223
48.0,en,casual,jack,t4,pitch,373.515625,0.0,76.36666550811502,0.0
49.5,en,casual,jack,t4,pitch,378.28125,121.00173611111111,197.5930070465686,178.70963541666669
51.0,en,casual,jack,t4,pitch,1710.9375,0.0,198.20245270388378,163.93880208333334
52.5,en,casual,jack,t4,pitch,154.19270833333331,0.0,86.92759820942267,135.78515625
54.0,en,casual,jack,t4,pitch,497.734375,0.0,89.28888195903362,0.0
55.5,en,casual,jack,t4,pitch,140.4345703125,58.19921875,119.61435285749472,121.03515625
57.0,en,casual,jack,t4,pitch,156.85770089285714,119.8890625,133.68986117016252,131.11979166666666
58.5,en,casual,jack,t4,pitch,508.203125,0.0,71.75078810307018,0.0
60.0,en,casual,jack,t4,pitch,159.43359375,0.0,72.45575396825396,61.68526785714286
61.5,en,casual,jack,t4,pitch,130.51639660493828,0.0,43.10462546322541,0.0
63.0,en,casual,jack,t4,pitch,391.171875,0.0,122.57395833333334,130.22395833333334
64.5,en,casual,jack,t4,pitch,657.03125,83.84486607142857,254.62831333705356,133.92578125
66.0,en,casual,jack,t4,pitch,154.27988027597402,0.0,101.23937193798585,125.04667348710316
67.5,en,casual,jack,t4,pitch,168.6328125,0.0,123.07519413637579,137.462890625
69.0,en,casual,jack,t4,pitch,405.91796875,0.0,151.38510573500233,147.890625
70.5,en,casual,jack,t4,pitch,159.53125,0.0,66.50962611607143,37.85435267857143
72.0,en,casual,jack,t4,pitch,491.40625,0.0,96.84151785714286,0.0
73.5,en,casual,jack,t4,pitch,180.25390625,0.0,26.566611842105264,0.0
75.0,en,casual,jack,t4,pitch,413.828125,0.0,98.21643619426938,127.11049107142856
76.5,en,casual,jack,t4,pitch,187.67578125,0.0,138.37220865885416,138.58072916666666
78.0,en,casual,jack,t4,pitch,1759.375,97.6640625,411.1478940077969,162.82924107142856
79.5,en,casual,jack,t4,pitch,376.40625,70.078125,160.03085317460318,131.5625
81.0,en,casual,jack,t4,pitch,2734.53125,0.0,358.2014802631579,125.09765625
82.5,en,casual,jack,t4,pitch,153.359375,0.0,22.610334429824558,0.0
84.0,en,casual,jack,t4,pitch,178.53298611111111,122.23883928571428,145.94947565310846,149.01692708333331
85.5,en,casual,jack,t4,pitch,525.390625,0.0,84.26730685763889,0.0
87.0,en,casual,jack,t4,pitch,182.75390625,0.0,66.24941257816258,0.0
88.5,en,casual,jack,t4,pitch,358.28125,0.0,137.12986304012344,127.82378472222224
90.0,en,casual,jack,t4,pitch,297.265625,0.0,126.13553911655474,125.71614583333331
91.5,en,casual,jack,t4,pitch,370.234375,0.0,106.62507659313727,105.234375
93.0,en,casual,jack,t4,pitch,540.46875,44.755859375,162.7222860498366,139.52473958333331
94.5,en,casual,jack,t4,pitch,489.53125,0.0,141.74803677200046,120.57942708333334
96.0,en,casual,jack,t4,pitch,119.00130208333331,0.0,28.35029296875,0.0
97.5,en,casual,jack,t4,pitch,171.4765625,0.0,56.777974898726846,0.0
99.0,en,casual,jack,t4,pitch,509.375,0.0,142.13261159498524,148.046875
100.5,en,casual,jack,t4,pitch,412.5,0.0,122.9644775390625,129.287109375
102.0,en,casual,jack,t4,pitch,763.828125,0.0,123.58926291870915,0.0
103.5,en,casual,jack,t4,pitch,271.09375,0.0,108.06442941760037,124.12434895833331
105.0,en,casual,jack,t4,pitch,141.04166666666669,0.0,60.57162836199294,56.234375
106.5,en,casual,jack,t4,pitch,2662.03125,0.0,169.27024919068504,0.0
108.0,en,casual,jack,t4,pitch,2715.0,0.0,247.4823532113463,114.57747395833334
109.5,en,casual,jack,t4,pitch,309.59114583333337,76.02566964285714,132.1961471688034,124.85107421875
111.0,en,casual,jack,t4,pitch,166.1733630952381,0.0,66.02351092575188,76.02566964285714
112.5,en,casual,jack,t4,pitch,0.0,0.0,0.0,0.0
114.0,en,casual,jack,t4,pitch,141.49088541666666,0.0,67.34279591393849,104.19921875
115.5,en,casual,jack,t4,pitch,2005.46875,77.73809523809524,236.58399910444948,128.6953125
117.0,en,casual,jack,t4,pitch,160.78125,0.0,112.60089655353326,131.62109375
118.5,en,casual,jack,t4,pitch,532.6510416666666,0.0,191.6454847958754,96.02225378787878
120.0,en,casual,jack,t4,pitch,163.6059027777778,0.0,75.39943119517545,118.92708333333331
121.5,en,casual,jack,t4,pitch,160.078125,0.0,110.3459507831578,142.97743055555554
123.0,en,casual,jack,t4,pitch,241.484375,0.0,69.74848090277777,0.0
124.5,en,casual,jack,t4,pitch,410.78125,0.0,152.61984086877754,154.765625
126.0,en,casual,jack,t4,pitch,394.0625,97.216796875,191.71105124909812,159.82840401785714
127.5,en,casual,jack,t4,pitch,411.5625,0.0,77.35535018937568,0.0
129.0,en,casual,jack,t4,pitch,534.0625,73.20033482142857,194.2626607582052,133.3837890625
130.5,en,casual,jack,t4,pitch,318.671875,0.0,92.26456318204364,88.59607514880952
132.0,en,casual,jack,t4,pitch,312.8125,0.0,70.5419921875,0.0
133.5,en,casual,jack,t4,pitch,253.90625,0.0,40.852007949561404,0.0
135.0,en,casual,jack,t4,pitch,1357.2786458333337,126.11979166666669,295.50753348214283,166.28255208333331
136.5,en,casual,jack,t4,pitch,426.875,0.0,86.73639176065163,0.0
138.0,en,casual,jack,t4,pitch,490.390625,0.0,179.76664624183007,157.6519097222222
139.5,en,casual,jack,t4,pitch,570.859375,0.0,184.5475711606257,143.3767361111111
141.0,en,casual,jack,t4,pitch,298.6796875,0.0,111.4946056547619,135.77083333333331
142.5,en,casual,jack,t4,pitch,200.5622209821429,0.0,141.3940826512897,145.693359375
144.0,en,casual,jack,t4,pitch,427.734375,72.55133928571428,148.70544112501773,130.8203125
145.5,en,casual,jack,t4,pitch,535.859375,0.0,113.99482783564817,141.23291015625
147.0,en,casual,jack,t4,pitch,535.859375,0.0,148.55301947167757,140.54036458333331
148.5,en,casual,jack,t4,pitch,270.64918154761904,76.33668154761904,166.2253078314659,161.71875
150.0,en,casual,jack,t4,pitch,178.56770833333331,123.251953125,144.05428079989713,141.53233506944446
151.5,en,casual,jack,t4,pitch,433.59375,0.0,119.49563419117646,122.40234375
153.0,en,casual,jack,t4,pitch,189.01041666666663,0.0,106.52710439644608,164.90478515625
154.5,en,casual,jack,t4,pitch,162.09201388888889,0.0,78.12635719797179,73.06009734623017
156.0,en,casual,jack,t4,pitch,480.2578125,0.0,59.46621817129629,0.0
157.5,en,casual,jack,t4,pitch,193.28125,0.0,9.203869047619047,0.0
159.0,en,casual,jack,t4,pitch,0.0,0.0,0.0,0.0
0.0,ch,bus,yaoyi,t3,pitch,0.0,0.0,0.0,0.0
1.5,ch,bus,yaoyi,t3,pitch,177.96875,0.0,18.73355263157895,0.0
3.0,ch,bus,yaoyi,t3,pitch,178.59375,0.0,97.8384021577381,107.85145399305554
4.5,ch,bus,yaoyi,t3,pitch,173.84114583333331,0.0,75.47377486456008,98.46077183314732
6.0,ch,bus,yaoyi,t3,pitch,111.06770833333334,0.0,89.40704203830656,97.55078125
7.5,ch,bus,yaoyi,t3,pitch,130.546875,0.0,84.31540598010037,99.84375
9.0,ch,bus,yaoyi,t3,pitch,129.08203125,0.0,63.0081494101788,80.87890625
10.5,ch,bus,yaoyi,t3,pitch,802.1640625,0.0,141.283692002442,91.3568793402778
12.0,ch,bus,yaoyi,t3,pitch,2673.75,0.0,430.57542868854716,34.40135168650794
13.5,ch,bus,yaoyi,t3,pitch,151.49884259259258,0.0,55.06782143316431,37.42792038690476
15.0,ch,bus,yaoyi,t3,pitch,246.09375,0.0,98.25713665674603,87.736083984375
16.5,ch,bus,yaoyi,t3,pitch,2158.4375,0.0,192.93644684436273,108.828125
18.0,ch,bus,yaoyi,t3,pitch,171.72200520833331,0.0,62.454877523926235,79.88467261904762
19.5,ch,bus,yaoyi,t3,pitch,164.53125,0.0,86.83478452144746,97.78559544477514
21.0,ch,bus,yaoyi,t3,pitch,281.59375,0.0,110.12278988486842,106.919921875
22.5,ch,bus,yaoyi,t3,pitch,163.125,0.0,64.18683733258929,50.47941080729167
24.0,ch,bus,yaoyi,t3,pitch,301.5625,0.0,59.95261863425925,0.0
25.5,ch,bus,yaoyi,t3,pitch,659.765625,0.0,110.65528021918402,83.16165984623017
27.0,ch,bus,yaoyi,t3,pitch,297.96875,0.0,90.10866163142775,81.82366071428572
28.5,ch,bus,yaoyi,t3,pitch,2309.84375,0.0,401.07974512721756,102.49895833333332
30.0,ch,bus,yaoyi,t3,pitch,466.953125,0.0,135.9405967537478,90.69407242063492
31.5,ch,bus,yaoyi,t3,pitch,363.7834821428571,0.0,82.64168972439236,43.185084751674104
33.0,ch,bus,yaoyi,t3,pitch,299.296875,0.0,118.49051874334162,93.56652462121214
34.5,ch,bus,yaoyi,t3,pitch,129.453125,0.0,76.21081502961128,91.02864583333334
36.0,ch,bus,yaoyi,t3,pitch,220.3125,0.0,85.78950024801587,97.7267113095238
37.5,ch,bus,yaoyi,t3,pitch,152.34375,0.0,45.18605250259826,0.0
39.0,ch,bus,yaoyi,t3,pitch,368.28125,110.74544270833331,175.10246629901962,133.638671875
40.5,ch,bus,yaoyi,t3,pitch,170.99609375,0.0,46.30334201388889,0.0
42.0,ch,bus,yaoyi,t3,pitch,440.4296875,51.2265625,141.70902307006907,110.53850446428572
43.5,ch,bus,yaoyi,t3,pitch,241.40625,0.0,90.53598673844537,102.95572916666666
45.0,ch,bus,yaoyi,t3,pitch,188.75,0.0,86.55732886904761,98.72093563988093
46.5,ch,bus,yaoyi,t3,pitch,455.3776041666666,0.0,168.4513382734046,113.81293402777777
48.0,ch,bus,yaoyi,t3,pitch,256.796875,0.0,80.37265831679895,91.84807219328704
49.5,ch,bus,yaoyi,t3,pitch,399.375,0.0,79.2724841889881,36.86337425595238
51.0,ch,bus,yaoyi,t3,pitch,166.640625,0.0,113.1804951832707,122.1875
52.5,ch,bus,yaoyi,t3,pitch,164.42708333333331,0.0,99.12256634424602,111.17513020833334
54.0,ch,bus,yaoyi,t3,pitch,585.3980654761905,0.0,80.64530629960319,46.9765625
55.5,ch,bus,yaoyi,t3,pitch,710.1197916666667,0.0,144.48104046306022,113.984375
57.0,ch,bus,yaoyi,t3,pitch,360.625,0.0,104.83131045386904,110.11811755952381
58.5,ch,bus,yaoyi,t3,pitch,104.931640625,0.0,19.99446937520668,0.0
60.0,ch,bus,yaoyi,t3,pitch,164.79296875,0.0,101.75720714718179,106.953125
61.5,ch,bus,yaoyi,t3,pitch,3240.46875,0.0,251.18646677420966,84.783203125
63.0,ch,bus,yaoyi,t3,pitch,243.33984375,0.0,88.67855604412819,110.50260416666669
64.5,ch,bus,yaoyi,t3,pitch,222.48046875,92.87495866402118,132.02935410762558,128.671875
66.0,ch,bus,yaoyi,t3,pitch,129.0625,0.0,44.26847005208333,0.0
67.5,ch,bus,yaoyi,t3,pitch,484.1666666666666,0.0,136.23165411998133,115.48363095238096
69.0,ch,bus,yaoyi,t3,pitch,172.109375,0.0,91.52809691584967,105.0
70.5,ch,bus,yaoyi,t3,pitch,160.390625,0.0,101.78389351533883,126.48046875
72.0,ch,bus,yaoyi,t3,pitch,161.23697916666669,0.0,74.56548230928884,87.91901506696428
73.5,ch,bus,yaoyi,t3,pitch,894.7786458333333,0.0,215.50615013603294,138.11393229166666
75.0,ch,bus,yaoyi,t3,pitch,137.421875,0.0,74.7322726521164,104.0625
76.5,ch,bus,yaoyi,t3,pitch,188.232421875,0.0,42.20119254298942,0.0
78.0,ch,bus,yaoyi,t3,pitch,174.8623511904762,0.0,107.66101728201804,108.740234375
79.5,ch,bus,yaoyi,t3,pitch,433.984375,0.0,131.88422066824776,111.64453125
81.0,ch,bus,yaoyi,t3,pitch,219.375,0.0,83.10049465388006,89.49886067708334
82.5,ch,bus,yaoyi,t3,pitch,219.375,0.0,75.78897343547635,105.703125
84.0,ch,bus,yaoyi,t3,pitch,833.28125,0.0,187.77447064112104,109.24967447916666
85.5,ch,bus,yaoyi,t3,pitch,155.078125,0.0,62.180692616959064,76.607421875
87.0,ch,bus,yaoyi,t3,pitch,455.234375,0.0,146.16439887152777,127.109375
88.5,ch,bus,yaoyi,t3,pitch,507.421875,0.0,104.37095588235294,0.0
90.0,ch,bus,yaoyi,t3,pitch,490.60546875,0.0,187.62065137553418,120.3363715277778
91.5,ch,bus,yaoyi,t3,pitch,611.484375,0.0,172.47595796130952,89.43229166666667
93.0,ch,bus,yaoyi,t3,pitch,160.896484375,0.0,95.70644996279762,104.3046875
94.5,ch,bus,yaoyi,t3,pitch,110.9375,0.0,33.88305276537698,0.0
96.0,ch,bus,yaoyi,t3,pitch,544.1796875,81.80598958333334,171.74154361263737,117.421875
97.5,ch,bus,yaoyi,t3,pitch,805.234375,0.0,128.905762687562,63.115025111607146
99.0,ch,bus,yaoyi,t3,pitch,163.02083333333331,0.0,90.38038066789215,120.859375
100.5,ch,bus,yaoyi,t3,pitch,457.31770833333337,0.0,107.33030792720734,109.57465277777776
102.0,ch,bus,yaoyi,t3,pitch,581.796875,80.17578125,185.53617216117215,115.15625
103.5,ch,bus,yaoyi,t3,pitch,2821.40625,0.0,211.7505376906622,0.0
105.0,ch,bus,yaoyi,t3,pitch,180.46875,84.244140625,130.28344907407407,120.97005208333333
106.5,ch,bus,yaoyi,t3,pitch,176.171875,0.0,84.11896929824562,97.765625
108.0,ch,bus,yaoyi,t3,pitch,174.83072916666669,0.0,99.788120399527,102.77099609375
109.5,ch,bus,yaoyi,t3,pitch,221.6015625,0.0,63.1461879824045,35.03941127232143
111.0,ch,bus,yaoyi,t3,pitch,130.703125,0.0,82.0579117063492,100.576171875
112.5,ch,bus,yaoyi,t3,pitch,178.59375,0.0,80.75254836309524,118.44963727678572
114.0,ch,bus,yaoyi,t3,pitch,160.0,0.0,99.56627160274621,101.45719401041669
115.5,ch,bus,yaoyi,t3,pitch,848.125,0.0,203.1880394345238,106.45833333333333
117.0,ch,bus,yaoyi,t3,pitch,295.15625,0.0,131.275142609127,138.77604166666669
118.5,ch,bus,yaoyi,t3,pitch,163.828125,0.0,71.89136439732142,82.94977678571428
120.0,ch,bus,yaoyi,t3,pitch,3869.6875,81.09607514880953,368.39011450066135,123.10872395833334
121.5,ch,bus,yaoyi,t3,pitch,443.515625,0.0,77.31163194444444,90.380859375
123.0,ch,bus,yaoyi,t3,pitch,126.09375,0.0,93.02903850923383,102.94921875
124.5,ch,bus,yaoyi,t3,pitch,185.859375,0.0,83.5333736359127,105.2734375
126.0,ch,bus,yaoyi,t3,pitch,189.21626984126985,0.0,38.035947538737716,0.0
127.5,ch,bus,yaoyi,t3,pitch,552.5178571428571,109.79895213293652,193.2912925760582,131.171875
129.0,ch,bus,yaoyi,t3,pitch,292.8125,0.0,74.13365134214743,76.52864583333333
130.5,ch,bus,yaoyi,t3,pitch,129.80769230769232,0.0,57.09669869550384,92.685546875
132.0,ch,bus,yaoyi,t3,pitch,2226.25,0.0,217.859329850285,105.19140625
133.5,ch,bus,yaoyi,t3,pitch,163.69140625,0.0,68.84136571777631,70.20926339285714
135.0,ch,bus,yaoyi,t3,pitch,148.75,0.0,86.29659598214285,125.67708333333334
136.5,ch,bus,yaoyi,t3,pitch,432.734375,73.48800223214286,139.0753914969308,104.65494791666667
138.0,ch,bus,yaoyi,t3,pitch,275.61848958333337,0.0,87.41523892195768,106.67903645833331
139.5,ch,bus,yaoyi,t3,pitch,218.125,0.0,83.33130399512237,90.93474469866072
141.0,ch,bus,yaoyi,t3,pitch,104.71484375,0.0,20.579489087301585,0.0
142.5,ch,bus,yaoyi,t3,pitch,619.19921875,0.0,150.39229851095087,104.23495926816238
144.0,ch,bus,yaoyi,t3,pitch,161.015625,0.0,26.372767857142858,0.0
145.5,ch,bus,yaoyi,t3,pitch,677.34375,0.0,145.26539207830567,111.50651041666666
147.0,ch,bus,yaoyi,t3,pitch,129.07552083333331,0.0,99.00720502719318,107.51890235260774
148.5,ch,bus,yaoyi,t3,pitch,221.4739583333333,0.0,68.81883125783207,104.3359375
150.0,ch,bus,yaoyi,t3,pitch,179.140625,0.0,92.55381040219908,118.18562825520834
151.5,ch,bus,yaoyi,t3,pitch,178.828125,0.0,66.9615265376984,79.6337890625
153.0,ch,bus,yaoyi,t3,pitch,447.5078125,0.0,69.19805100859789,32.40211123511905
154.5,ch,bus,yaoyi,t3,pitch,166.953125,0.0,52.67706468240706,0.0
