time_1.5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median,pitch_std
28.5,en,casual,jack,t3,sound_intensity,51.36825165638868,31.86391215695493,42.940314002327945,44.723583819271596,6.215109778835746
30.0,en,casual,jack,t3,sound_intensity,48.062274723453264,19.54242509439325,31.318847196514476,29.21686475483602,8.987826811413557
31.5,en,casual,jack,t3,sound_intensity,51.40668281335949,22.50420002308894,38.33170076555783,41.02228543441956,10.76594978607426
33.0,en,casual,jack,t3,sound_intensity,51.95265728598468,25.64666064252089,41.87567849157921,44.41742253643248,7.846466084195222
34.5,en,casual,jack,t3,sound_intensity,49.55654082769638,28.1888541459401,42.4264272327753,45.30770469929719,6.489448246216919
36.0,en,casual,jack,t3,sound_intensity,45.067620153973486,19.9563519459755,28.74410432900683,25.41579243946581,7.788873315459799
37.5,en,casual,jack,t3,sound_intensity,54.5189077643355,24.563660331290432,39.58403652198036,41.693851865349025,9.44942914627125
39.0,en,casual,jack,t3,sound_intensity,52.32197900891584,21.27104798364808,35.23818775538045,34.299136977637545,10.515768302035328
40.5,en,casual,jack,t3,sound_intensity,55.516914766336754,28.241258339165487,41.641443542396736,43.42738279467542,7.221494420052156
42.0,en,casual,jack,t3,sound_intensity,53.31973617137496,27.649229846498887,44.611429718258435,48.23004467651376,8.069643727323532
43.5,en,casual,jack,t3,sound_intensity,52.00787591941695,27.581546219673896,43.653721275677114,44.96032964572292,6.170276420463724
45.0,en,casual,jack,t3,sound_intensity,49.71785937879115,26.875289612146343,41.53968319604687,41.87097500583477,6.886559721478944
46.5,en,casual,jack,t3,sound_intensity,42.26677220784556,18.63322860120456,28.515566284224303,27.58782676541169,5.558564297060583
48.0,en,casual,jack,t3,sound_intensity,48.3881761898233,21.367205671564065,34.07691381142668,27.015679850559277,10.800988013128169
49.5,en,casual,jack,t3,sound_intensity,56.56313857640156,22.25309281725863,37.84007531558407,37.284202683241574,11.44747337356378
51.0,en,casual,jack,t3,sound_intensity,49.83138954570795,22.988530764097067,37.52959450447148,38.64036182725775,9.618994507480988
52.5,en,casual,jack,t3,sound_intensity,51.12795968689694,21.67317334748176,37.447985319962676,39.29523795277994,10.886542274374438
54.0,en,casual,jack,t3,sound_intensity,53.44178021303924,26.493348587121417,39.6520233183845,39.78363147083883,9.850972620600913
55.5,en,casual,jack,t3,sound_intensity,52.154630704681765,26.4738297011462,40.860694742200174,44.780523114662586,9.112643455264745
57.0,en,casual,jack,t3,sound_intensity,50.57472111214916,26.57055852857104,39.56263110713542,39.07465106765856,7.855082717822538
58.5,en,casual,jack,t3,sound_intensity,49.50140833085762,21.70261715394957,33.618354738972506,29.522593174514142,8.971947849692581
60.0,en,casual,jack,t3,sound_intensity,45.90172831596314,24.62397997898956,38.783551064829965,41.6250466452115,6.930528917193865
61.5,en,casual,jack,t3,sound_intensity,56.74278630381387,24.653828514484186,40.260493857590966,42.98506532406914,11.60702501807088
63.0,en,casual,jack,t3,sound_intensity,51.084466251429895,31.427022457376157,43.50537923882059,44.97924342575261,5.9115532256455765
64.5,en,casual,jack,t3,sound_intensity,54.57875843807046,27.259116322950483,44.07497544006416,47.92291957941565,8.284597863182649
66.0,en,casual,jack,t3,sound_intensity,53.14046382588042,23.344537511509312,38.9204909156106,41.477072337804096,9.851872025139096
67.5,en,casual,jack,t3,sound_intensity,49.29081577835153,23.404441148401183,34.99814535419367,32.60935528113717,8.567713891434373
69.0,en,casual,jack,t3,sound_intensity,50.2082516632244,26.1066016308988,40.2386798998189,42.70422608332778,8.010016067325514
70.5,en,casual,jack,t3,sound_intensity,51.77522071302079,22.09515014542631,35.65915881241452,31.12834230069853,10.395070061223777
72.0,en,casual,jack,t3,sound_intensity,51.49914658592959,22.87801729930226,33.70535992883852,30.895518828864542,9.413152790504386
73.5,en,casual,jack,t3,sound_intensity,50.3756592791285,23.61727836017593,40.335711221658904,42.74872439719967,6.924532907093365
75.0,en,casual,jack,t3,sound_intensity,51.8850100638312,29.508514588885465,43.837144234049156,46.19781809521093,6.423653226339987
76.5,en,casual,jack,t3,sound_intensity,45.75326427436491,20.293837776852097,30.816208200299794,28.727103416998556,8.057330749002388
78.0,en,casual,jack,t3,sound_intensity,50.720292008279216,20.0,29.89616429907702,24.53318340047037,10.479715054963119
79.5,en,casual,jack,t3,sound_intensity,52.77022119040279,26.56098202012832,42.39234003328152,43.136495726354255,7.59494057199522
81.0,en,casual,jack,t3,sound_intensity,52.21932994574349,22.013971243204512,36.289456292727465,36.272634165682206,10.862779549784772
82.5,en,casual,jack,t3,sound_intensity,54.30914761169503,26.148972160331347,42.055354217358406,43.4886837390947,7.531855762295357
84.0,en,casual,jack,t3,sound_intensity,45.70974684770967,24.727564493172125,31.576160780923058,28.90421018800914,6.7607971132080085
85.5,en,casual,jack,t3,sound_intensity,50.696163040214415,29.400181550076635,43.002219696769906,45.39170442190321,6.1557850111453
87.0,en,casual,jack,t3,sound_intensity,51.4705148004365,23.03196057420489,35.816460565040614,31.367205671564065,10.49231473657363
88.5,en,casual,jack,t3,sound_intensity,52.42546397314372,26.720978579357176,41.288111332563574,41.70221874976639,8.324262096887486
90.0,en,casual,jack,t3,sound_intensity,48.06105323204325,20.569048513364727,30.64262691567347,27.38780558484369,8.917776814091804
91.5,en,casual,jack,t3,sound_intensity,51.42533372721851,26.17000341120899,37.25352324275969,40.403826924178645,8.211827275432853
93.0,en,casual,jack,t3,sound_intensity,50.93197475305988,25.49003262025788,38.29597541531808,39.32980821923198,8.10716695985567
94.5,en,casual,jack,t3,sound_intensity,50.2194555347939,19.9563519459755,35.71739955744521,36.60013476511602,10.28635836046061
96.0,en,casual,jack,t3,sound_intensity,50.46826709187344,26.884198220027105,37.43133116172175,36.40878778701618,8.494911197212996
97.5,en,casual,jack,t3,sound_intensity,54.82946436111682,22.32996110392154,37.486961583933414,39.185837115386406,9.573217232632645
99.0,en,casual,jack,t3,sound_intensity,46.71154322299639,23.344537511509312,37.162784155741335,37.8965120879341,7.724482963664747
100.5,en,casual,jack,t3,sound_intensity,46.80788611506682,22.380461031287957,33.22681772172567,30.543043269653523,8.096369769306964
102.0,en,casual,jack,t3,sound_intensity,51.969081460845885,30.79181246047625,43.42394141585571,45.60157797131627,5.964620682286556
103.5,en,casual,jack,t3,sound_intensity,54.53562944098507,23.46352974450639,40.92553706808874,44.24263159449143,10.543944956382145
105.0,en,casual,jack,t3,sound_intensity,55.123134335724544,25.45307116465824,40.23087816973034,40.31852631395629,9.270499333820712
106.5,en,casual,jack,t3,sound_intensity,53.37341436691047,25.05149978319906,39.65738037270705,45.38562439032639,11.0746313111242
108.0,en,casual,jack,t3,sound_intensity,51.60897511380772,24.899584794248348,37.0134238277893,39.08109540392552,10.57540625027211
109.5,en,casual,jack,t3,sound_intensity,52.89629080568919,33.066394410242616,45.24755013550805,47.67301958971076,6.083530767751876
111.0,en,casual,jack,t3,sound_intensity,53.82836203109429,26.794278966121187,42.228044294593175,40.89975722687729,8.887395593388408
112.5,en,casual,jack,t3,sound_intensity,47.443399313397805,24.265112613645755,35.211022851572764,34.829624769805704,8.09584372943009
114.0,en,casual,jack,t3,sound_intensity,52.88425859390253,23.820170425748685,36.278418068465406,36.4991871873542,8.373398161255807
115.5,en,casual,jack,t3,sound_intensity,51.10731085489342,21.70261715394957,32.43755810873944,30.80078439906931,10.128557611853008
117.0,en,casual,jack,t3,sound_intensity,52.36310482432331,25.26339277389844,38.5812128663106,37.88733858827708,9.276251458617063
118.5,en,casual,jack,t3,sound_intensity,49.96073654485276,25.622928644564745,38.22879665977112,38.534667127695386,8.688714726246888
120.0,en,casual,jack,t3,sound_intensity,51.35654127878727,24.36162647040756,42.541151734178804,46.594312681958655,8.11033268806574
121.5,en,casual,jack,t3,sound_intensity,48.92022214244292,26.40481436970422,40.04989079139065,41.345024013536374,7.835123918574147
123.0,en,casual,jack,t3,sound_intensity,51.297865345203405,21.84691430817599,33.235927574419,25.276299008713387,11.789641851080953
124.5,en,casual,jack,t3,sound_intensity,50.88515266059954,24.53318340047037,39.7494229289748,41.736147876501555,8.696815862214256
126.0,en,casual,jack,t3,sound_intensity,51.80985580786731,23.560258571931225,39.92260835016301,45.86305934735186,10.553722145744397
127.5,en,casual,jack,t3,sound_intensity,49.57252811767583,22.600713879850748,36.939164297937246,38.353709637033205,8.66850195028247
129.0,en,casual,jack,t3,sound_intensity,52.44098912148581,26.08526033577194,37.5243838361188,35.37567257152675,9.141722081908568
130.5,en,casual,jack,t3,sound_intensity,52.26958018249189,25.024271199844325,41.53990306809189,46.10571344980788,9.894362667289426
132.0,en,casual,jack,t3,sound_intensity,51.01980650559312,17.708520116421443,32.079149394881746,30.30194785356752,10.617215291153995
133.5,en,casual,jack,t3,sound_intensity,54.11660103570989,30.572856444182147,46.01445164044472,47.646181517823486,6.638389969717998
135.0,en,casual,jack,t3,sound_intensity,53.70624100841536,30.40602340114073,43.40345642111411,45.203131877761045,6.016245794682223
136.5,en,casual,jack,t3,sound_intensity,47.06231168258967,29.00913067737669,39.97343913641903,41.880684608145785,5.702349622162725
138.0,en,casual,jack,t3,sound_intensity,52.76294028398699,24.74216264076255,41.67287721712388,44.36226275270583,8.69002114493956
139.5,en,casual,jack,t3,sound_intensity,40.1632285401379,21.105897102992486,28.090053791900882,26.57417961502287,4.983308424707265
141.0,en,casual,jack,t3,sound_intensity,52.85347987136966,20.253058652647702,37.398893631775515,37.27622577969137,10.711633687796553
142.5,en,casual,jack,t3,sound_intensity,51.93263773001352,23.344537511509312,36.55062739164908,35.594229440700516,9.348123673323526
144.0,en,casual,jack,t3,sound_intensity,51.4193553517069,19.68482948553935,37.268121991753226,42.35982703481839,10.749876095261321
145.5,en,casual,jack,t3,sound_intensity,48.062071165408106,21.4921911265538,31.490839686839436,29.022400945529967,9.44025109487474
147.0,en,casual,jack,t3,sound_intensity,50.449902835405766,20.644579892269185,39.46025725856838,44.29396949602064,10.474485711667102
148.5,en,casual,jack,t3,sound_intensity,52.2276847934858,24.913616938342727,41.3009237491124,43.99770846443728,7.848817013734357
150.0,en,casual,jack,t3,sound_intensity,48.27763319880987,18.388490907372557,32.04988231695211,27.75974331129369,9.816655159278278
151.5,en,casual,jack,t3,sound_intensity,52.32243697784765,18.69231719730976,38.67486932113108,37.746648717254295,10.721967843517476
153.0,en,casual,jack,t3,sound_intensity,50.59548272232399,19.912260756924947,33.97719918348037,33.33044029823488,10.205671613864755
154.5,en,casual,jack,t3,sound_intensity,48.95317551222014,18.63322860120456,36.375926455165036,39.653472727948866,10.491103435989977
156.0,en,casual,jack,t3,sound_intensity,53.841059947728354,15.440680443502757,29.9314185403069,27.93790384690819,12.211937021060447
157.5,en,casual,jack,t3,sound_intensity,52.83868607476602,22.62451089730429,34.7635695653574,31.74204326434387,9.88288918513615
159.0,en,casual,jack,t3,sound_intensity,51.05411392828699,24.29752280002408,39.8948916745771,45.83323488156762,9.508096185769432
160.5,en,casual,jack,t3,sound_intensity,49.241551841945125,26.83947130751512,40.139606522251945,42.9022702904157,7.387184296053157
162.0,en,casual,jack,t3,sound_intensity,48.208579894397005,19.294189257142925,34.59556010488334,32.335037603411344,9.865158821635493
163.5,en,casual,jack,t3,sound_intensity,52.72883127896325,23.961993470957363,44.50532336342033,48.540708122243856,8.307027914542106
165.0,en,casual,jack,t3,sound_intensity,52.02640865490963,27.62678563727436,43.525076050509384,48.90482497580523,8.00018342564205
166.5,en,casual,jack,t3,sound_intensity,50.6893131725058,22.78753600952829,36.127984758021405,37.9625181627528,9.629333890334259
168.0,en,casual,jack,t3,sound_intensity,53.19593195638169,28.86490725172482,44.432533855555704,47.67192983682469,7.2969444453929855
169.5,en,casual,jack,t3,sound_intensity,48.35722270662682,18.920946026904804,29.332483583582647,26.655445213924665,8.406468698234105
171.0,en,casual,jack,t3,sound_intensity,51.38211091851274,24.14973347970818,41.60270341498198,45.2448699634374,8.186780076466455
172.5,en,casual,jack,t3,sound_intensity,51.474568032313655,21.55336037465062,34.2753904085465,32.08005953201771,11.01850694621702
174.0,en,casual,jack,t3,sound_intensity,53.74623720431025,24.18301291319746,40.61917519367703,42.06960729155711,9.307033902596041
175.5,en,casual,jack,t3,sound_intensity,51.11306209821948,21.33538908370217,35.12086993570332,35.18072736898955,11.540808604225397
177.0,en,casual,jack,t3,sound_intensity,55.16264268385918,28.14913181275074,42.312382563978495,41.553360374650616,8.689186006971555
178.5,en,casual,jack,t3,sound_intensity,51.77879759877172,19.49390006644913,34.991372876962956,30.70026384729851,11.127087872851801
180.0,en,casual,jack,t3,sound_intensity,53.6221472810015,24.78566495593843,42.882675219130306,45.32588780613536,8.194573259538727
181.5,en,casual,jack,t3,sound_intensity,51.58917069695178,21.33538908370217,32.28846392043467,29.262576850586292,10.637690509663585
183.0,en,casual,jack,t3,sound_intensity,47.62791060679731,25.13217600067939,37.44839777385349,38.68938178332911,7.068898146454986
184.5,en,casual,jack,t3,sound_intensity,51.138464604225305,26.03144372620182,37.524989844292186,37.031341901671766,8.56459210090368
186.0,en,casual,jack,t3,sound_intensity,54.237437979085705,20.827853703164504,41.18555590807086,43.29723224057897,11.103162217531803
187.5,en,casual,jack,t3,sound_intensity,50.49609486747915,20.681858617461614,36.32324666132902,37.60636634761069,12.377919015172418
189.0,en,casual,jack,t3,sound_intensity,52.42854365323869,20.492180226701816,35.90951545163232,33.70142847051102,10.886437236580699
190.5,en,casual,jack,t3,sound_intensity,47.2675980026008,21.2057393120585,30.792740368473428,27.167024846562384,8.282425024619751
192.0,en,casual,jack,t3,sound_intensity,54.269843358005296,27.82472624166286,45.44097031466988,46.60998211489886,6.189659080441578
193.5,en,casual,jack,t3,sound_intensity,52.24996373597736,31.589652603834104,47.10186141086859,48.42276177891709,4.9389792128548216
195.0,en,casual,jack,t3,sound_intensity,54.60082588042563,21.84691430817599,39.47688346113168,38.64154956002026,10.485570376329473
196.5,en,casual,jack,t3,sound_intensity,53.744348811963015,31.67317334748176,44.00115500821482,46.59199532564444,6.621218307346961
198.0,en,casual,jack,t3,sound_intensity,50.02632515687276,29.956351945975506,39.23518008482831,39.930392318069096,5.663590187978146
199.5,en,casual,jack,t3,sound_intensity,49.011748749285,21.46128035678238,30.166154083512456,25.249209363515284,8.472812518367247
201.0,en,casual,jack,t3,sound_intensity,54.52335478515575,17.993405494535818,34.315898370578246,32.08441356438567,12.640225621387444
202.5,en,casual,jack,t3,sound_intensity,60.20331859028657,20.863598306747484,37.32851398399766,38.33681305120878,12.759695517825731
204.0,en,casual,jack,t3,sound_intensity,50.73014112661611,25.171958979499745,38.00320519058358,40.17575868391074,8.873020914381712
205.5,en,casual,jack,t3,sound_intensity,52.65984600837443,22.013971243204512,35.1004510793942,27.12054344356234,12.109125176977773
207.0,en,casual,jack,t3,sound_intensity,52.25482447973504,22.833012287035498,40.74638627818515,44.11518695500651,9.683458633873059
208.5,en,casual,jack,t3,sound_intensity,53.84432271844426,22.380461031287957,33.41625904968706,26.66653090723416,11.393082234068787
210.0,en,casual,jack,t3,sound_intensity,52.39547219136944,23.05351369446624,37.729078647683366,37.43352951409556,9.45053712766933
211.5,en,casual,jack,t3,sound_intensity,54.84362487146738,24.899584794248348,42.94228308542742,43.83776228192984,6.8847907906411665
213.0,en,casual,jack,t3,sound_intensity,51.20458762096645,19.294189257142925,32.96217123658489,23.673559210260187,12.605092279585657
214.5,en,casual,jack,t3,sound_intensity,52.6147461009204,20.0,35.77155741903741,37.2916648274775,9.798967670606737
216.0,en,casual,jack,t3,sound_intensity,52.721225297359055,32.48463717551032,43.72840776533855,42.76967038147092,6.448772360427602
217.5,en,casual,jack,t3,sound_intensity,52.2141162945924,23.59835482339888,39.09362906254003,41.180561217761024,8.018142525492767
219.0,en,casual,jack,t3,sound_intensity,52.839363721072885,18.512583487190756,29.371960113368335,22.988530764097067,10.660657168825988
220.5,en,casual,jack,t3,sound_intensity,52.28346453560359,33.29804522164069,43.88236762113323,43.1624970784711,5.815425185594194
222.0,en,casual,jack,t3,sound_intensity,53.50352701707757,29.556877503135052,43.98781188162297,44.73997604434864,6.2073630269795075
223.5,en,casual,jack,t3,sound_intensity,51.61254172213063,23.28379603438737,36.484046380179535,35.828152981175414,11.161899217136272
225.0,en,casual,jack,t3,sound_intensity,52.3402348643629,22.576785748691847,38.32036278929996,40.04708196544336,9.55023833404685
226.5,en,casual,jack,t3,sound_intensity,50.55917042208506,25.07855871695831,33.858679546709645,27.68856670466588,9.584477644790146
228.0,en,casual,jack,t3,sound_intensity,53.95310663809313,23.944516808262165,35.47711118046605,34.85295438726089,9.416075048816337
229.5,en,casual,jack,t3,sound_intensity,50.89513010200498,28.920946026904804,41.27754052864346,41.65206227114217,7.478222340633122
231.0,en,casual,jack,t3,sound_intensity,49.02775009299348,25.61101383649056,39.96940975511794,41.34368384603378,7.935558105142499
232.5,en,casual,jack,t3,sound_intensity,49.557069877382354,29.09556029241175,42.40356124602093,43.65975991992553,6.334130882465564
234.0,en,casual,jack,t3,sound_intensity,47.13288889562118,21.81843587944773,33.96062486426524,34.449811120879446,9.204298425461563
235.5,en,casual,jack,t3,sound_intensity,49.14750282615469,25.352941200427708,40.30789618688086,41.87622797063585,7.26154274298468
237.0,en,casual,jack,t3,sound_intensity,49.702073588068544,24.69822015978163,37.43962516356378,37.91760804012905,8.53157575073629
238.5,en,casual,jack,t3,sound_intensity,50.6116209839267,26.61812685537261,38.27200554979809,38.325630049349876,8.20269011243611
240.0,en,casual,jack,t3,sound_intensity,50.683046269022725,23.13867220369153,33.775995525807396,31.844074854123203,8.731317717826363
241.5,en,casual,jack,t3,sound_intensity,49.15035571687365,19.49390006644913,35.556673051857786,37.661082954081444,9.060591242759267
243.0,en,casual,jack,t3,sound_intensity,51.65748681559414,20.5307844348342,34.86497653500574,34.27323786357248,11.14294131454474
244.5,en,casual,jack,t3,sound_intensity,51.83679738093552,21.903316981702915,36.271417371865944,35.39329563751027,9.453227160147899
246.0,en,casual,jack,t3,sound_intensity,53.43233264953299,28.068580295188177,42.625072770177624,43.02936699704866,7.356793639605591
247.5,en,casual,jack,t3,sound_intensity,50.9266100402861,27.512791039833424,42.87847957215052,45.01741850163302,6.668230644040726
249.0,en,casual,jack,t3,sound_intensity,48.3643805557935,18.573324964312683,33.02615743370889,31.179338350396417,11.119820714089652
250.5,en,casual,jack,t3,sound_intensity,49.67135949856426,20.644579892269185,34.96082766863296,32.706347557551354,11.748655299303348
252.0,en,casual,jack,t3,sound_intensity,51.12883048635459,23.99673721481038,37.46046691022717,38.00648355363988,9.135459429491222
253.5,en,casual,jack,t3,sound_intensity,49.71619065557669,26.55138434811382,37.917249280801045,37.68572172363534,8.816464431085356
255.0,en,casual,jack,t3,sound_intensity,52.48436757124481,25.865873046717542,40.73747317274668,42.85422274188247,8.823616039309687
256.5,en,casual,jack,t3,sound_intensity,53.78759359700196,23.838153659804316,40.30188891824082,45.094258764083136,10.744696400816293
258.0,en,casual,jack,t3,sound_intensity,51.38940248046728,25.82063362911709,40.07115528097755,42.11520997240229,7.4762531762271935
259.5,en,casual,jack,t3,sound_intensity,50.43935718224163,21.00370545117563,32.471277305700205,26.70245853074124,10.943087815233284
261.0,en,casual,jack,t3,sound_intensity,53.52360060004538,24.44044795918076,40.836401297179314,43.57172257723033,9.710083845154495
262.5,en,casual,jack,t3,sound_intensity,46.76373485209454,25.465426634781316,38.38255147838492,42.23614230220454,7.607480672779459
264.0,en,casual,jack,t3,sound_intensity,51.244194443634754,21.760912590556813,38.171632614962796,42.48414697348722,10.817623951816786
265.5,en,casual,jack,t3,sound_intensity,47.68660296309853,16.232492903979004,30.457817423273127,27.00941411160641,10.687097044269143
267.0,en,casual,jack,t3,sound_intensity,50.9903458793704,22.944662261615928,37.819103447146084,38.26074802700826,9.230119897984737
268.5,en,casual,jack,t3,sound_intensity,56.01632000443156,22.87801729930226,40.29464841045643,46.47315061550338,11.843311627794575
270.0,en,casual,jack,t3,sound_intensity,54.27855978239195,23.944516808262165,32.30371903221705,28.11575005870593,9.294106415730507
271.5,en,casual,jack,t3,sound_intensity,55.34867212794789,26.263403673750425,42.336481714604126,42.927041362957354,10.003024621399812
273.0,en,casual,jack,t3,sound_intensity,53.964852942842334,29.82723387668545,43.49524884677502,42.881373948820666,8.181731314216604
274.5,en,casual,jack,t3,sound_intensity,51.75207294607087,27.558748556724915,41.31280730143007,41.55206145656909,7.36052453287686
276.0,en,casual,jack,t3,sound_intensity,52.39942309665814,22.71841606536499,36.14034216387389,30.224283711854863,10.932690933638307
277.5,en,casual,jack,t3,sound_intensity,54.12722557118457,21.875207208364632,39.1878987209407,39.624423523413796,10.536630758808183
279.0,en,casual,jack,t3,sound_intensity,54.208036934052295,21.33538908370217,37.36530669012176,35.79097326552643,11.095333213055586
280.5,en,casual,jack,t3,sound_intensity,51.813690334764175,27.16837723299524,41.96340449402202,43.70854118039466,8.644569912943593
282.0,en,casual,jack,t3,sound_intensity,55.64935787403636,26.0959440922522,40.356627875029545,40.50689027758881,9.58583309963177
283.5,en,casual,jack,t3,sound_intensity,52.3505602104742,30.87426457036285,46.03620025644805,49.12827156818651,7.064196093075124
285.0,en,casual,jack,t3,sound_intensity,50.505421512584086,22.90034611362518,36.81418190763828,37.25666660314178,9.775180480620406
286.5,en,casual,jack,t3,sound_intensity,57.640019311681584,25.976951859255124,44.6006783314325,45.50187459703032,8.544995193178359
288.0,en,casual,jack,t3,sound_intensity,55.97260674151495,27.31588765186739,42.07760711446624,44.85792383835207,9.285940723796157
289.5,en,casual,jack,t3,sound_intensity,53.43231294564039,31.69674434058807,44.09811492762499,46.569125414528656,7.349131558511476
291.0,en,casual,jack,t3,sound_intensity,54.35675582402362,24.94154594018443,36.77614742052828,35.06369717095504,9.581466550173575
292.5,en,casual,jack,t3,sound_intensity,56.921548444703305,18.86490725172482,28.154065370521344,23.615553633044282,10.270100754386446
294.0,en,casual,jack,t3,sound_intensity,24.082399653118497,21.43014800254095,22.147197868535155,21.538121909240587,1.2911981422196137
0.0,en,casual,jack,t1,sound_intensity,30.417873189717515,20.3342375548695,23.107141096737603,22.92256071356476,2.321041575713043
1.5,en,casual,jack,t1,sound_intensity,55.20488773064916,22.04119982655925,38.720058795525,41.10791660771106,9.81813928511674
3.0,en,casual,jack,t1,sound_intensity,53.51653321655008,23.32438459915605,37.551089592291056,37.94397225391328,9.70557649372936
4.5,en,casual,jack,t1,sound_intensity,52.37231979768524,18.808135922807917,36.846821690932394,37.32956369575624,10.382751706434087
6.0,en,casual,jack,t1,sound_intensity,52.22864678104532,23.560258571931225,38.84187667519952,40.813351619124674,9.4371762458134
7.5,en,casual,jack,t1,sound_intensity,53.08485443748874,22.430380486862944,42.00604862000667,47.61040310204878,10.30325077477833
9.0,en,casual,jack,t1,sound_intensity,53.36951788831082,28.870543780509568,42.480107333754184,44.13500492254397,8.142897933107227
10.5,en,casual,jack,t1,sound_intensity,58.09425702330138,32.367890994092924,45.81152727925405,46.52536418593026,6.681969580516445
12.0,en,casual,jack,t1,sound_intensity,47.89277446195285,19.68482948553935,29.069134165743222,25.805341927355876,8.417838843858075
13.5,en,casual,jack,t1,sound_intensity,51.34839841390636,21.33538908370217,42.64123145994414,44.23311422873904,8.410350084142664
15.0,en,casual,jack,t1,sound_intensity,49.72859801958767,20.5307844348342,36.71561899031213,36.96735339630365,8.505047611102954
16.5,en,casual,jack,t1,sound_intensity,51.266086415069125,17.16003343634799,34.29465301063287,33.6285930295868,12.075528875911843
18.0,en,casual,jack,t1,sound_intensity,47.282888359343865,22.62451089730429,36.83302482495094,38.53066223573802,8.346548138971935
19.5,en,casual,jack,t1,sound_intensity,47.44856027041518,17.853298350107668,34.243605539277766,35.42949848814179,9.29634328745139
21.0,en,casual,jack,t1,sound_intensity,44.38067450453494,22.30448921378274,32.25240123452903,29.57872405940721,8.001132228733951
22.5,en,casual,jack,t1,sound_intensity,52.41534029314795,16.532125137753436,36.228501622913065,37.783683433558735,10.298434157930306
24.0,en,casual,jack,t1,sound_intensity,50.43927867991764,18.325089127062363,32.61343218185398,32.246940683903816,9.566554320526244
25.5,en,casual,jack,t1,sound_intensity,52.26218280117065,24.4870631990508,38.20422309863262,37.45309059940829,9.003790522824447
27.0,en,casual,jack,t1,sound_intensity,61.12961405660873,18.325089127062363,44.01417314164048,46.945025498391786,12.866776518716659
28.5,en,casual,jack,t1,sound_intensity,55.596696725076,33.19314304090512,46.17669396465137,46.27969761389185,7.147183789968735
30.0,en,casual,jack,t1,sound_intensity,50.605543106359846,20.253058652647702,36.98460083845762,38.84156962049104,10.829130575723058
31.5,en,casual,jack,t1,sound_intensity,53.40360817499753,17.634279935629372,32.73465304275627,24.14973347970818,13.859522789342522
33.0,en,casual,jack,t1,sound_intensity,49.17064164012859,19.77723605288848,35.5159304956164,35.03384008966567,10.972782880451556
34.5,en,casual,jack,t1,sound_intensity,52.53691694938388,25.670263661590603,41.501707313596064,43.1135115757134,7.206904770232287
36.0,en,casual,jack,t1,sound_intensity,49.09914227914592,16.434526764861875,38.125196910575774,41.77771629129521,10.70048055342187
37.5,en,casual,jack,t1,sound_intensity,49.43761539745714,24.29752280002408,38.623963108882286,39.23503066942104,8.540639099427906
39.0,en,casual,jack,t1,sound_intensity,52.03084585661507,23.54108439147401,37.9440233764528,38.596467790419226,8.915630283043495
40.5,en,casual,jack,t1,sound_intensity,51.4201383298436,25.61101383649056,38.9679690911539,40.92194120697316,6.9942529435717065
42.0,en,casual,jack,t1,sound_intensity,54.45102685054434,16.62757831681574,29.977008445802184,24.55685353558069,12.227279994158444
43.5,en,casual,jack,t1,sound_intensity,55.00696056636831,23.50248018334163,42.02493055287072,45.21177325408375,9.078576406354536
45.0,en,casual,jack,t1,sound_intensity,53.53877779064842,21.55336037465062,41.115790855045326,43.82347885650323,10.476044790726666
46.5,en,casual,jack,t1,sound_intensity,56.73838933477626,18.808135922807917,38.29762654100673,34.82587769526768,12.66082070762921
48.0,en,casual,jack,t1,sound_intensity,60.91016611626284,22.013971243204512,40.46656574855652,40.97759669977837,12.783461489059283
49.5,en,casual,jack,t1,sound_intensity,54.4209704504722,18.260748027008265,38.36394290472139,40.47391702200444,10.896154993279152
51.0,en,casual,jack,t1,sound_intensity,53.68877941384277,28.142475957319203,43.18457989050053,45.24987305955438,8.105336779231422
52.5,en,casual,jack,t1,sound_intensity,51.04330026726461,17.781512503836435,32.528497620421334,26.665179805548807,11.360539234149645
54.0,en,casual,jack,t1,sound_intensity,56.01814545600738,17.853298350107668,32.24034323677442,24.834180243026935,13.158780036233711
55.5,en,casual,jack,t1,sound_intensity,55.256394480166406,22.4551266781415,35.614345223214926,28.959747323590644,11.91826200364885
57.0,en,casual,jack,t1,sound_intensity,54.5804831917427,23.76576957056512,42.07570671269955,44.80712754092326,9.730616448718628
58.5,en,casual,jack,t1,sound_intensity,49.81814078528888,21.760912590556813,37.01248175399843,39.76166500131976,9.795362539613043
60.0,en,casual,jack,t1,sound_intensity,48.64036182725775,28.169038393756605,39.60582230793677,40.3020186737832,6.9653220787359835
61.5,en,casual,jack,t1,sound_intensity,48.737041464030455,23.09630167425899,31.83669053723946,27.972675408307165,7.76383212049832
63.0,en,casual,jack,t1,sound_intensity,54.33268866745226,25.526682161121933,45.90015039610748,47.337218132155485,6.967531608813555
64.5,en,casual,jack,t1,sound_intensity,54.986234088454935,28.122446968003693,43.48054373137011,47.22790174633248,9.246490589877398
66.0,en,casual,jack,t1,sound_intensity,51.55363369824102,20.253058652647702,35.21645589066859,29.264716595809652,11.317298961102015
67.5,en,casual,jack,t1,sound_intensity,52.47747472690936,25.69373909615046,42.18654552467113,45.86576053373631,8.56932002344284
69.0,en,casual,jack,t1,sound_intensity,56.81332610559938,20.21189299069938,36.25017029754623,32.120595781953305,11.9825317600633
