amplitude_mean,amplitude_max,amplitude_min,amplitude_median,amplitude_std,time_5,amplitude_missing,sensor,language,tone,participant,script
-51.34134345875,-39.44136358,-67.42039626,-49.34278951,8.49900076288182,65.0,0,amplitudes,en,bus,jack,t3
-53.27893527148936,-41.45635869,-68.70626426,-51.34007956,9.03867533554434,70.0,1,amplitudes,en,bus,jack,t3
-51.49782438212766,-41.72658906,-65.63604011,-50.33317512,6.752802850715752,75.0,0,amplitudes,en,bus,jack,t3
-54.63504341833333,-42.67561587,-69.23409788,-51.451919595,8.772783482878266,80.0,0,amplitudes,en,bus,jack,t3
-50.88466005875,-37.39579088,-66.85735239,-48.507081315,8.470622313819437,85.0,0,amplitudes,en,bus,jack,t3
-52.82268063673913,-38.0397198,-68.98639224,-49.364488109999996,10.085731765218926,90.0,1,amplitudes,en,bus,jack,t3
-48.760056713958335,-40.0480224,-66.67649365,-46.525276829999996,7.129310301578987,95.0,0,amplitudes,en,bus,jack,t3
-50.34321215891305,-39.94052994,-70.94130041,-48.038561485,8.519634570354233,100.0,1,amplitudes,en,bus,jack,t3
-56.565147830625,-41.05247933,-71.64854051,-53.65487005,10.522345443182498,105.0,0,amplitudes,en,bus,jack,t3
-50.29501323893617,-37.07774872,-71.56045221,-46.32447229,8.706339017135026,110.0,0,amplitudes,en,bus,jack,t3
-50.84484744666667,-40.55802537,-67.95564722,-47.32469813,8.61187540542359,115.00000000000001,0,amplitudes,en,bus,jack,t3
-52.65875547574468,-38.47050815,-68.48503683,-49.80600353,9.353453505394008,120.00000000000001,1,amplitudes,en,bus,jack,t3
-53.86923026608696,-37.57460372,-68.65629634,-51.94988229,9.134254464009357,125.00000000000001,1,amplitudes,en,bus,jack,t3
-52.46730399125,-40.13252461,-69.64723706,-48.622639475,9.195886356764184,130.0,0,amplitudes,en,bus,jack,t3
-52.79145296468085,-39.9578579,-69.31532204,-50.30740927,9.303420735651237,135.0,0,amplitudes,en,bus,jack,t3
-50.10971843604167,-41.44011339,-67.57352172,-47.88683904,6.872447799815958,140.0,0,amplitudes,en,bus,jack,t3
-51.5305625419149,-40.68568433,-67.92019419,-48.41168523,8.107509878698254,145.0,0,amplitudes,en,bus,jack,t3
-51.682314681875,-40.57099942,-69.3130497,-47.906683775,8.633923052891276,150.0,0,amplitudes,en,bus,jack,t3
-50.7611544676087,-37.51280772,-69.27135588,-48.41446501,9.020510533977989,155.0,1,amplitudes,en,bus,jack,t3
-51.655637571875,-39.13745785,-68.5494123,-49.62084909,8.381461645727901,160.0,0,amplitudes,en,bus,jack,t3
-47.74228616229166,-40.27774804,-68.60782076,-45.502666024999996,6.770216477311455,165.0,0,amplitudes,en,bus,jack,t3
-54.095811510851064,-40.31290042,-68.54496614,-51.4186133,9.102661726252485,170.0,0,amplitudes,en,bus,jack,t3
-51.4627711806383,-38.883744,-66.74604806,-48.33095082,8.149988119815994,175.0,0,amplitudes,en,bus,jack,t3
-50.966828247446806,-42.51869533,-68.69155417,-48.80823965,6.625473222755184,180.0,1,amplitudes,en,bus,jack,t3
-51.902239646666665,-38.69795907,-70.55081505,-49.78111113,9.390856512117349,185.0,0,amplitudes,en,bus,jack,t3
-52.692150113695654,-41.59943369,-69.18832751,-49.203007875,8.665084504449672,190.0,1,amplitudes,en,bus,jack,t3
-52.85948144729167,-40.4266476,-70.53205864,-49.38606285,9.63532855093437,195.0,0,amplitudes,en,bus,jack,t3
-51.47338234489362,-39.1107546,-70.02609523,-48.54498039,9.25179404342136,200.0,0,amplitudes,en,bus,jack,t3
-53.265870467659575,-40.46879883,-69.67959162,-50.82849326,9.541806946406455,205.0,1,amplitudes,en,bus,jack,t3
-53.28827779234042,-39.96703068,-71.77126556,-50.81654845,9.386672402939245,210.0,0,amplitudes,en,bus,jack,t3
-50.723038277499995,-39.94086664,-67.92833018,-49.187207869999995,7.910287706123683,215.0,0,amplitudes,en,bus,jack,t3
-51.30580760234042,-41.56602475,-68.97167819,-48.80994489,8.286048845939535,220.0,0,amplitudes,en,bus,jack,t3
-50.96111013020833,-41.16828696,-69.26445014,-48.436554235,7.762030561529711,225.0,0,amplitudes,en,bus,jack,t3
-52.83909091434783,-41.43814592,-70.99598154,-48.90509711,9.518747509795963,230.00000000000003,1,amplitudes,en,bus,jack,t3
-50.12948477145833,-39.211266,-70.46455454,-47.12190778,8.73100880565968,235.00000000000003,0,amplitudes,en,bus,jack,t3
-57.23546262043478,-41.21915572,-69.36879037,-56.580669475,10.281294128312036,240.00000000000003,1,amplitudes,en,bus,jack,t3
-68.97371148666667,-67.27839636,-69.91265774,-69.73008036,1.4710212979255344,245.00000000000003,1,amplitudes,en,bus,jack,t3
-53.544890661521734,-38.05459109,-75.6085045,-51.33912222,9.828020510178339,0.0,2,amplitudes,en,bus,jack,t4
-51.09303437521739,-38.33638326,-66.94703861,-48.75649641,8.604929272852475,5.0,1,amplitudes,en,bus,jack,t4
-53.0241413106383,-42.84141442,-68.96838429,-49.85168647,8.110551526337494,10.0,1,amplitudes,en,bus,jack,t4
-54.1773919793617,-44.03252565,-68.03795962,-53.62503817,6.990991722478745,15.000000000000002,0,amplitudes,en,bus,jack,t4
-55.5639733093617,-41.72843844,-68.36843404,-56.67421064,8.1030164476382,20.0,1,amplitudes,en,bus,jack,t4
-50.68487456468085,-41.06375097,-64.85778775,-49.54927938,7.482647931347973,25.0,0,amplitudes,en,bus,jack,t4
-50.8062937193617,-40.27736518,-67.42899523,-49.60904589,5.27359427719012,30.000000000000004,1,amplitudes,en,bus,jack,t4
-51.486492101702126,-41.12505512,-68.82963086,-50.56183273,8.059719115019785,35.0,0,amplitudes,en,bus,jack,t4
-54.44448721729166,-42.99299109,-67.31694426,-52.653327845,8.746332292714497,40.0,0,amplitudes,en,bus,jack,t4
-50.31052581,-41.13144436,-65.69476292,-48.90262475,6.550771232301649,45.0,0,amplitudes,en,bus,jack,t4
-53.019738424222226,-41.88793217,-66.88997713,-50.28182801,8.142644966729256,50.0,3,amplitudes,en,bus,jack,t4
-49.955019651041674,-39.68058392,-67.70548233,-49.19787041,7.489375184821614,55.0,0,amplitudes,en,bus,jack,t4
-49.67830027586956,-38.95292138,-65.53476584,-46.850992,8.630113925224581,60.00000000000001,1,amplitudes,en,bus,jack,t4
-53.06063338729167,-42.30544711,-67.68489398,-50.17073255,8.424440802252368,65.0,0,amplitudes,en,bus,jack,t4
-53.19441119434782,-40.82378651,-65.95807531,-52.638712815000005,7.3541626030898986,70.0,1,amplitudes,en,bus,jack,t4
-51.104668876874996,-41.69309839,-67.09420583,-48.391389195,7.511196948920005,75.0,0,amplitudes,en,bus,jack,t4
-53.498474328297874,-40.75321063,-69.10142878,-50.54648391,9.832170416841429,80.0,0,amplitudes,en,bus,jack,t4
-51.50028780553192,-39.99383266,-69.70108071,-48.40622494,9.337543745049143,85.0,1,amplitudes,en,bus,jack,t4
-51.55506924133333,-40.93335196,-67.35039598,-48.58758001,8.412425123598428,90.0,2,amplitudes,en,bus,jack,t4
-53.113122985333334,-40.07644572,-66.94602604,-52.91588635,8.147550518679813,95.0,3,amplitudes,en,bus,jack,t4
-50.01499339958334,-40.82221585,-67.0851323,-47.432993925000005,7.492280457258488,100.0,0,amplitudes,en,bus,jack,t4
-54.4977253887234,-41.41140634,-71.51300539,-51.913038,9.408713727068752,105.0,0,amplitudes,en,bus,jack,t4
-51.667129224042554,-42.3801416,-70.33218218,-50.46056147,7.799894897559147,110.0,1,amplitudes,en,bus,jack,t4
-51.105602017872336,-40.21331164,-69.05022503,-47.64696779,8.86354629521059,115.00000000000001,0,amplitudes,en,bus,jack,t4
-54.62305781,-41.65272608,-69.93196762,-50.410523569999995,9.958520078009158,120.00000000000001,0,amplitudes,en,bus,jack,t4
-51.77724802702128,-41.76623739,-69.39292644,-48.38133908,8.531622508300831,125.00000000000001,0,amplitudes,en,bus,jack,t4
-51.573974786382976,-38.70079241,-68.38971724,-47.92788915,9.400065975712309,130.0,1,amplitudes,en,bus,jack,t4
-54.30998412468085,-41.33694131,-67.81327574,-52.17406101,8.81578506452007,135.0,0,amplitudes,en,bus,jack,t4
-50.633566919375,-38.25742702,-70.77268442,-47.07808943,9.629959446332853,140.0,0,amplitudes,en,bus,jack,t4
-52.76180215893617,-40.04091433,-68.42380154,-49.76344603,8.467097905257662,145.0,0,amplitudes,en,bus,jack,t4
-53.62717129108695,-39.56833795,-69.65971784,-50.107547600000004,10.28848466595121,150.0,2,amplitudes,en,bus,jack,t4
-52.612628896170214,-39.25986896,-67.18936119,-50.67422499,8.932254134870757,155.0,0,amplitudes,en,bus,jack,t4
-49.09597531234043,-38.30672422,-67.95540056,-46.97819425,7.987612817830027,160.0,1,amplitudes,en,bus,jack,t4
-51.709883311249996,-40.18492644,-67.35705787,-50.18353061,7.331019679602696,165.0,0,amplitudes,en,bus,jack,t4
-51.77349304021276,-39.70741295,-67.41795168,-48.4931263,9.313126747830191,170.0,0,amplitudes,en,bus,jack,t4
-49.87505831708333,-39.58969084,-66.92460327,-49.111873585,7.046820900301152,175.0,0,amplitudes,en,bus,jack,t4
-49.85668657765957,-39.06174592,-67.68217797,-47.71671309,7.979192848403854,180.0,1,amplitudes,en,bus,jack,t4
-50.38282266170213,-39.72071062,-67.49754549,-47.06899185,8.6711426092514,185.0,0,amplitudes,en,bus,jack,t4
-54.009765772083334,-40.03754325,-68.08873648,-51.562832105,8.665859729292064,190.0,0,amplitudes,en,bus,jack,t4
-49.42295822595745,-38.60111385,-67.25179067,-47.38045374,8.517736688430888,195.0,0,amplitudes,en,bus,jack,t4
-52.382867880851066,-36.56085893,-69.05677236,-50.07697075,8.77652422280858,200.0,1,amplitudes,en,bus,jack,t4
-50.67081489,-38.86927104,-69.24454604,-48.63084192,8.837297490930123,205.0,0,amplitudes,en,bus,jack,t4
-52.44322804276595,-41.76017981,-70.73665802,-49.91229105,8.918487822512049,210.0,0,amplitudes,en,bus,jack,t4
-52.3958992775,-39.697407,-68.58566638,-50.095192815,8.594728065581911,215.0,0,amplitudes,en,bus,jack,t4
-50.33947267933334,-39.47490351,-64.71605702,-49.3620565,7.490157922760335,220.0,2,amplitudes,en,bus,jack,t4
-51.29827046,-38.72740436,-66.31651583,-49.9459844,7.686568597438802,225.0,0,amplitudes,en,bus,jack,t4
-56.351145467608696,-40.54501036,-69.68452415,-54.472106305,9.522766295620183,230.00000000000003,2,amplitudes,en,bus,jack,t4
-67.34019321818182,-64.18473838,-69.66186045,-67.69480204,1.7465216929945924,235.00000000000003,0,amplitudes,en,bus,jack,t4
-57.18641066782609,-40.10588305,-70.27019661,-57.906374834999994,9.510848486088836,0.0,2,amplitudes,en,bus,jack,t2
-52.56916493340425,-40.32346569,-68.39156335,-51.25177456,7.735331631085903,5.0,1,amplitudes,en,bus,jack,t2
-55.92953886311112,-41.70322835,-70.25678153,-53.14598335,8.65227960922992,10.0,2,amplitudes,en,bus,jack,t2
-53.459696879148936,-41.11697303,-68.42343502,-51.32540748,7.838696236907526,15.000000000000002,1,amplitudes,en,bus,jack,t2
-54.37612493456522,-41.75235225,-67.41728886,-52.298657989999995,8.063221752817482,20.0,1,amplitudes,en,bus,jack,t2
-54.202608132978725,-39.55831973,-66.85956083,-53.5500558,8.273629160577139,25.0,1,amplitudes,en,bus,jack,t2
-54.29036706829787,-41.5148032,-67.18595752,-51.28176862,8.121480632628348,30.000000000000004,0,amplitudes,en,bus,jack,t2
-48.85033959708333,-40.54837403,-65.65775846,-46.301164175,6.300435674530411,35.0,0,amplitudes,en,bus,jack,t2
-51.91708499978723,-41.28454175,-67.5394205,-51.2839646,7.731204778402648,40.0,0,amplitudes,en,bus,jack,t2
-53.885230585625,-41.01992991,-70.15010577,-51.81177499,9.802007240512488,45.0,0,amplitudes,en,bus,jack,t2
-52.32945052191489,-40.61768516,-70.77434695,-48.56704687,9.524966509528339,50.0,0,amplitudes,en,bus,jack,t2
-52.13396388875,-39.97450282,-70.45430563,-49.821800185,9.953303233745242,55.0,0,amplitudes,en,bus,jack,t2
-55.141419362978716,-40.02121034,-71.96218367,-54.21091541,9.893950031142854,60.00000000000001,0,amplitudes,en,bus,jack,t2
-52.54089611195652,-39.91818278,-67.65979528,-50.3858352,8.054263435955349,65.0,2,amplitudes,en,bus,jack,t2
-52.72734698826088,-39.58753695,-66.7275893,-48.067628080000006,9.241266575738502,70.0,1,amplitudes,en,bus,jack,t2
-54.22662157375,-40.72654147,-66.34018276,-54.79080381,8.884709319620407,75.0,0,amplitudes,en,bus,jack,t2
-52.46590282829787,-41.03801879,-65.52303244,-50.49232801,7.91484066257896,80.0,0,amplitudes,en,bus,jack,t2
-52.81286816666667,-40.62415088,-68.08056461,-49.222442445,8.586050373129039,85.0,0,amplitudes,en,bus,jack,t2
-52.11752150234042,-39.70525053,-69.34890898,-50.46391441,9.209280109810047,90.0,0,amplitudes,en,bus,jack,t2
-56.596298748085104,-41.34129386,-70.46979174,-56.28675732,9.715531973826717,95.0,0,amplitudes,en,bus,jack,t2
-50.37612247395833,-42.31776352,-66.88442663,-49.58256752,5.974860086819873,100.0,0,amplitudes,en,bus,jack,t2
-55.226237338510636,-41.39414986,-70.39114877,-53.80409977,9.743473724906547,105.0,0,amplitudes,en,bus,jack,t2
-53.52454550666667,-39.09777839,-69.39644688,-51.65496571,8.875149056910876,110.0,0,amplitudes,en,bus,jack,t2
-53.66403967319149,-40.01781594,-66.57576948,-54.18365294,8.614962527708537,115.00000000000001,0,amplitudes,en,bus,jack,t2
-50.00899189375,-39.7171343,-64.59354923,-47.509231285,7.63901508574886,120.00000000000001,0,amplitudes,en,bus,jack,t2
-53.307732230212764,-40.9079359,-69.00528577,-51.08805227,7.403594125233013,125.00000000000001,0,amplitudes,en,bus,jack,t2
-54.11128662234042,-42.74024977,-70.50388381,-50.65743088,9.089237041232789,130.0,1,amplitudes,en,bus,jack,t2
-51.16411063531915,-40.64720423,-66.389852,-49.92613534,7.647277907381477,135.0,0,amplitudes,en,bus,jack,t2
-51.76675517446809,-39.74115235,-70.29482285,-49.66034309,9.266641310913682,140.0,1,amplitudes,en,bus,jack,t2
-54.400529880624994,-40.50633961,-65.36703057,-56.099435105,8.975394153000426,145.0,0,amplitudes,en,bus,jack,t2
-52.7775599506383,-40.02764622,-68.76658796,-50.42697323,8.786078435077167,150.0,0,amplitudes,en,bus,jack,t2
-51.586031691875,-40.32417594,-66.1825813,-49.414296185,7.75956534970919,155.0,0,amplitudes,en,bus,jack,t2
-52.38435769851064,-37.97410756,-69.03013164,-49.69074919,9.244144734317366,160.0,0,amplitudes,en,bus,jack,t2
-56.18236862851064,-40.09062827,-71.32300437,-54.56163386,9.668176521459198,165.0,1,amplitudes,en,bus,jack,t2
-53.64493522659575,-38.6702824,-69.61594117,-50.55647186,10.038711690232997,170.0,0,amplitudes,en,bus,jack,t2
-50.667272699791674,-41.77720976,-70.15034431,-47.730782825000006,7.999085645066745,175.0,0,amplitudes,en,bus,jack,t2
-52.21507686893617,-41.6679358,-68.96465699,-48.87590659,9.080884153010876,180.0,0,amplitudes,en,bus,jack,t2
-51.10964113869565,-38.53301286,-66.42928791,-49.955099725,8.028472139158254,185.0,2,amplitudes,en,bus,jack,t2
-50.561334250638296,-39.35076575,-64.21927076,-49.07859133,7.181073256889208,190.0,0,amplitudes,en,bus,jack,t2
-50.22719680479167,-38.27365927,-64.01778971,-48.344413145,6.783590679960962,195.0,0,amplitudes,en,bus,jack,t2
-54.17172580276596,-39.7386935,-69.17333917,-52.48031619,9.060921548909759,200.0,0,amplitudes,en,bus,jack,t2
-53.415135211041665,-40.15072455,-69.9862467,-50.069292004999994,9.669354112919542,205.0,0,amplitudes,en,bus,jack,t2
-54.05537470957447,-41.84974504,-69.26210999,-52.62441716,8.772935289506556,210.0,0,amplitudes,en,bus,jack,t2
-53.82777836541666,-40.22208527,-68.91735753,-51.87019319,7.928646993839029,215.0,0,amplitudes,en,bus,jack,t2
-52.94345620434783,-41.42500145,-70.4561705,-49.979426939999996,8.249582520422328,220.0,1,amplitudes,en,bus,jack,t2
-52.419391073404256,-41.30596545,-69.63712739,-49.26917848,8.579065711323148,225.0,1,amplitudes,en,bus,jack,t2
-52.654758855217395,-44.054728,-69.99601381,-49.591663415,7.409644154503034,230.00000000000003,1,amplitudes,en,bus,jack,t2
-54.31000173382979,-42.18215291,-68.49390714,-51.72962548,8.534916266556783,235.00000000000003,1,amplitudes,en,bus,jack,t2
-54.20118175468085,-40.30242313,-69.10965929,-52.33871404,8.6919589307647,240.00000000000003,0,amplitudes,en,bus,jack,t2
-52.11701367395833,-40.5714081,-70.86677651,-48.862252585,9.20772171335682,245.00000000000003,0,amplitudes,en,bus,jack,t2
-51.63117915688889,-36.41011365,-69.66593106,-49.78480649,8.888105184100919,250.00000000000003,2,amplitudes,en,bus,jack,t2
-53.322763306666666,-42.14153903,-67.36944303,-50.41265945,8.217225485899224,255.00000000000003,0,amplitudes,en,bus,jack,t2
-59.742623405,-42.16246683,-69.82782821,-64.35461653,9.071685030882342,260.0,1,amplitudes,en,bus,jack,t2
-52.480645638409094,-33.53963381,-67.99902382,-52.41253707,10.762657681710683,0.0,2,amplitudes,en,casual,jack,t1
-47.670232389999995,-36.29818999,-66.18330706,-44.06193586,9.101281652190405,5.0,1,amplitudes,en,casual,jack,t1
-47.567842078936174,-34.00140776,-69.38770999,-44.46054229,11.206193060578283,10.0,0,amplitudes,en,casual,jack,t1
-52.62773400625,-38.42743684,-68.71602931,-49.65836803,9.55464703659367,15.000000000000002,0,amplitudes,en,casual,jack,t1
-51.71862661608695,-38.74688193,-67.34151873,-48.691169305,7.783472842559694,20.0,1,amplitudes,en,casual,jack,t1
-45.21215592851064,-31.61853165,-69.34418597,-41.86085641,10.860200230313064,25.0,1,amplitudes,en,casual,jack,t1
-51.4052353826087,-34.22364924,-70.1665747,-47.274576005,11.342933225949784,30.000000000000004,1,amplitudes,en,casual,jack,t1
-47.33424714608696,-39.74288367,-68.34624984,-44.451170469999994,7.8221607182982655,35.0,2,amplitudes,en,casual,jack,t1
-49.500002552765956,-32.04603634,-70.80662455,-46.2824715,10.96584477803639,40.0,0,amplitudes,en,casual,jack,t1
-45.89210389604167,-28.08239381,-68.5880457,-41.573274825,11.441863973557734,45.0,0,amplitudes,en,casual,jack,t1
-52.095658397826085,-36.58480346,-70.02338055,-49.736312415,11.80370732150266,50.0,1,amplitudes,en,casual,jack,t1
-47.93830870166667,-33.67158917,-69.84965051,-44.464712205,10.427789416935955,55.0,0,amplitudes,en,casual,jack,t1
-46.15797177847826,-35.31041503,-64.73423151,-43.93038994,8.127320391923282,60.00000000000001,1,amplitudes,en,casual,jack,t1
-47.972191570851066,-33.52662007,-67.53413106,-44.32765266,9.549594502778582,65.0,1,amplitudes,en,casual,jack,t1
-47.74461794326087,-34.56824356,-68.52390712,-44.368554225,9.963863058609059,70.0,1,amplitudes,en,casual,jack,t1
-50.47279281041667,-31.74257246,-65.96947055,-49.1495472,10.59658599718355,75.0,0,amplitudes,en,casual,jack,t1
-49.88385840148936,-34.33690503,-68.88244606,-45.97878934,10.41989599804115,80.0,0,amplitudes,en,casual,jack,t1
-45.418080814347825,-33.64093806,-65.82683583,-41.05371749,10.154864371159597,85.0,2,amplitudes,en,casual,jack,t1
-47.40309623347826,-35.22751494,-67.60234619,-43.940074644999996,10.20580604164593,90.0,1,amplitudes,en,casual,jack,t1
-43.927890401489364,-34.81018748,-62.64079431,-41.1452201,7.563614633002798,95.0,1,amplitudes,en,casual,jack,t1
-47.530654742173915,-35.53415824,-63.15216488,-45.176642900000004,6.893734752566751,100.0,2,amplitudes,en,casual,jack,t1
-49.929517975555555,-36.62134481,-69.92544572,-46.79130032,9.708023466130172,105.0,2,amplitudes,en,casual,jack,t1
-52.46027089404255,-35.70026796,-69.87291638,-49.92541016,10.755099386365515,110.0,1,amplitudes,en,casual,jack,t1
-54.18013067829788,-37.61615627,-70.78288422,-54.95690493,11.50374386365511,115.00000000000001,1,amplitudes,en,casual,jack,t1
-47.67984883326087,-35.12549255,-68.35512843,-44.80912001,9.101921271580734,120.00000000000001,1,amplitudes,en,casual,jack,t1
-45.72671854666667,-34.51552619,-68.10649515,-43.148677660000004,8.769054880655817,125.00000000000001,0,amplitudes,en,casual,jack,t1
-44.98333599702127,-33.29521764,-62.28776863,-41.59914317,7.903213635745006,130.0,1,amplitudes,en,casual,jack,t1
-49.321767376595744,-32.48792456,-67.87643025,-48.48365437,10.264135075638835,135.0,0,amplitudes,en,casual,jack,t1
-43.67607993382979,-32.38377919,-67.28070085,-40.39024255,8.974579592882678,140.0,1,amplitudes,en,casual,jack,t1
-43.16885184787234,-33.89843819,-65.61067756,-40.20348649,9.11080812931506,145.0,1,amplitudes,en,casual,jack,t1
-56.881825364893615,-34.25480396,-68.73328958,-62.17905166,10.9117928757384,150.0,1,amplitudes,en,casual,jack,t1
-52.49130379717391,-41.58930575,-69.30949033,-49.913878655000005,7.25815068106088,0.0,2,amplitudes,en,bus,nga,t1
-52.373459271875,-41.78658462,-68.85728897,-51.234945305,6.157691152568956,5.0,0,amplitudes,en,bus,nga,t1
-51.75571429489362,-40.86372604,-63.20385143,-50.45168238,4.967874456925224,10.0,0,amplitudes,en,bus,nga,t1
-53.51413202291667,-43.82035029,-66.32531251,-50.918010205,6.475501416586412,15.000000000000002,0,amplitudes,en,bus,nga,t1
-51.56348983847826,-42.87391856,-64.60135176,-50.601601169999995,5.4773313151104155,20.0,1,amplitudes,en,bus,nga,t1
-52.38915796893617,-42.59288531,-67.56024618,-50.61203084,6.534882448586427,25.0,1,amplitudes,en,bus,nga,t1
-50.54560554229167,-43.82818893,-64.62471569,-49.39599597,4.601202925969682,30.000000000000004,0,amplitudes,en,bus,nga,t1
-57.646751627777775,-42.73647094,-69.55241692,-57.68691077,7.937584434089494,35.0,2,amplitudes,en,bus,nga,t1
-66.88411794,-66.88411794,-66.88411794,-66.88411794,,40.0,0,amplitudes,en,bus,nga,t1
-55.04310363568182,-44.20568381,-70.33769283,-52.642783609999995,8.082128906072649,0.0,2,amplitudes,ru,bus,nga,t1
-53.36506785195652,-41.08756558,-69.55715596,-52.20270106,6.452662887252284,5.0,2,amplitudes,ru,bus,nga,t1
-55.56759681255319,-46.32092706,-69.35279952,-52.80399004,7.035381735821547,10.0,0,amplitudes,ru,bus,nga,t1
-51.38124316208334,-42.4265552,-62.43941555,-51.373809775,4.82501547731831,15.000000000000002,0,amplitudes,ru,bus,nga,t1
-54.69339501543479,-41.64160947,-69.69146739,-51.82501795,7.9745593287081995,20.0,2,amplitudes,ru,bus,nga,t1
-54.12568773468085,-46.04863639,-64.70782713,-53.29796525,4.520393239582499,25.0,0,amplitudes,ru,bus,nga,t1
-51.35082652565217,-42.15423051,-67.76912119,-49.25916616,7.203385327800471,30.000000000000004,1,amplitudes,ru,bus,nga,t1
-53.262535714042556,-46.1126343,-67.32284564,-51.53174833,5.446209137657499,35.0,1,amplitudes,ru,bus,nga,t1
-55.62917245611111,-46.09116307,-69.40404079,-51.612400640000004,8.779774450779602,40.0,0,amplitudes,ru,bus,nga,t1
-51.165735527555555,-36.64623503,-72.521422,-49.84214545,8.406014698065796,0.0,3,amplitudes,ru,casual,nga,t1
-52.61640347652174,-41.1361189,-70.24547463,-50.667001375,7.605388336817939,5.0,1,amplitudes,ru,casual,nga,t1
-49.112538281914894,-39.42350782,-61.94628623,-48.18593142,5.332261085699922,10.0,1,amplitudes,ru,casual,nga,t1
-50.99129761978723,-39.98523814,-68.0532179,-49.40414141,7.796573468160852,15.000000000000002,0,amplitudes,ru,casual,nga,t1
-48.527553803958334,-37.82076007,-65.94307949,-46.25020489,7.213230889434375,20.0,0,amplitudes,ru,casual,nga,t1
-56.056805620666665,-41.15647834,-68.35816294,-54.00411795,8.210399711365765,25.0,2,amplitudes,ru,casual,nga,t1
-65.41078676,-65.41078676,-65.41078676,-65.41078676,,30.000000000000004,0,amplitudes,ru,casual,nga,t1
-55.6523809675,-42.06430785,-71.94199178,-53.851507025000004,7.286880631341287,0.0,4,amplitudes,en,casual,nga,t1
-53.655454783043474,-41.3468673,-66.58018071,-52.758105990000004,5.867064241440481,5.0,1,amplitudes,en,casual,nga,t1
-55.880314981666665,-43.72582714,-68.18467337,-53.509723910000005,7.380305207240987,10.0,0,amplitudes,en,casual,nga,t1
-46.669578098085104,-27.51590295,-65.15630638,-45.86803394,8.210140839157617,15.000000000000002,1,amplitudes,en,casual,nga,t1
-49.7246099476087,-40.68822329,-66.19489198,-46.997824574999996,8.005309406742482,20.0,1,amplitudes,en,casual,nga,t1
-50.14900413130435,-40.81231455,-66.12969563,-48.05527919,7.330549057607645,25.0,2,amplitudes,en,casual,nga,t1
-47.5860985,-44.5703858,-54.99964933,-47.03610272,2.8184147111620965,30.000000000000004,0,amplitudes,en,casual,nga,t1
-46.29714405869565,-34.82029314,-70.58063696,-41.02996052,10.997513468626234,0.0,2,amplitudes,tr,casual,duru,t1
-51.973279831304346,-34.99104329,-70.32647737,-48.61717768,10.547227037017532,5.0,1,amplitudes,tr,casual,duru,t1
-44.98357199638298,-25.49735887,-67.55642815,-44.57996927,9.032727662484907,10.0,1,amplitudes,tr,casual,duru,t1
-49.37100121361702,-34.03993,-67.87405025,-47.30695617,10.561974388100449,15.000000000000002,0,amplitudes,tr,casual,duru,t1
-44.67390729708333,-34.54541722,-68.09110982,-41.64830804,8.563221024500342,20.0,0,amplitudes,tr,casual,duru,t1
-47.59979919106383,-33.53649135,-64.93699796,-47.37165921,7.270985150491341,25.0,0,amplitudes,tr,casual,duru,t1
-47.95266568257143,-34.8671934,-67.08699216,-44.87170672,9.945231880553985,30.000000000000004,1,amplitudes,tr,casual,duru,t1
-49.10392421113636,-38.22913735,-72.3216565,-47.457348115,8.16702054873647,0.0,3,amplitudes,en,bus,duru,t1
-47.86418295652174,-39.75724199,-66.31715139,-47.57178342,4.757380297938121,5.0,2,amplitudes,en,bus,duru,t1
-49.396325298723404,-38.80843972,-69.37665011,-48.65642181,7.030882072824163,10.0,0,amplitudes,en,bus,duru,t1
-48.550027129791665,-37.86617248,-68.49579719,-47.785471885,8.055636035776224,15.000000000000002,0,amplitudes,en,bus,duru,t1
-50.032686678913045,-40.60026611,-67.84335731,-49.2736817,6.181439364291949,20.0,1,amplitudes,en,bus,duru,t1
-48.51613433895833,-39.07076287,-67.26846534,-45.869406325,8.09445577975923,25.0,0,amplitudes,en,bus,duru,t1
-50.39213411363637,-40.86586562,-67.36416331,-48.08344698,7.48525996723555,30.000000000000004,0,amplitudes,en,bus,duru,t1
-44.98482335553192,-35.27072874,-60.765513,-43.47059919,5.229120805543162,0.0,1,amplitudes,en,casual,duru,t1
-45.37338664347826,-35.19193688,-68.75854475,-44.056944245,7.629263002073583,5.0,1,amplitudes,en,casual,duru,t1
-49.97946719479166,-35.21562632,-66.99526792,-49.039022985,8.753084018921625,10.0,0,amplitudes,en,casual,duru,t1
-47.95855148510638,-29.08632128,-69.23606289,-44.07262996,11.370060717385932,15.000000000000002,0,amplitudes,en,casual,duru,t1
-47.74142008395833,-34.81420466,-61.0798418,-48.1524508,7.208320910867177,20.0,0,amplitudes,en,casual,duru,t1
-45.46968856043478,-33.72517626,-67.70283601,-41.95288445,9.60574809402443,25.0,1,amplitudes,en,casual,duru,t1
-45.03722234319149,-33.53310716,-66.90090811,-44.25482019,8.054531389454105,30.000000000000004,0,amplitudes,en,casual,duru,t1
-48.907375289791666,-30.03770693,-68.68167951,-45.61815319,12.44036619777059,35.0,0,amplitudes,en,casual,duru,t1
-49.08093512941177,-27.37305811,-69.54197424,-47.77114437,14.005446495233622,40.0,1,amplitudes,en,casual,duru,t1
