"Delay (ms)","Autocorrelation (a.u.)"
1.185663680E1,7.253750380E-8
1.187747447E1,8.533226577E-8
1.189831215E1,9.847288261E-8
1.191914982E1,1.109051434E-7
1.193998750E1,1.232582403E-7
1.196082517E1,1.349373136E-7
1.198166285E1,1.462753972E-7
1.200250052E1,1.571536290E-7
1.202333820E1,1.674528134E-7
1.204417587E1,1.771445243E-7
1.206501354E1,1.865418597E-7
1.208585122E1,1.953087164E-7
1.210668889E1,2.031210341E-7
1.212752657E1,2.106076266E-7
1.214836424E1,2.175547008E-7
1.216920192E1,2.239908108E-7
1.219003959E1,2.295269343E-7
1.221087727E1,2.344101791E-7
1.223171494E1,2.387353570E-7
1.225255262E1,2.424058868E-7
1.227339029E1,2.450298414E-7
1.229422796E1,2.471022219E-7
1.231506564E1,2.486487449E-7
1.233590331E1,2.492899111E-7
1.235674099E1,2.490901589E-7
1.237757866E1,2.481407808E-7
1.239841634E1,2.465683714E-7
1.241925401E1,2.444945506E-7
1.244009169E1,2.413747472E-7
1.246092936E1,2.376169147E-7
1.248176703E1,2.333061702E-7
1.250260471E1,2.282829068E-7
1.252344238E1,2.220336008E-7
1.254428006E1,2.156692837E-7
1.256511773E1,2.085341530E-7
1.258595541E1,2.009370626E-7
1.260679308E1,1.925764177E-7
1.262763076E1,1.836837255E-7
1.264846843E1,1.742428352E-7
1.266930611E1,1.642066996E-7
1.269014378E1,1.535308931E-7
1.271098145E1,1.425557016E-7
1.273181913E1,1.311235043E-7
1.275265680E1,1.194201047E-7
1.277349448E1,1.074355216E-7
1.279433215E1,9.508879132E-8
1.281516983E1,8.242505212E-8
1.283600750E1,6.962660166E-8
1.285684518E1,5.650454066E-8
1.287768285E1,4.326953187E-8
1.289852053E1,2.974774835E-8
1.291935820E1,1.609762106E-8
1.294019587E1,2.512944090E-9
1.296103355E1,-1.100378353E-8
1.298187122E1,-2.468082860E-8
1.300270890E1,-3.817619692E-8
1.302354657E1,-5.141703668E-8
1.304438425E1,-6.458344974E-8
1.306522192E1,-7.770729706E-8
1.308605960E1,-9.056576282E-8
1.310689727E1,-1.030137440E-7
1.312773494E1,-1.153966738E-7
1.314857262E1,-1.275695237E-7
1.316941029E1,-1.395064462E-7
1.319024797E1,-1.509033120E-7
1.321108564E1,-1.619291857E-7
1.323192332E1,-1.726352296E-7
1.325276099E1,-1.829053570E-7
1.327359867E1,-1.927408198E-7
1.329443634E1,-2.017642556E-7
1.331527402E1,-2.105400052E-7
1.333611169E1,-2.184940968E-7
1.335694936E1,-2.260086330E-7
1.337778704E1,-2.324612952E-7
1.339862471E1,-2.388502988E-7
1.341946239E1,-2.442859561E-7
1.344030006E1,-2.493617875E-7
1.346113774E1,-2.532154878E-7
1.348197541E1,-2.565382189E-7
1.350281309E1,-2.591844706E-7
1.352365076E1,-2.611553244E-7
1.354448844E1,-2.621527178E-7
1.356532611E1,-2.626652896E-7
1.358616378E1,-2.625485453E-7
1.360700146E1,-2.616663848E-7
1.362783913E1,-2.597030962E-7
1.364867681E1,-2.571423195E-7
1.366951448E1,-2.541416145E-7
1.369035216E1,-2.501398008E-7
1.371118983E1,-2.453688717E-7
1.373202751E1,-2.401656242E-7
1.375286518E1,-2.342301020E-7
1.377370285E1,-2.274362181E-7
1.379454053E1,-2.203761735E-7
1.381537820E1,-2.124511806E-7
1.383621588E1,-2.041530689E-7
1.385705355E1,-1.950932727E-7
1.387789123E1,-1.856247094E-7
1.389872890E1,-1.754358901E-7
1.391956658E1,-1.649836138E-7
1.394040425E1,-1.540634338E-7
1.396124193E1,-1.427918204E-7
1.398207960E1,-1.311400979E-7
1.400291727E1,-1.189261476E-7
1.402375495E1,-1.065065642E-7
1.404459262E1,-9.388706664E-8
1.406543030E1,-8.050397490E-8
1.408626797E1,-6.752653241E-8
1.410710565E1,-5.421368078E-8
1.412794332E1,-4.069509110E-8
1.414878100E1,-2.699230907E-8
1.416961867E1,-1.307287552E-8
1.419045635E1,6.538929075E-10
1.421129402E1,1.438778037E-8
1.423213169E1,2.811046872E-8
1.425296937E1,4.171515092E-8
1.427380704E1,5.475678826E-8
1.429464472E1,6.789893933E-8
1.431548239E1,8.076217425E-8
1.433632007E1,9.329193217E-8
1.435715774E1,1.054415282E-7
1.437799542E1,1.173742895E-7
1.439883309E1,1.289277732E-7
1.441967076E1,1.403474555E-7
1.444050844E1,1.511969432E-7
1.446134611E1,1.615701770E-7
1.448218379E1,1.717417815E-7
1.450302146E1,1.813519245E-7
1.452385914E1,1.904415069E-7
1.454469681E1,1.992780564E-7
1.456553449E1,2.074871331E-7
1.458637216E1,2.152220596E-7
1.460720984E1,2.222252902E-7
1.462804751E1,2.285937850E-7
1.464888518E1,2.341445427E-7
1.466972286E1,2.392055194E-7
1.469056053E1,2.434418078E-7
1.471139821E1,2.474115063E-7
1.473223588E1,2.503514767E-7
1.475307356E1,2.524589725E-7
1.477391123E1,2.538982029E-7
1.479474891E1,2.544250312E-7
1.481558658E1,2.540811517E-7
1.483642426E1,2.532823780E-7
1.485726193E1,2.515591829E-7
1.487809960E1,2.494478909E-7
1.489893728E1,2.463618373E-7
1.491977495E1,2.424521819E-7
1.494061263E1,2.380301289E-7
1.496145030E1,2.329146041E-7
1.498228798E1,2.273565847E-7
1.500312565E1,2.209272911E-7
1.502396333E1,2.139929950E-7
1.504480100E1,2.063167258E-7
1.506563867E1,1.981042130E-7
1.508647635E1,1.891802675E-7
1.510731402E1,1.799571185E-7
1.512815170E1,1.702770393E-7
1.514898937E1,1.605215516E-7
1.516982705E1,1.499825020E-7
1.519066472E1,1.392765344E-7
1.521150240E1,1.280316831E-7
1.523234007E1,1.165775995E-7
1.525317775E1,1.046600071E-7
1.527401542E1,9.239008474E-8
1.529485309E1,8.008022739E-8
1.531569077E1,6.747059753E-8
1.533652844E1,5.447045409E-8
1.535736612E1,4.122231303E-8
1.537820379E1,2.803757845E-8
1.539904147E1,1.466907588E-8
1.541987914E1,1.364639901E-9
1.544071682E1,-1.216432560E-8
1.546155449E1,-2.544429273E-8
1.548239217E1,-3.879416494E-8
1.550322984E1,-5.216393767E-8
1.552406751E1,-6.564939911E-8
