"Time (ms)","Recording (a.u.)"
1.093977912E1,-1.497230551E-4
1.096061680E1,-1.601338881E-4
1.098145447E1,-1.034340239E-4
1.100229214E1,-1.656491513E-4
1.102312982E1,-5.711508493E-5
1.104396749E1,-2.251550031E-4
1.106480517E1,-7.807166548E-5
1.108564284E1,-2.845873823E-4
1.110648052E1,-1.918623457E-4
1.112731819E1,-2.389259607E-4
1.114815587E1,-2.862848633E-4
1.116899354E1,-1.745746267E-4
1.118983121E1,-3.799156984E-4
1.121066889E1,-1.726895571E-4
1.123150656E1,-3.664616379E-4
1.125234424E1,-2.521373681E-4
1.127318191E1,-2.734286827E-4
1.129401959E1,-2.617236460E-4
1.131485726E1,-1.867197279E-4
1.133569494E1,-3.433394013E-4
1.135653261E1,-1.734929974E-4
1.137737029E1,-3.883695463E-4
1.139820796E1,-2.328192641E-4
1.141904563E1,-3.403710434E-4
1.143988331E1,-3.076303401E-4
1.146072098E1,-2.465954167E-4
1.148155866E1,-3.523683117E-4
1.150239633E1,-1.453385630E-4
1.152323401E1,-3.303174162E-4
1.154407168E1,-1.616592053E-4
1.156490936E1,-2.562976151E-4
1.158574703E1,-1.944406395E-4
1.160658471E1,-2.153286769E-4
1.162742238E1,-2.681472688E-4
1.164826005E1,-1.156527869E-4
1.166909773E1,-3.051322128E-4
1.168993540E1,-1.525543339E-4
1.171077308E1,-3.122398630E-4
1.173161075E1,-1.878723124E-4
1.175244843E1,-2.422675752E-4
1.177328610E1,-2.579267020E-4
1.179412378E1,-1.180375257E-4
1.181496145E1,-2.892019111E-4
1.183579912E1,-1.569409651E-4
1.185663680E1,-3.013414971E-4
1.187747447E1,-1.380227040E-4
1.189831215E1,-2.543390437E-4
1.191914982E1,-2.052575001E-4
1.193998750E1,-1.042066287E-4
1.196082517E1,-2.078213874E-4
1.198166285E1,-6.080768799E-5
1.200250052E1,-2.626526402E-4
1.202333820E1,-8.024634008E-5
1.204417587E1,-2.124714520E-4
1.206501354E1,-1.048610284E-4
1.208585122E1,-6.801758718E-5
1.210668889E1,-1.332846296E-4
1.212752657E1,3.692335304E-5
1.214836424E1,-1.936587505E-4
1.216920192E1,3.160518827E-5
1.219003959E1,-9.194423910E-5
1.221087727E1,7.612768968E-6
1.223171494E1,1.188435999E-5
1.225255262E1,-1.955535117E-5
1.227339029E1,1.253500086E-4
1.229422796E1,-4.015792001E-5
1.231506564E1,1.659321861E-4
1.233590331E1,3.435092367E-6
1.235674099E1,1.452089346E-4
1.237757866E1,7.374134293E-5
1.239841634E1,5.409491132E-5
