relative_time,DecibelSource,PitchSensor
49193,25.71708831808688,0.0
49259,45.86497286124039,
49326,41.14911084081892,
49393,42.84001867867715,102.33854166666667
49459,44.769475021740746,109.79877497874153
49526,40.24895960107485,101.662109375
49592,31.146109842321728,101.662109375
49659,27.993405494535818,99.02117047991072
49726,26.9284691927723,0.0
49792,25.774917998372256,0.0
49859,20.41392685158225,0.0
49926,20.5307844348342,0.0
49993,21.73186268412274,0.0
50059,24.668676203541096,0.0
50126,21.613680022349747,0.0
50194,22.30448921378274,0.0
50259,23.283796034387375,0.0
50326,34.36639631692661,0.0
50393,43.9403119234873,
50459,41.32547842465581,124.3310546875
50526,40.527708694748824,124.3310546875
50593,32.73695587930092,122.51145833333332
50659,34.36162647040756,
50726,50.81145598523173,407.96875
50793,43.3653978075354,399.21875
50859,50.41909582676933,399.21875
50926,44.733555669828604,384.609375
50993,40.813473078041326,
51059,37.58836224746958,109.21875
51126,43.062534205221176,109.21875
51193,41.46283113159587,85.734375
51259,41.20837060254737,
51326,35.431985856376464,113.77604166666666
51393,28.86490725172482,127.890625
51460,33.87033701282363,127.890625
51526,30.923696996291206,68.84709821428572
51593,49.096576379839185,
51659,52.873537727147465,164.8046875
51726,42.33402277811895,164.8046875
51794,49.14988036521195,161.85267857142858
51859,44.0956119452185,
51926,40.164483182590374,278.75
51993,45.958377912496076,189.85026041666669
52060,50.557375461684074,189.85026041666669
52126,46.397553498595926,
52193,43.02201010605381,76.953125
52260,34.25534220498263,
52326,41.83241364422366,
52393,40.01430812246398,343.984375
52459,32.10853365314893,
52526,43.62444773941054,480.625
52593,44.24064525417488,
52659,34.33449793761596,
52726,28.756399370041684,103.6328125
52793,22.944662261615928,0.0
52861,26.314437690131722,0.0
52926,24.409090820652178,0.0
52993,22.013971243204512,0.0
53060,24.313637641589875,0.0
53126,23.838153659804313,0.0
53193,16.901960800285135,0.0
53260,24.409090820652178,0.0
53326,36.95043658821294,0.0
53394,47.94495017622194,
53460,37.53199914199416,397.5
53526,46.79027943525881,206.875
53594,44.84925911049592,206.875
53661,38.06925776883732,214.35546875
53726,52.208896376994495,159.71354166666669
53794,45.32512329290388,140.88802083333334
53859,33.8273726576133,140.88802083333334
53926,48.449180807347574,
53993,45.418786541493425,615.78125
54059,37.55112266395071,
54126,48.41659743213005,419.609375
54193,40.10299956639812,419.609375
54259,39.98782269831736,395.15625
54326,45.19578629293983,267.890625
54393,35.19302849235429,
54459,43.555664483189325,
54526,42.62237449741583,133.79557291666669
54593,44.361944623209354,124.66875
54659,51.303369854792535,141.93489583333331
54726,46.401235183258215,136.87905092592592
54793,39.284470632091825,136.87905092592592
54859,48.63382348440788,
54926,46.08836133184731,752.890625
54993,34.86146996806573,
55059,47.57798248205117,
55126,44.113166040675466,132.578125
55193,42.30525554819388,127.1923828125
55259,44.56866853267461,124.35226521164022
55326,41.044188206475944,120.40457589285712
55393,26.08526033577194,120.40457589285712
55459,39.351544472161684,100.83463541666666
55526,44.37893190869514,122.46744791666666
