"Delay (ms)","Autocorrelation (a.u.)"
1.350281309E1,-1.166968719E-6
1.352365076E1,-1.851008665E-6
1.354448844E1,-7.707423654E-8
1.356532611E1,-2.944921667E-6
1.358616378E1,2.340983021E-7
1.360700146E1,-3.004973709E-6
1.362783913E1,-5.336217780E-7
1.364867681E1,-2.090564386E-6
1.366951448E1,-1.977607976E-6
1.369035216E1,-8.870479985E-7
1.371118983E1,-3.247012761E-6
1.373202751E1,-2.615196971E-7
1.375286518E1,-3.605566307E-6
1.377370285E1,-7.016580677E-7
1.379454053E1,-2.899092616E-6
1.381537820E1,-1.998599560E-6
1.383621588E1,-1.663116043E-6
1.385705355E1,-3.385745629E-6
1.387789123E1,-7.700848194E-7
1.389872890E1,-4.033597730E-6
1.391956658E1,-8.683976702E-7
1.394040425E1,-3.587304635E-6
1.396124193E1,-1.958606327E-6
1.398207960E1,-2.399396641E-6
1.400291727E1,-3.393563485E-6
1.402375495E1,-1.299095473E-6
1.404459262E1,-4.298641232E-6
1.406543030E1,-1.055433443E-6
1.408626797E1,-4.138260498E-6
1.410710565E1,-1.875352067E-6
1.412794332E1,-3.064179152E-6
1.414878100E1,-3.271661627E-6
1.416961867E1,-1.817036339E-6
1.419045635E1,-4.378435028E-6
1.421129402E1,-1.242404217E-6
1.423213169E1,-4.511981893E-6
1.425296937E1,-1.744662463E-6
1.427380704E1,-3.615255498E-6
1.429464472E1,-3.025486049E-6
1.431548239E1,-2.295605534E-6
1.433632007E1,-4.277744191E-6
1.435715774E1,-1.432452957E-6
1.437799542E1,-4.707850570E-6
1.439883309E1,-1.600678547E-6
1.441967076E1,-4.051048708E-6
1.444050844E1,-2.704254624E-6
1.446134611E1,-2.743594196E-6
1.448218379E1,-4.034391837E-6
1.450302146E1,-1.643180255E-6
1.452385914E1,-4.734731384E-6
1.454469681E1,-1.463971429E-6
1.456553449E1,-4.350902888E-6
1.458637216E1,-2.321689958E-6
1.460720984E1,-3.129349502E-6
1.462804751E1,-3.652760769E-6
1.464888518E1,-1.853578791E-6
1.466972286E1,-4.585117722E-6
1.469056053E1,-1.340919608E-6
1.471139821E1,-4.499677967E-6
1.473223588E1,-1.908480646E-6
1.475307356E1,-3.438083116E-6
1.477391123E1,-3.172742375E-6
1.479474891E1,-2.071298978E-6
1.481558658E1,-4.294765013E-6
1.483642426E1,-1.268748170E-6
1.485726193E1,-4.527012968E-6
1.487809960E1,-1.528813188E-6
1.489893728E1,-3.697137910E-6
1.491977495E1,-2.661591075E-6
1.494061263E1,-2.321943653E-6
1.496145030E1,-3.908210996E-6
1.498228798E1,-1.270198933E-6
1.500312565E1,-4.437493443E-6
1.502396333E1,-1.199511283E-6
1.504480100E1,-3.880075288E-6
1.506563867E1,-2.129288719E-6
1.508647635E1,-2.569278841E-6
1.510731402E1,-3.426532758E-6
1.512815170E1,-1.325992118E-6
1.514898937E1,-4.218597209E-6
1.516982705E1,-9.243090661E-7
1.519066472E1,-3.957987112E-6
1.521150240E1,-1.591513579E-6
1.523234007E1,-2.779699194E-6
1.525317775E1,-2.856614506E-6
1.527401542E1,-1.410581584E-6
1.529485309E1,-3.861459920E-6
1.531569077E1,-6.991210606E-7
1.533652844E1,-3.909664439E-6
1.535736612E1,-1.061573412E-6
1.537820379E1,-2.928114630E-6
1.539904147E1,-2.218124165E-6
1.541987914E1,-1.507694489E-6
1.544071682E1,-3.371142671E-6
1.546155449E1,-5.212741890E-7
1.548239217E1,-3.725732889E-6
1.550322984E1,-5.612063499E-7
1.552406751E1,-3.001175628E-6
1.554490519E1,-1.549655751E-6
1.556574286E1,-1.617981447E-6
1.558658054E1,-2.797066463E-6
1.560741821E1,-4.235202627E-7
1.562825589E1,-3.443090820E-6
1.564909356E1,-1.458066110E-7
1.566993124E1,-3.020847842E-6
1.569076891E1,-9.148574727E-7
1.571160658E1,-1.756706401E-6
1.573244426E1,-2.182590026E-6
1.575328193E1,-4.237577592E-7
1.577411961E1,-3.079661462E-6
1.579495728E1,1.618651077E-7
1.581579496E1,-2.977036795E-6
1.583663263E1,-3.314381096E-7
1.585747031E1,-1.894228721E-6
1.587830798E1,-1.535343847E-6
1.589914566E1,-4.844203894E-7
1.591998333E1,-2.620961172E-6
1.594082100E1,3.864497057E-7
1.596165868E1,-2.833029941E-6
1.598249635E1,2.043898581E-7
1.600333403E1,-1.981532911E-6
1.602417170E1,-8.608327074E-7
1.604500938E1,-5.683931002E-7
1.606584705E1,-2.062321264E-6
1.608668473E1,5.451564204E-7
1.610752240E1,-2.564180588E-6
1.612836008E1,6.939676371E-7
1.614919775E1,-1.983174487E-6
1.617003542E1,-1.568695304E-7
1.619087310E1,-6.361060509E-7
1.621171077E1,-1.392829265E-6
1.623254845E1,6.696908788E-7
1.625338612E1,-2.146516672E-6
1.627422380E1,1.154853896E-6
1.629506147E1,-1.858721681E-6
1.631589915E1,5.751659962E-7
1.633673682E1,-6.444225796E-7
1.635757449E1,-6.198604704E-7
1.637841217E1,7.857933295E-7
1.639924984E1,-1.575829823E-6
1.642008752E1,1.580966265E-6
1.644092519E1,-1.590789280E-6
1.646176287E1,1.309567510E-6
