"Delay (ms)","Autocorrelation (a.u.)"
5.438633049E0,4.499241518E-6
5.459470723E0,4.321903790E-6
5.480308398E0,4.120956854E-6
5.501146072E0,3.899852507E-6
5.521983747E0,3.660519124E-6
5.542821421E0,3.404365454E-6
5.563659096E0,3.129212622E-6
5.584496770E0,2.841781027E-6
5.605334445E0,2.542610112E-6
5.626172119E0,2.231349589E-6
5.647009794E0,1.910176119E-6
5.667847468E0,1.583887221E-6
5.688685143E0,1.253649265E-6
5.709522817E0,9.204006260E-7
5.730360492E0,5.863917714E-7
5.751198166E0,2.560218933E-7
5.772035841E0,-7.203593768E-8
5.792873515E0,-3.962633387E-7
5.813711190E0,-7.175305869E-7
5.834548864E0,-1.032883507E-6
5.855386539E0,-1.342539309E-6
5.876224213E0,-1.645857660E-6
5.897061888E0,-1.941740147E-6
5.917899562E0,-2.228074804E-6
5.938737237E0,-2.505818788E-6
5.959574911E0,-2.775726263E-6
5.980412586E0,-3.038316391E-6
6.001250260E0,-3.293323816E-6
6.022087935E0,-3.541915134E-6
6.042925610E0,-3.783568376E-6
6.063763284E0,-4.019137545E-6
6.084600959E0,-4.246990430E-6
6.105438633E0,-4.468212949E-6
6.126276308E0,-4.681269773E-6
6.147113982E0,-4.886528611E-6
6.167951657E0,-5.085383324E-6
6.188789331E0,-5.276582295E-6
6.209627006E0,-5.460334946E-6
6.230464680E0,-5.637234918E-6
6.251302355E0,-5.806736234E-6
6.272140029E0,-5.966905487E-6
6.292977704E0,-6.115828877E-6
6.313815378E0,-6.254249635E-6
6.334653053E0,-6.380536116E-6
6.355490727E0,-6.493592885E-6
6.376328402E0,-6.591676124E-6
6.397166076E0,-6.676324238E-6
6.418003751E0,-6.746371564E-6
6.438841425E0,-6.802116511E-6
6.459679100E0,-6.841050299E-6
6.480516774E0,-6.864226626E-6
6.501354449E0,-6.872054759E-6
6.522192123E0,-6.864209152E-6
6.543029798E0,-6.839765441E-6
6.563867472E0,-6.798784785E-6
6.584705147E0,-6.743128736E-6
6.605542821E0,-6.673103038E-6
6.626380496E0,-6.588184204E-6
6.647218170E0,-6.491790345E-6
6.668055845E0,-6.385167113E-6
6.688893519E0,-6.268375024E-6
6.709731194E0,-6.142851047E-6
6.730568869E0,-6.010627962E-6
6.751406543E0,-5.871896450E-6
6.772244218E0,-5.728612399E-6
6.793081892E0,-5.581726769E-6
6.813919567E0,-5.433201189E-6
6.834757241E0,-5.283770326E-6
6.855594916E0,-5.135330799E-6
6.876432590E0,-4.988604577E-6
6.897270265E0,-4.844706481E-6
6.918107939E0,-4.703869990E-6
6.938945614E0,-4.566254360E-6
6.959783288E0,-4.433566330E-6
6.980620963E0,-4.301962525E-6
7.001458637E0,-4.174107248E-6
7.022296312E0,-4.048863021E-6
7.043133986E0,-3.926310912E-6
7.063971661E0,-3.805912228E-6
7.084809335E0,-3.686452894E-6
7.105647010E0,-3.568572875E-6
7.126484684E0,-3.450503761E-6
7.147322359E0,-3.331345238E-6
7.168160033E0,-3.209623928E-6
7.188997708E0,-3.084946135E-6
7.209835382E0,-2.955953450E-6
7.230673057E0,-2.820689550E-6
7.251510731E0,-2.680005178E-6
7.272348406E0,-2.532249969E-6
7.293186080E0,-2.377855100E-6
7.314023755E0,-2.215600077E-6
7.334861429E0,-2.045331777E-6
7.355699104E0,-1.868009835E-6
7.376536778E0,-1.682205066E-6
7.397374453E0,-1.486446981E-6
7.418212128E0,-1.282680572E-6
7.439049802E0,-1.071336432E-6
7.459887477E0,-8.510481038E-7
7.480725151E0,-6.232458483E-7
7.501562826E0,-3.889372975E-7
7.522400500E0,-1.488809037E-7
7.543238175E0,9.596252956E-8
7.564075849E0,3.461816476E-7
7.584913524E0,5.996913286E-7
7.605751198E0,8.566998021E-7
7.626588873E0,1.116729911E-6
7.647426547E0,1.377519157E-6
7.668264222E0,1.638842367E-6
7.689101896E0,1.900483203E-6
7.709939571E0,2.159656112E-6
7.730777245E0,2.416619536E-6
7.751614920E0,2.671678003E-6
7.772452594E0,2.923615105E-6
7.793290269E0,3.172092896E-6
7.814127943E0,3.417533123E-6
7.834965618E0,3.659884676E-6
7.855803292E0,3.895960477E-6
7.876640967E0,4.125698350E-6
7.897478641E0,4.349008676E-6
7.918316316E0,4.566803457E-6
7.939153990E0,4.774667651E-6
7.959991665E0,4.974722984E-6
7.980829339E0,5.166780710E-6
8.001667014E0,5.350199543E-6
8.022504688E0,5.522775986E-6
8.043342363E0,5.685423231E-6
8.064180038E0,5.836952490E-6
8.085017712E0,5.976836081E-6
8.105855387E0,6.105026390E-6
8.126693061E0,6.220557319E-6
8.147530736E0,6.322714739E-6
8.168368410E0,6.412626024E-6
8.189206085E0,6.489662167E-6
8.210043759E0,6.552077314E-6
8.230881434E0,6.599540777E-6
8.251719108E0,6.633037557E-6
8.272556783E0,6.651920830E-6
8.293394457E0,6.655287184E-6
8.314232132E0,6.644245490E-6
8.335069806E0,6.620443680E-6
8.355907481E0,6.584196971E-6
8.376745155E0,6.534233088E-6
8.397582830E0,6.473627241E-6
8.418420504E0,6.403101590E-6
8.439258179E0,6.323592977E-6
8.460095853E0,6.235192132E-6
8.480933528E0,6.138131272E-6
8.501771202E0,6.036453996E-6
8.522608877E0,5.931480642E-6
8.543446551E0,5.822138466E-6
8.564284226E0,5.711161159E-6
8.585121900E0,5.600645199E-6
8.605959575E0,5.492012407E-6
8.626797249E0,5.384928360E-6
8.647634924E0,5.279540880E-6
8.668472598E0,5.181796167E-6
8.689310273E0,5.090303002E-6
8.710147947E0,5.004368977E-6
8.730985622E0,4.926777839E-6
8.751823297E0,4.861070711E-6
8.772660971E0,4.805262718E-6
8.793498646E0,4.759086649E-6
8.814336320E0,4.723191266E-6
8.835173995E0,4.699460735E-6
8.856011669E0,4.686275550E-6
8.876849344E0,4.683410860E-6
8.897687018E0,4.691062651E-6
8.918524693E0,4.709541477E-6
8.939362367E0,4.738030196E-6
8.960200042E0,4.776208118E-6
8.981037716E0,4.822076429E-6
9.001875391E0,4.876491779E-6
9.022713065E0,4.939254026E-6
9.043550740E0,5.007947382E-6
9.064388414E0,5.081028412E-6
9.085226089E0,5.159973304E-6
9.106063763E0,5.244129064E-6
9.126901438E0,5.331260640E-6
9.147739112E0,5.420809281E-6
9.168576787E0,5.513552892E-6
9.189414461E0,5.609305231E-6
9.210252136E0,5.705302180E-6
9.231089810E0,5.802051146E-6
9.251927485E0,5.898913163E-6
9.272765159E0,5.995927873E-6
9.293602834E0,6.093568954E-6
9.314440508E0,6.190866579E-6
9.335278183E0,6.288857121E-6
9.356115857E0,6.387878395E-6
9.376953532E0,6.486762144E-6
9.397791207E0,6.585953482E-6
9.418628881E0,6.685724221E-6
9.439466556E0,6.784402153E-6
9.460304230E0,6.882241103E-6
9.481141905E0,6.980240619E-6
9.501979579E0,7.076816021E-6
9.522817254E0,7.171864464E-6
9.543654928E0,7.265962305E-6
9.564492603E0,7.357417446E-6
9.585330277E0,7.446471190E-6
9.606167952E0,7.531904225E-6
9.627005626E0,7.613222194E-6
9.647843301E0,7.689226585E-6
9.668680975E0,7.759535477E-6
9.689518650E0,7.822299473E-6
9.710356324E0,7.878897654E-6
9.731193999E0,7.927482881E-6
9.752031673E0,7.965890493E-6
9.772869348E0,7.995408819E-6
9.793707022E0,8.015980510E-6
9.814544697E0,8.026051679E-6
9.835382371E0,8.024689320E-6
9.856220046E0,8.013607602E-6
9.877057720E0,7.993510226E-6
9.897895395E0,7.962851511E-6
9.918733069E0,7.920800066E-6
9.939570744E0,7.870655335E-6
9.960408418E0,7.811813947E-6
9.981246093E0,7.743636623E-6
1.000208377E1,7.669499610E-6
1.002292144E1,7.589730195E-6
1.004375912E1,7.505682411E-6
1.006459679E1,7.417929079E-6
1.008543447E1,7.329322657E-6
1.010627214E1,7.240459116E-6
1.012710981E1,7.152599686E-6
1.014794749E1,7.065384889E-6
1.016878516E1,6.981853634E-6
1.018962284E1,6.900885324E-6
1.021046051E1,6.824460641E-6
1.023129819E1,6.751557192E-6
1.025213586E1,6.683868206E-6
1.027297354E1,6.620203918E-6
1.029381121E1,6.561484395E-6
1.031464889E1,6.506874569E-6
1.033548656E1,6.454709621E-6
1.035632423E1,6.405414822E-6
1.037716191E1,6.357260067E-6
1.039799958E1,6.309566013E-6
1.041883726E1,6.261077211E-6
1.043967493E1,6.209457110E-6
1.046051261E1,6.153909364E-6
1.048135028E1,6.092289428E-6
1.050218796E1,6.023033269E-6
1.052302563E1,5.943468003E-6
1.054386330E1,5.852104641E-6
1.056470098E1,5.748698689E-6
1.058553865E1,5.630120975E-6
1.060637633E1,5.493566708E-6
1.062721400E1,5.339582327E-6
1.064805168E1,5.166776353E-6
1.066888935E1,4.972205906E-6
1.068972703E1,4.756584171E-6
1.071056470E1,4.521247983E-6
1.073140238E1,4.265036612E-6
1.075224005E1,3.987623041E-6
1.077307772E1,3.691378676E-6
1.079391540E1,3.375487975E-6
1.081475307E1,3.040414691E-6
1.083559075E1,2.687682711E-6
1.085642842E1,2.319194972E-6
1.087726610E1,1.935792069E-6
1.089810377E1,1.538029911E-6
1.091894145E1,1.129985702E-6
1.093977912E1,7.124463020E-7
1.096061680E1,2.873252169E-7
1.098145447E1,-1.431996185E-7
1.100229214E1,-5.765316209E-7
1.102312982E1,-1.010894723E-6
1.104396749E1,-1.445255816E-6
